Alt (m);Mach number;Throttle;Power (kW);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (kW)
4000;0;0.177636331;300010;112.3692;0.78429;0.64289;0.99811;2.9763;0.033711;0.2063638;-10;5.0203;512.78;0.012586;497.12;;;300.01
4000;0;0.296056605;500010;90.65;0.83264;0.76204;0.99862;3.6203;0.045325;0.2558072;-10;6.326;543.38;0.013913;748.8;;;500.01
4000;0;0.414470957;700000;80.881;0.86591;0.83175;0.99895;4.1471;0.056617;0.2867041;-10;7.4483;564.42;0.015171;1003.39;;;700
4000;0;0.532891231;900000;75.491;0.89739;0.87944;0.9992;4.6309;0.067942;0.3071747;-10;8.5051;581.28;0.016304;1274.72;;;900
4000;0;0.651311505;1100000;72.5632;0.92486;0.9254;0.9994;5.0802;0.07982;0.3195688;-10;9.5311;597.54;0.01746;1568.36;;;1100
4000;0;0.769731778;1300000;71.1864;0.94871;0.96228;0.99957;5.4808;0.092542;0.3257493;-10;10.515;614.78;0.018763;1879.05;;;1300
4000;0;0.888152052;1500000;70.5665;0.97143;1.0018;0.99971;5.8733;0.10585;0.3286111;-10;11.501;631.19;0.020027;2215.59;;;1500
4000;0;1.006572325;1700000;70.4221;0.99336;1.0439;0.99984;6.2544;0.11972;0.3292847;-10;12.484;647.13;0.021272;2573.4;;;1700
4000;0.2;0.058239199;100020;208.1002;0.69661;0.41072;0.99701;1.9588;0.020814;0.1114316;-10;3.1641;456.83;0.011807;96.83;;;100.02
4000;0.2;0.174694305;300020;111.4258;0.7822;0.63499;0.99811;2.9879;0.033429;0.208111;-10;5.0292;513.43;0.012433;307.97;;;300.02
4000;0.2;0.291137766;500000;90.0062;0.83075;0.75374;0.99862;3.6322;0.045003;0.257637;-10;6.3359;544.05;0.013768;518.93;;;500
4000;0.2;0.407592873;700000;80.3925;0.86417;0.8243;0.99895;4.1582;0.056275;0.2884465;-10;7.458;565.25;0.015038;740.1;;;700
4000;0.2;0.52404798;900000;75.1067;0.89524;0.8742;0.9992;4.6411;0.067596;0.3087466;-10;8.5151;582.32;0.016184;980.91;;;900
4000;0.2;0.640503086;1100000;72.0748;0.92285;0.92023;0.9994;5.104;0.079282;0.3217342;-10;9.5534;597.68;0.017261;1247.75;;;1100
4000;0.2;0.756958193;1300000;70.7336;0.94652;0.95596;0.99957;5.5064;0.091954;0.3278347;-10;10.539;614.83;0.018556;1533.61;;;1300
4000;0.2;0.873413299;1500000;70.1444;0.96903;0.99386;0.99971;5.9009;0.10522;0.3305884;-10;11.528;631.17;0.019814;1846.07;;;1500
4000;0.2;0.989868406;1700000;69.996;0.99061;1.0345;0.99984;6.2863;0.11899;0.3312895;-10;12.514;646.8;0.021038;2180.27;;;1700
4000;0.2;1.106323512;1900000;70.4626;1.0114;1.0742;0.99995;6.6443;0.13388;0.3290956;-10;13.494;663.47;0.022388;2544.18;;;1900
4000;0.4;0.166705562;300020;108.7686;0.77627;0.60627;0.99811;3.018;0.032632;0.213195;-10;5.0522;515.6;0.012014;116.77;;;300.02
4000;0.4;0.277829638;500010;88.0389;0.82364;0.72566;0.99862;3.67;0.04402;0.2633942;-10;6.3666;545.88;0.013328;287.38;;;500.01
4000;0.4;0.388953715;700000;78.8734;0.85923;0.80196;0.99895;4.195;0.055211;0.2940021;-10;7.4899;567.6;0.014624;475.6;;;700
4000;0.4;0.500083347;900000;73.8904;0.88863;0.85775;0.9992;4.6756;0.066501;0.3138288;-10;8.5472;585.13;0.015804;686.48;;;900
4000;0.4;0.61121298;1100000;70.9304;0.91664;0.89853;0.9994;5.1464;0.078023;0.326925;-10;9.5942;600.13;0.016846;925.09;;;1100
4000;0.4;0.722342613;1300000;69.3849;0.94044;0.93974;0.99957;5.5823;0.0902;0.334207;-10;10.612;615.24;0.017954;1188.68;;;1300
4000;0.4;0.833472245;1500000;68.8768;0.96241;0.97358;0.99971;5.9821;0.10332;0.3366728;-10;11.608;631.33;0.01919;1477.86;;;1500
4000;0.4;0.944601878;1700000;68.7984;0.98335;1.0094;0.99984;6.3741;0.11696;0.3370561;-10;12.601;646.62;0.020393;1789.76;;;1700
4000;0.4;1.055731511;1900000;69.1347;1.004;1.0483;0.99995;6.7627;0.13136;0.3354167;-10;13.611;661.73;0.021589;2136.33;;;1900
4000;0.6;0.258429812;500010;84.6497;0.81306;0.67645;0.99862;3.7365;0.042325;0.2739398;-10;6.42;548.76;0.012586;48.9;;;500.01
4000;0.6;0.361794501;700000;76.2158;0.85097;0.76248;0.99895;4.2628;0.053351;0.3042536;-10;7.5475;571.07;0.013906;204.68;;;700
4000;0.6;0.465164358;900000;71.7039;0.87933;0.82119;0.9992;4.7434;0.064534;0.3233984;-10;8.6086;589.06;0.015117;386.56;;;900
4000;0.6;0.568534215;1100000;69.1042;0.90553;0.87041;0.9994;5.2089;0.076015;0.3355647;-10;9.6541;604.84;0.016214;596.67;;;1100
4000;0.6;0.671904073;1300000;67.5186;0.93069;0.90736;0.99957;5.671;0.087774;0.343445;-10;10.699;618.65;0.017197;834.51;;;1300
4000;0.6;0.77527393;1500000;66.7731;0.95253;0.94629;0.99971;6.1159;0.10016;0.3472798;-10;11.738;632.14;0.018196;1100.59;;;1500
4000;0.6;0.878643787;1700000;66.822;0.97264;0.97746;0.99984;6.5184;0.1136;0.3470256;-10;12.749;647.11;0.019364;1392.24;;;1700
4000;0.6;0.982013645;1900000;67.2559;0.99229;1.0097;0.99995;6.9182;0.12779;0.3447867;-10;13.775;661.73;0.020524;1719.34;;;1900
4000;0.6;1.085383502;2100000;67.9648;1.0116;1.0443;1;7.316;0.14273;0.3411903;-10;14.817;676.05;0.021676;2078.79;;;2100
5000;0;0.064263685;100020;198.138;0.69652;0.42898;0.99701;1.7902;0.019818;0.1170342;-10;2.9104;453.01;0.0123;212.17;;;100.02
5000;0;0.192752506;300000;106.624;0.7817;0.66007;0.99811;2.7673;0.031987;0.2174833;-10;4.6765;508.39;0.012843;485.5;;;300
5000;0;0.321260601;500010;86.726;0.83205;0.77953;0.99862;3.3823;0.043363;0.2673815;-10;5.9254;538.79;0.014248;738.75;;;500.01
5000;0;0.449755847;700000;77.9665;0.86886;0.84794;0.99895;3.8985;0.054577;0.2974219;-10;7.0246;560.17;0.015557;1002.38;;;700
5000;0;0.578257517;900000;73.3233;0.90321;0.90056;0.9992;4.3854;0.065991;0.3162558;-10;8.0843;577.68;0.016724;1291.65;;;900
5000;0;0.706759188;1100000;71.3185;0.93091;0.943;0.9994;4.8021;0.07845;0.3251463;-10;9.0832;597.17;0.018156;1599.19;;;1100
5000;0;0.835260858;1300000;70.4671;0.95699;0.9878;0.99957;5.2047;0.091607;0.3290747;-10;10.079;615.78;0.019561;1935.68;;;1300
5000;0;0.963762529;1500000;70.2894;0.98181;1.0355;0.99971;5.5924;0.10543;0.3299065;-10;11.071;633.96;0.020955;2296.81;;;1500
5000;0;1.092264199;1700000;71.0383;1.0063;1.0731;0.99984;5.9261;0.12077;0.3264287;-10;12.027;654.56;0.022647;2682.11;;;1700
5000;0.2;0.063139953;100020;196.0339;0.69324;0.42314;0.99701;1.8003;0.019608;0.1182904;-10;2.9175;453.45;0.012101;99.7;;;100.02
5000;0.2;0.189388296;300010;105.7401;0.77959;0.65138;0.99811;2.7777;0.031723;0.2193013;-10;4.6835;508.97;0.012692;311.73;;;300.01
5000;0.2;0.315636639;500000;86.1609;0.83052;0.77245;0.99862;3.3929;0.043081;0.2691353;-10;5.9351;539.51;0.014108;526.95;;;500
5000;0.2;0.441891295;700000;77.5373;0.86672;0.84307;0.99895;3.9084;0.054276;0.2990682;-10;7.0334;561.06;0.015432;758.17;;;700
5000;0.2;0.56814595;900000;72.9676;0.90071;0.89309;0.9992;4.3957;0.065671;0.3177979;-10;8.0945;578.62;0.016602;1017.35;;;900
5000;0.2;0.694400606;1100000;70.8798;0.92893;0.93744;0.9994;4.8242;0.077968;0.3271585;-10;9.1045;597.3;0.01796;1300.58;;;1100
5000;0.2;0.820655262;1300000;70.055;0.9547;0.97995;0.99957;5.2282;0.091071;0.3310106;-10;10.102;615.77;0.019358;1612.25;;;1300
5000;0.2;0.946909917;1500000;69.9015;0.97944;1.0265;0.99971;5.622;0.10485;0.331737;-10;11.103;633.51;0.020723;1952.04;;;1500
5000;0.2;1.073164573;1700000;70.5102;1.0031;1.0679;0.99984;5.9755;0.11987;0.3288736;-10;12.078;652.95;0.022292;2320.25;;;1700
5000;0.4;0.18018137;300020;103.2517;0.7733;0.62787;0.99811;2.8076;0.030977;0.2245865;-10;4.7066;510.88;0.01226;136.42;;;300.02
5000;0.4;0.300282265;500000;84.3961;0.82457;0.74812;0.99862;3.426;0.042198;0.2747631;-10;5.9618;541.48;0.013686;313.53;;;500
5000;0.4;0.420395171;700000;76.1934;0.86106;0.82091;0.99895;3.9407;0.053335;0.3043432;-10;7.0622;563.44;0.015039;513.26;;;700
5000;0.4;0.540508078;900000;71.8654;0.89373;0.8737;0.9992;4.4271;0.064679;0.3226717;-10;8.1246;581.39;0.016234;742.63;;;900
5000;0.4;0.660620984;1100000;69.5489;0.92305;0.92191;0.9994;4.8917;0.076504;0.3334193;-10;9.1701;597.74;0.017377;1002.98;;;1100
5000;0.4;0.78073389;1300000;68.7939;0.94819;0.96013;0.99957;5.3008;0.089432;0.3370783;-10;10.173;615.91;0.018748;1290.47;;;1300
5000;0.4;0.900846796;1500000;68.7065;0.97214;1.0013;0.99971;5.7016;0.10306;0.337507;-10;11.18;633.21;0.020083;1607.93;;;1500
5000;0.4;1.020959702;1700000;69.1289;0.99558;1.0461;0.99984;6.0982;0.11752;0.3354449;-10;12.204;650.26;0.021416;1963.41;;;1700
5000;0.6;0.279751581;500000;81.4122;0.8139;0.69874;0.99862;3.4837;0.040706;0.2848338;-10;6.0085;544.4;0.012983;94.61;;;500
5000;0.6;0.391652213;700000;73.8432;0.85354;0.78431;0.99895;4.0001;0.05169;0.3140296;-10;7.1145;567.16;0.014358;263.14;;;700
5000;0.6;0.503552845;900000;69.9457;0.88315;0.84366;0.9992;4.4848;0.062951;0.3315277;-10;8.1785;585.67;0.015596;463.49;;;900
5000;0.6;0.615453477;1100000;67.7955;0.91252;0.88966;0.9994;4.9573;0.074575;0.3420425;-10;9.2334;601.85;0.016715;696.02;;;1100
5000;0.6;0.72735411;1300000;66.7281;0.93863;0.93332;0.99957;5.4193;0.086747;0.3475137;-10;10.288;616.77;0.017786;961.14;;;1300
5000;0.6;0.839254742;1500000;66.7346;0.96147;0.96875;0.99971;5.8312;0.1001;0.34748;-10;11.31;633.56;0.019074;1256.29;;;1500
5000;0.6;0.951155374;1700000;67.2633;0.98379;1.0059;0.99984;6.2408;0.11435;0.3447487;-10;12.352;649.99;0.020359;1592.56;;;1700
5000;0.6;1.063056006;1900000;68.141;1.0057;1.0464;0.99995;6.6487;0.12947;0.340308;-10;13.412;666.03;0.021637;1966.82;;;1900
6000;0;0.070585745;100020;186.1866;0.69157;0.44294;0.99701;1.6447;0.018623;0.1245468;-10;2.681;449.2;0.012581;203.99;;;100.02
6000;0;0.211714891;300000;101.256;0.77919;0.68621;0.99811;2.5721;0.030377;0.229013;-10;4.356;504.08;0.013123;475.25;;;300
6000;0;0.352858151;500000;83.1596;0.83203;0.79729;0.99862;3.1616;0.04158;0.2788486;-10;5.5573;534.43;0.014613;732.35;;;500
6000;0;0.494001411;700000;75.3494;0.87268;0.86225;0.99895;3.6743;0.052745;0.307752;-10;6.6427;556;0.015954;1008.72;;;700
6000;0;0.635144672;900000;71.8377;0.90859;0.91782;0.9992;4.135;0.064654;0.3227962;-10;7.6819;576.7;0.017378;1313.4;;;900
6000;0;0.776287932;1100000;70.5263;0.93891;0.96735;0.9994;4.549;0.077579;0.3287986;-10;8.6898;598.03;0.018949;1646.15;;;1100
6000;0;0.917431193;1300000;70.2172;0.96712;1.021;0.99957;4.944;0.091282;0.3302459;-10;9.6859;618.73;0.020523;2006.46;;;1300
6000;0;1.058574453;1500000;71.0721;0.99529;1.0638;0.99971;5.2875;0.10661;0.3262735;-10;10.66;642.11;0.022402;2399.53;;;1500
6000;0.2;0.069179693;100020;184.4474;0.68862;0.43665;0.99701;1.6528;0.018449;0.1257211;-10;2.6868;449.73;0.012402;102.06;;;100.02
6000;0.2;0.207497579;300000;100.5359;0.77722;0.67513;0.99811;2.5805;0.030161;0.2306533;-10;4.3623;504.7;0.012987;316.09;;;300
6000;0.2;0.345829299;500000;82.6146;0.83042;0.78991;0.99862;3.1712;0.041307;0.280688;-10;5.5639;535.14;0.014477;536.56;;;500
6000;0.2;0.484161018;700000;74.9718;0.87051;0.85614;0.99895;3.6833;0.05248;0.3093019;-10;6.6512;556.89;0.015835;781.87;;;700
6000;0.2;0.622492738;900000;71.3734;0.90667;0.91254;0.9992;4.1537;0.064236;0.3248958;-10;7.6992;576.82;0.017187;1059.26;;;900
6000;0.2;0.760824457;1100000;70.0731;0.93669;0.9602;0.9994;4.5702;0.07708;0.3309247;-10;8.7067;597.99;0.018745;1366.14;;;1100
6000;0.2;0.899156177;1300000;69.8134;0.96501;1.0126;0.99957;4.9729;0.090757;0.3321561;-10;9.7186;618.25;0.020278;1706.75;;;1300
6000;0.2;1.037487896;1500000;70.5093;0.99211;1.0585;0.99971;5.3314;0.10576;0.3288777;-10;10.7;640.44;0.022048;2079.24;;;1500
6000;0.4;0.196547432;300010;98.309;0.77117;0.64617;0.99811;2.6073;0.029493;0.235878;-10;4.3824;506.5;0.01257;155.49;;;300.01
6000;0.4;0.327568134;500000;81.0672;0.82608;0.76863;0.99862;3.2009;0.040534;0.2860457;-10;5.59;537.29;0.014072;340.38;;;500
6000;0.4;0.458595388;700000;73.8206;0.86418;0.84166;0.99895;3.7098;0.051674;0.3141256;-10;6.676;559.63;0.015479;554.53;;;700
6000;0.4;0.589622642;900000;70.138;0.90026;0.89494;0.9992;4.2011;0.063124;0.3306188;-10;7.7438;578.11;0.016698;804.88;;;900
6000;0.4;0.720649895;1100000;68.8394;0.93039;0.94143;0.9994;4.6346;0.075723;0.3368555;-10;8.7702;598.16;0.018157;1089.38;;;1100
6000;0.4;0.851677149;1300000;68.588;0.95787;0.98798;0.99957;5.0457;0.089164;0.3380904;-10;9.7875;617.81;0.019639;1405.9;;;1300
6000;0.4;0.982704403;1500000;69.1102;0.98425;1.0388;0.99971;5.4468;0.10367;0.3355357;-10;10.819;637.32;0.021152;1766.68;;;1500
6000;0.4;1.113731656;1700000;70.4776;1.0108;1.0786;0.99984;5.794;0.11981;0.3290255;-10;11.819;659.63;0.02298;2161.38;;;1700
6000;0.6;0.304068353;500010;78.4088;0.81521;0.72617;0.99862;3.2532;0.039205;0.2957439;-10;5.6337;540.34;0.01339;139.37;;;500.01
6000;0.6;0.425687181;700000;71.7527;0.85589;0.80584;0.99895;3.7614;0.050227;0.3231784;-10;6.7227;563.49;0.014837;323.26;;;700
6000;0.6;0.54731209;900000;68.4535;0.88934;0.86575;0.9992;4.2499;0.061608;0.3387544;-10;7.7913;582.69;0.016108;544.65;;;900
6000;0.6;0.668936998;1100000;66.8383;0.92138;0.91435;0.9994;4.734;0.073522;0.3469406;-10;8.8671;599.4;0.017257;805.41;;;1100
6000;0.6;0.790561907;1300000;66.6521;0.94747;0.95599;0.99957;5.1602;0.086648;0.3479097;-10;9.9016;618.12;0.018658;1099.64;;;1300
6000;0.6;0.912186816;1500000;67.2453;0.97297;0.99847;0.99971;5.58;0.10087;0.3448408;-10;10.957;636.65;0.020087;1441.57;;;1500
6000;0.6;1.033811725;1700000;68.2952;0.99792;1.0458;0.99984;5.9978;0.1161;0.3395398;-10;12.035;654.78;0.021511;1828.45;;;1700
7000;0;0.078000468;100020;175.011;0.68411;0.45935;0.99701;1.5106;0.017505;0.1324999;-10;2.4696;445.34;0.012876;196.64;;;100.02
7000;0;0.233954613;300000;96.3361;0.7772;0.7098;0.99811;2.3857;0.028901;0.2407088;-10;4.0525;499.69;0.01346;465.66;;;300
7000;0;0.389924355;500000;79.9714;0.83308;0.81542;0.99862;2.9554;0.039986;0.2899655;-10;5.2155;530.16;0.015033;729.25;;;500
7000;0;0.545894097;700000;73.2405;0.87873;0.88382;0.99895;3.4693;0.051268;0.3166135;-10;6.3034;552.76;0.01642;1024.69;;;700
7000;0;0.701863838;900000;70.8571;0.91577;0.9395;0.9992;3.9048;0.063771;0.3272634;-10;7.3265;577.13;0.018146;1348.45;;;900
7000;0;0.85783358;1100000;70.2089;0.94873;0.99968;0.9994;4.3126;0.07723;0.3302846;-10;8.337;600.78;0.019898;1706.4;;;1100
7000;0;1.013803322;1300000;71.0119;0.98105;1.0497;0.99957;4.6675;0.092315;0.3265499;-10;9.3193;627.13;0.021976;2098.91;;;1300
7000;0.2;0.076462044;100020;173.593;0.68158;0.45249;0.99701;1.5168;0.017363;0.1335822;-10;2.474;445.96;0.012719;104.31;;;100.02
7000;0.2;0.229340265;300000;95.691;0.77518;0.69959;0.99811;2.3935;0.028708;0.2423313;-10;4.0585;500.29;0.013327;320.14;;;300
7000;0.2;0.382233774;500000;79.5232;0.83146;0.80799;0.99862;2.9635;0.039762;0.2915994;-10;5.2223;530.91;0.014908;549.08;;;500
7000;0.2;0.535127284;700000;72.8677;0.87612;0.87722;0.99895;3.4788;0.051007;0.3182334;-10;6.3121;553.51;0.016291;813.53;;;700
7000;0.2;0.688020794;900000;70.4341;0.91367;0.93313;0.9992;3.9234;0.063391;0.3292288;-10;7.3441;577.15;0.017952;1112.39;;;900
7000;0.2;0.840914303;1100000;69.7562;0.9465;0.99144;0.9994;4.3386;0.076732;0.3324284;-10;8.3621;600.18;0.019651;1447.08;;;1100
7000;0.2;0.993807813;1300000;70.4995;0.97803;1.0447;0.99957;4.7065;0.091649;0.3289234;-10;9.3587;625.58;0.021636;1821.8;;;1300
7000;0.2;1.146701323;1500000;72.3461;1.0119;1.0928;0.99971;5.0074;0.10852;0.3205276;-10;10.311;655.14;0.02408;2227.7;;;1500
7000;0.4;0.072200967;100020;169.0628;0.67394;0.43345;0.99701;1.5376;0.01691;0.1371617;-10;2.4887;447.61;0.012219;10.51;;;100.02
7000;0.4;0.216566809;300010;93.7167;0.76944;0.66839;0.99811;2.4175;0.028116;0.2474365;-10;4.0769;501.98;0.012922;173.55;;;300.01
7000;0.4;0.36093265;500000;78.144;0.82685;0.78681;0.99862;2.9898;0.039072;0.2967462;-10;5.245;533.06;0.014521;368.4;;;500
7000;0.4;0.50530571;700000;71.7797;0.86914;0.85653;0.99895;3.5039;0.050246;0.3230569;-10;6.3333;555.96;0.015937;601.5;;;700
7000;0.4;0.64967877;900000;69.1384;0.90769;0.91611;0.9992;3.9784;0.062225;0.335399;-10;7.3938;577.35;0.017383;876.44;;;900
7000;0.4;0.79405183;1100000;68.5311;0.93963;0.96771;0.9994;4.4014;0.075384;0.3383712;-10;8.4193;599.82;0.019037;1187.32;;;1100
7000;0.4;0.93842489;1300000;69.0421;0.96996;1.0254;0.99957;4.8105;0.089755;0.3358666;-10;9.4589;622.19;0.020739;1547.94;;;1300
7000;0.4;1.08279795;1500000;70.6758;1.0007;1.071;0.99971;5.1638;0.10601;0.3281027;-10;10.475;647.83;0.022811;1952.25;;;1500
7000;0.6;0.199826817;300000;90.428;0.76016;0.62629;0.99811;2.4571;0.027129;0.2564352;-10;4.1073;505.11;0.012268;22.73;;;300
7000;0.6;0.333044695;500000;75.7464;0.81769;0.75012;0.99862;3.0365;0.037873;0.3061392;-10;5.2842;536.3;0.013859;183.61;;;500
7000;0.6;0.466262572;700000;69.9759;0.8595;0.82894;0.99895;3.5471;0.048983;0.3313845;-10;6.3737;560.19;0.015345;386.88;;;700
7000;0.6;0.59948045;900000;67.3184;0.89697;0.88658;0.9992;4.0473;0.060587;0.3444664;-10;7.4606;579.93;0.016635;635.16;;;900
7000;0.6;0.732698328;1100000;66.615;0.92966;0.93784;0.9994;4.5019;0.073276;0.3481038;-10;8.5193;600.2;0.018088;923.99;;;1100
7000;0.6;0.865916206;1300000;67.1654;0.959;0.98599;0.99957;4.932;0.087315;0.3452511;-10;9.5835;621.23;0.019674;1265.34;;;1300
7000;0.6;0.999134084;1500000;68.3929;0.98761;1.0404;0.99971;5.358;0.10259;0.3390545;-10;10.675;642.09;0.02128;1660.61;;;1500
7000;0.6;1.132351962;1700000;70.508;1.0159;1.0841;0.99984;5.7283;0.11986;0.3288836;-10;11.742;666.02;0.023254;2101.69;;;1700
8000;0;0.086807846;100020;164.6729;0.6756;0.47489;0.99701;1.3797;0.016471;0.1408182;-10;2.2652;441.18;0.013265;188.81;;;100.02
8000;0;0.260371463;300000;91.9473;0.77651;0.72883;0.99811;2.2088;0.027584;0.252198;-10;3.7687;495.75;0.013876;457.48;;;300
8000;0;0.433952439;500000;77.1278;0.83531;0.82815;0.99862;2.7679;0.038564;0.3006559;-10;4.9061;526.06;0.01548;731.37;;;500
8000;0;0.607533414;700000;71.7824;0.88551;0.90155;0.99895;3.2648;0.050248;0.3230449;-10;5.9825;551.91;0.017101;1045.53;;;700
8000;0;0.78111439;900000;70.2722;0.92464;0.96873;0.9992;3.6935;0.063245;0.3299871;-10;7.0086;578.93;0.019026;1394.69;;;900
8000;0;0.954695365;1100000;70.8419;0.96206;1.0297;0.9994;4.066;0.077926;0.3273337;-10;8.0057;608.53;0.021295;1782.88;;;1100
8000;0;1.128276341;1300000;72.904;1.0015;1.0873;0.99957;4.3655;0.094775;0.3180749;-10;8.9564;643.12;0.024122;2204.8;;;1300
8000;0.2;0.085007649;100020;163.5073;0.67342;0.46761;0.99701;1.3845;0.016354;0.141822;-10;2.2686;441.87;0.013125;105.68;;;100.02
8000;0.2;0.254971953;300000;91.3528;0.77428;0.72079;0.99811;2.2163;0.027406;0.2538392;-10;3.7744;496.28;0.01374;324.69;;;300
8000;0.2;0.424953255;500000;76.7296;0.83329;0.82343;0.99862;2.7752;0.038365;0.3022164;-10;4.9125;526.84;0.01536;565.1;;;500
8000;0.2;0.594934557;700000;71.354;0.88369;0.89631;0.99895;3.2795;0.049948;0.3249841;-10;5.996;552.05;0.016922;850.63;;;700
8000;0.2;0.764915859;900000;69.8641;0.92262;0.96107;0.9992;3.7129;0.062878;0.331915;-10;7.0272;578.71;0.018817;1175.3;;;900
8000;0.2;0.934897161;1100000;70.3295;0.95905;1.0248;0.9994;4.1002;0.077362;0.3297185;-10;8.0397;607.01;0.020964;1544.83;;;1100
8000;0.2;1.104878463;1300000;72.318;0.99773;1.08;0.99957;4.4153;0.094013;0.3206522;-10;9.0085;640.2;0.023659;1954.45;;;1300
8000;0.4;0.080227801;100020;159.7819;0.66632;0.44734;0.99701;1.4008;0.015982;0.1451287;-10;2.2802;443.69;0.012677;21.47;;;100.02
8000;0.4;0.240635277;300000;89.5578;0.76811;0.69478;0.99811;2.2388;0.026868;0.2589269;-10;3.7919;497.85;0.013334;190.98;;;300
8000;0.4;0.401058795;500000;75.5245;0.82854;0.80673;0.99862;2.7972;0.037762;0.3070386;-10;4.9317;529.2;0.015;398.43;;;500
8000;0.4;0.561482313;700000;70.1644;0.87616;0.8807;0.99895;3.3173;0.049115;0.3304941;-10;6.0307;553.15;0.016451;655.59;;;700
8000;0.4;0.721905831;900000;68.6907;0.9162;0.94;0.9992;3.7662;0.061822;0.3375847;-10;7.0787;578.61;0.018239;957.34;;;900
8000;0.4;0.882329349;1100000;68.9583;0.95154;1.0045;0.9994;4.187;0.075854;0.3362746;-10;8.1257;604.11;0.02013;1310.36;;;1100
8000;0.4;1.042752868;1300000;70.697;0.98696;1.0581;0.99957;4.5512;0.091906;0.3280046;-10;9.1502;633.2;0.022438;1715.18;;;1300
8000;0.6;0.220750552;300000;86.6184;0.75879;0.64474;0.99811;2.2745;0.025986;0.2677137;-10;3.8191;500.63;0.012695;53.7;;;300
8000;0.6;0.367917586;500000;73.4152;0.82149;0.77247;0.99862;2.839;0.036708;0.31586;-10;4.9685;532.65;0.014366;228.8;;;500
8000;0.6;0.515084621;700000;68.5018;0.86519;0.84973;0.99895;3.3558;0.047951;0.3385156;-10;6.0647;557.21;0.015879;455.14;;;700
8000;0.6;0.662251656;900000;66.7184;0.9067;0.91266;0.9992;3.8533;0.060047;0.3475643;-10;7.1607;579.02;0.017318;733.81;;;900
8000;0.6;0.80941869;1100000;67.0369;0.94081;0.96671;0.9994;4.2932;0.073741;0.3459131;-10;8.2284;603.08;0.019089;1065.78;;;1100
8000;0.6;0.956585725;1300000;68.3991;0.97356;1.0282;0.99957;4.7263;0.088919;0.3390239;-10;9.3275;627.06;0.020912;1462.02;;;1300
8000;0.6;1.103752759;1500000;70.8557;1.0066;1.0778;0.99971;5.0987;0.10628;0.3272696;-10;10.403;654.74;0.023161;1908.8;;;1500
0;0;0.050040024;100020;273.2598;0.70893;0.36883;0.99701;2.5702;0.027332;0.0848604;0;4.2157;483.84;0.011816;250.86;;;100.02
0;0;0.150135081;300090;143.6637;0.81475;0.56213;0.99811;3.7818;0.043111;0.1614112;0;6.5093;549.89;0.012666;539.32;;;300.09
0;0;0.250235141;500170;110.8753;0.8484;0.68554;0.99862;4.5934;0.055456;0.2091442;0;8.1047;578.44;0.013415;793.81;;;500.17
0;0;0.350375225;700330;96.6685;0.87911;0.76684;0.99895;5.1907;0.0677;0.2398809;0;9.3907;600.6;0.014492;1032.91;;;700.33
0;0;0.450405243;900270;88.3293;0.90122;0.82675;0.9992;5.7105;0.07952;0.2625282;0;10.542;617.62;0.015473;1271.56;;;900.27
0;0;0.550580348;1100500;82.8637;0.92163;0.86974;0.9994;6.1755;0.091193;0.2798443;0;11.602;631.57;0.016408;1512.01;;;1100.5
0;0;0.650590354;1300400;79.144;0.94262;0.90675;0.99957;6.6085;0.10292;0.2929968;0;12.613;644.07;0.017304;1759.88;;;1300.4
0;0;0.75075045;1500600;76.3749;0.96159;0.93346;0.99971;7.0351;0.11461;0.30362;0;13.607;654.73;0.018101;2020.7;;;1500.6
0;0;0.850810486;1700600;74.5062;0.9782;0.96212;0.99984;7.4433;0.12671;0.3112351;0;14.587;665.3;0.018915;2295.27;;;1700.6
0;0;0.950820492;1900500;73.3003;0.99259;0.98875;0.99995;7.8225;0.13931;0.3163553;0;15.538;676.29;0.019788;2579.11;;;1900.5
0;0;1;2094757.2;72.60390258;1.006949414;1.010860179;0.999998808;8.170601092;0.152078262;0.319390203;0;16.44681132;687.2816385;0.020680216;2865.907815;;;
0;0;1.050380228;2099500;72.5869;1.0073;1.0114;1;8.1791;0.15239;0.3194643;0;16.469;687.55;0.020702;2872.91;;;2099.5
0;0.2;0.049111264;100020;268.6104;0.70518;0.36479;0.99701;2.5929;0.026867;0.0863293;0;4.2318;484.16;0.011513;75.65;;;100.02
0;0.2;0.147314151;300020;142.282;0.81257;0.55344;0.99811;3.7972;0.042687;0.1629786;0;6.5212;550.72;0.012491;282.12;;;300.02
0;0.2;0.245512128;500010;109.9082;0.84601;0.67644;0.99862;4.6103;0.054955;0.2109846;0;8.1178;579.18;0.013244;481.56;;;500.01
0;0.2;0.343710105;700000;95.9074;0.87684;0.75629;0.99895;5.2096;0.067135;0.2417846;0;9.4059;601.25;0.014319;680.35;;;700
0;0.2;0.441912992;900000;87.7065;0.89957;0.81765;0.9992;5.7288;0.078936;0.2643925;0;10.558;618.45;0.01531;883.85;;;900
0;0.2;0.540115879;1100000;82.3464;0.9196;0.86147;0.9994;6.194;0.090581;0.2816023;0;11.618;632.45;0.016249;1092.91;;;1100
0;0.2;0.638318767;1300000;78.6684;0.93998;0.89855;0.99957;6.628;0.10227;0.294768;0;12.63;644.93;0.017144;1311.66;;;1300
