Alt (m);Mach number;Throttle;Power (kW);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (kW)
5000;0.6;0.371691942;500000;79.4442;0.84407;0.77102;0.9989;3.0847;0.039722;0.2918897;-10;6.9277;567.63;0.014308;190.16;;;500
5000;0.6;0.520368718;700000;73.2585;0.885;0.85053;0.99924;3.5924;0.051281;0.3165356;-10;8.3288;592.33;0.015861;398.94;;;700
5000;0.6;0.669045495;900000;70.419;0.92339;0.90852;0.99949;4.0866;0.063377;0.3292995;-10;9.722;613;0.017232;652.96;;;900
5000;0.6;0.817722272;1100000;69.6989;0.95562;0.96087;0.99969;4.5389;0.076669;0.3327014;-10;11.087;634.33;0.018769;949.94;;;1100
5000;0.6;0.966399048;1300000;70.2836;0.98557;1.0097;0.99986;4.9693;0.091369;0.3299337;-10;12.463;656.32;0.02043;1300.64;;;1300
5000;0.6;1.115075825;1500000;71.5703;1.015;1.0645;1;5.3967;0.10736;0.3240022;-10;13.876;677.93;0.022104;1706.33;;;1500
6000;0;0.094111561;100050;173.5197;0.70566;0.4953;0.9973;1.4398;0.017361;0.1336386;-10;3.036;467.71;0.013397;202.06;;;100.05
6000;0;0.282193585;300000;96.8681;0.80323;0.75034;0.99839;2.2664;0.029061;0.2393867;-10;4.9845;525.26;0.014247;480.55;;;300
6000;0;0.470322641;500000;80.9964;0.86149;0.85019;0.9989;2.82;0.040498;0.2862958;-10;6.4442;556.89;0.01596;760.49;;;500
6000;0;0.658451698;700000;75.2614;0.91073;0.92366;0.99924;3.3096;0.052683;0.3081119;-10;7.823;583.89;0.017687;1080.13;;;700
6000;0;0.846580754;900000;73.5721;0.95055;0.99083;0.99949;3.7392;0.066215;0.3151865;-10;9.1455;611.82;0.019683;1437.08;;;900
6000;0;1.034709811;1100000;73.9876;0.98801;1.0547;0.99969;4.1212;0.081386;0.3134163;-10;10.444;641.63;0.021948;1835.37;;;1100
6000;0.2;0.092194987;100050;172.2506;0.70327;0.48756;0.9973;1.4447;0.017234;0.1346232;-10;3.0404;468.43;0.013254;112.84;;;100.05
6000;0.2;0.276446738;300000;96.2286;0.80089;0.74201;0.99839;2.2738;0.028869;0.2409775;-10;4.9918;525.83;0.014107;340.41;;;300
6000;0.2;0.460744563;500000;80.5703;0.85933;0.84534;0.9989;2.8272;0.040285;0.2878098;-10;6.4526;557.73;0.015835;586.3;;;500
6000;0.2;0.645042388;700000;74.7501;0.90868;0.91815;0.99924;3.3244;0.052325;0.3102194;-10;7.8376;583.92;0.017493;876.04;;;700
6000;0.2;0.829340214;900000;73.1394;0.94821;0.98278;0.99949;3.757;0.065825;0.3170511;-10;9.1674;611.71;0.019474;1208.12;;;900
6000;0.2;1.013638039;1100000;73.4833;0.98499;1.0499;0.99969;4.1551;0.080832;0.3155676;-10;10.491;640.18;0.021615;1588.28;;;1100
6000;0.4;0.087341772;100050;168.1689;0.696;0.46606;0.9973;1.4614;0.016825;0.1378907;-10;3.0555;470.36;0.012792;22.47;;;100.05
6000;0.4;0.261894369;300000;94.2501;0.7943;0.71563;0.99839;2.2972;0.028275;0.2460361;-10;5.0149;527.51;0.013678;199.25;;;300
6000;0.4;0.436490615;500000;79.2714;0.85394;0.82758;0.9989;2.8492;0.039636;0.2925259;-10;6.4775;560.18;0.015459;411.65;;;500
6000;0.4;0.611086862;700000;73.4637;0.9019;0.90193;0.99924;3.3654;0.051425;0.3156517;-10;7.8887;584.89;0.016978;673.64;;;700
6000;0.4;0.785683108;900000;71.8644;0.9416;0.96152;0.99949;3.809;0.064678;0.3226764;-10;9.2315;611.62;0.01887;980.53;;;900
6000;0.4;0.960279354;1100000;72.0252;0.97788;1.0268;0.99969;4.2373;0.079228;0.3219559;-10;10.592;637.61;0.020781;1341.65;;;1100
6000;0.4;1.1348756;1300000;73.7344;1.013;1.0819;0.99986;4.609;0.095855;0.3144928;-10;11.923;667.04;0.023112;1754.94;;;1300
6000;0.6;0.242679178;300000;91.0365;0.7847;0.66467;0.99839;2.3344;0.027311;0.2547214;-10;5.0522;530.38;0.012999;54.47;;;300
6000;0.6;0.404465297;500000;76.9694;0.84637;0.79222;0.9989;2.8905;0.038485;0.3012748;-10;6.5236;563.75;0.014793;233.64;;;500
6000;0.6;0.566251416;700000;71.6943;0.89086;0.87095;0.99924;3.4042;0.050186;0.3234418;-10;7.9345;589.31;0.016381;464.79;;;700
6000;0.6;0.728037534;900000;69.7506;0.93173;0.93402;0.99949;3.8961;0.062776;0.3324548;-10;9.3392;612.02;0.017904;748.19;;;900
6000;0.6;0.889823653;1100000;70.0856;0.96644;0.98839;0.99969;4.3365;0.077094;0.330866;-10;10.721;637.14;0.019754;1087.65;;;1100
6000;0.6;1.051609772;1300000;71.4187;0.99997;1.0504;0.99986;4.7761;0.092844;0.3246899;-10;12.148;661.5;0.021601;1492.06;;;1300
7000;0;0.104153654;100050;163.5069;0.69652;0.51227;0.9973;1.3211;0.016359;0.1418224;-10;2.7957;463.46;0.013759;194.75;;;100.05
7000;0;0.312304809;300000;92.6987;0.80356;0.76627;0.99839;2.1014;0.02781;0.2501539;-10;4.6434;521.22;0.014704;472.5;;;300
7000;0;0.520508016;500000;78.5153;0.86604;0.86866;0.9989;2.653;0.039258;0.2953428;-10;6.0935;553.49;0.016442;767.98;;;500
7000;0;0.728711222;700000;74.2266;0.91781;0.9458;0.99924;3.1245;0.051959;0.3124074;-10;7.4582;584.48;0.018477;1108.27;;;700
7000;0;0.936914428;900000;73.6909;0.96114;1.0254;0.99949;3.5399;0.066322;0.3146785;-10;8.7869;616.76;0.020817;1495.2;;;900
7000;0;1.145117635;1100000;75.6729;1.0068;1.0885;0.99969;3.8683;0.08324;0.3064362;-10;10.049;655.79;0.02391;1924.31;;;1100
7000;0.2;0.10201126;100020;162.5204;0.69451;0.5041;0.9973;1.3248;0.016255;0.1426832;-10;2.799;464.27;0.013634;114.02;;;100.02
7000;0.2;0.305972585;300000;92.1106;0.80103;0.75925;0.99839;2.1085;0.027633;0.2517509;-10;4.6507;521.74;0.014562;344.42;;;300
7000;0.2;0.509954308;500000;78.1228;0.86364;0.86161;0.9989;2.6598;0.039061;0.2968267;-10;6.1011;554.22;0.016317;606.42;;;500
7000;0.2;0.713936031;700000;73.7881;0.9157;0.93933;0.99924;3.1393;0.051652;0.3142639;-10;7.4759;584.45;0.018281;919.44;;;700
7000;0.2;0.917917755;900000;73.2173;0.9588;1.0173;0.99949;3.5628;0.065896;0.3167138;-10;8.8153;615.94;0.020551;1283.14;;;900
7000;0.2;1.121899478;1100000;75.0706;1.003;1.0811;0.99969;3.9092;0.082578;0.3088952;-10;10.102;653.12;0.023471;1697.94;;;1100
7000;0.4;0.096220427;100050;159.1315;0.68827;0.48136;0.9973;1.3376;0.015921;0.1457218;-10;2.8107;466.44;0.013225;32.47;;;100.05
7000;0.4;0.288517023;300000;90.3406;0.79402;0.73635;0.99839;2.1298;0.027102;0.2566833;-10;4.6721;523.29;0.014139;215.54;;;300
7000;0.4;0.480861704;500000;76.9035;0.85682;0.8445;0.9989;2.6805;0.038452;0.3015327;-10;6.123;556.46;0.015942;444.25;;;500
7000;0.4;0.673206386;700000;72.4432;0.90961;0.92175;0.99924;3.1839;0.05071;0.3200981;-10;7.5271;584.48;0.017701;731.02;;;700
7000;0.4;0.865551068;900000;71.8425;0.95209;0.99267;0.99949;3.6251;0.064658;0.3227745;-10;8.8887;614.23;0.019824;1072.46;;;900
7000;0.4;1.057895749;1100000;73.3334;0.99257;1.0604;0.99969;4.0209;0.080667;0.3162126;-10;10.244;646.67;0.022297;1477.94;;;1100
7000;0.6;0.266098989;300000;87.3629;0.78403;0.68962;0.99839;2.1646;0.026209;0.2654324;-10;4.7064;525.89;0.013453;83.19;;;300
7000;0.6;0.443498315;500000;74.8919;0.84872;0.81396;0.9989;2.7163;0.037446;0.3096321;-10;6.1644;560.28;0.015318;279.87;;;500
7000;0.6;0.620897641;700000;70.5267;0.89843;0.89312;0.99924;3.2405;0.049369;0.3287966;-10;7.5964;586.73;0.016929;538.19;;;700
7000;0.6;0.798296966;900000;69.8741;0.94138;0.95826;0.99949;3.7087;0.062887;0.3318672;-10;8.9947;614.12;0.018843;856.87;;;900
7000;0.6;0.975696292;1100000;71.1316;0.98031;1.0273;0.99969;4.1597;0.078245;0.3260003;-10;10.431;641.97;0.0209;1251.22;;;1100
7000;0.6;1.153095618;1300000;73.8269;1.0183;1.0876;0.99986;4.5575;0.095975;0.3140989;-10;11.85;673.6;0.023402;1710.5;;;1300
8000;0;0.115944884;100050;154.4318;0.68645;0.529;0.9973;1.2075;0.015451;0.1501565;-10;2.5686;459.38;0.014218;187.62;;;100.05
8000;0;0.347660822;300000;88.944;0.80439;0.78262;0.99839;1.9486;0.026683;0.2607138;-10;4.3297;517.51;0.015215;466.82;;;300
8000;0;0.579434704;500000;76.5035;0.87337;0.88736;0.9989;2.4965;0.038252;0.3031096;-10;5.7721;551.29;0.017025;780.5;;;500
8000;0;0.811208585;700000;73.7093;0.92654;0.97545;0.99924;2.9523;0.051597;0.3145997;-10;7.1327;586.92;0.019419;1145.95;;;700
8000;0;1.042982466;900000;74.9606;0.97803;1.0534;0.99949;3.3224;0.067465;0.3093484;-10;8.4358;628.51;0.022562;1564.83;;;900
8000;0.2;0.11355382;100050;153.5778;0.68479;0.52055;0.9973;1.2102;0.015365;0.1509914;-10;2.571;460.26;0.014107;114.86;;;100.05
8000;0.2;0.340491215;300000;88.421;0.80223;0.77598;0.99839;1.955;0.026526;0.2622558;-10;4.3365;518.04;0.015076;349.81;;;300
8000;0.2;0.567485359;500000;76.1001;0.87027;0.882;0.9989;2.5049;0.03805;0.3047162;-10;5.7817;551.74;0.016878;630.98;;;500
8000;0.2;0.794479502;700000;73.2535;0.92461;0.96789;0.99924;2.9691;0.051277;0.3165574;-10;7.1528;586.46;0.019189;970.75;;;700
8000;0.2;1.021473646;900000;74.3795;0.97446;1.0459;0.99949;3.3552;0.066942;0.311765;-10;8.4777;626.24;0.022169;1372.08;;;900
8000;0.4;0.10708208;100050;150.8243;0.67955;0.49673;0.9973;1.2199;0.01509;0.153748;-10;2.5797;462.59;0.013745;41.53;;;100.05
8000;0.4;0.321085698;300000;86.8262;0.79485;0.75524;0.99839;1.9748;0.026048;0.2670729;-10;4.3569;519.51;0.014656;232.24;;;300
8000;0.4;0.53514283;500000;74.9696;0.86242;0.86321;0.9989;2.5266;0.037485;0.3093112;-10;5.8066;553.54;0.016484;481.31;;;500
8000;0.4;0.749199961;700000;72.0023;0.91814;0.94627;0.99924;3.0134;0.050402;0.3220584;-10;7.2066;586;0.018584;796.77;;;700
8000;0.4;0.963257093;900000;72.7926;0.96519;1.0305;0.99949;3.4422;0.065513;0.3185617;-10;8.5889;621.25;0.021147;1184.56;;;900
8000;0.4;1.177314225;1100000;76.1634;1.0155;1.1006;0.99969;3.7807;0.08378;0.3044631;-10;9.9178;664.75;0.024622;1640.7;;;1100
8000;0.6;0.294348509;300000;84.1358;0.78421;0.71632;0.99839;2.0082;0.025241;0.2756133;-10;4.3912;521.91;0.013965;111.71;;;300
8000;0.6;0.490580848;500000;73.149;0.85238;0.83705;0.9989;2.5595;0.036575;0.3170096;-10;5.8447;557.29;0.015878;329.03;;;500
8000;0.6;0.686813187;700000;69.9562;0.9085;0.91818;0.99924;3.0831;0.048969;0.331478;-10;7.2898;586.15;0.017651;618.26;;;700
8000;0.6;0.883045526;900000;70.6399;0.95397;0.99282;0.99949;3.5462;0.063576;0.3282696;-10;8.7183;618.15;0.019927;986.99;;;900
8000;0.6;1.079277865;1100000;73.401;0.99802;1.0665;0.99969;3.9688;0.080741;0.3159211;-10;10.166;653.22;0.022611;1441.44;;;1100
0;0;0.066620056;100050;253.0499;0.74197;0.41333;0.9973;2.2488;0.025318;0.0916378;0;4.7697;506.06;0.012509;247.81;;;100.05
0;0;0.199853509;300140;133.1293;0.83126;0.63369;0.99839;3.3535;0.039958;0.1741835;0;7.4259;569.84;0.013239;540.36;;;300.14
0;0;0.33304701;500170;105.2993;0.87441;0.75704;0.9989;4.0465;0.052668;0.2202193;0;9.2512;602.16;0.014462;798.87;;;500.17
0;0;0.466220535;700170;92.6377;0.90455;0.83585;0.99924;4.5913;0.064862;0.2503184;0;10.771;624.82;0.015697;1050.05;;;700.17
0;0;0.599520575;900360;85.374;0.93194;0.88946;0.99949;5.0668;0.076867;0.2716159;0;12.146;642.66;0.016856;1304.93;;;900.36
0;0;0.732787322;1100500;80.7831;0.95816;0.92946;0.99969;5.5131;0.088905;0.2870519;0;13.458;657.55;0.017918;1572.92;;;1100.5
0;0;0.865827673;1300300;77.9225;0.98029;0.96686;0.99986;5.9396;0.10132;0.2975895;0;14.746;671.52;0.018954;1859.32;;;1300.3
0;0;0.999134372;1500500;76.2964;0.99978;0.99967;1;6.3258;0.11448;0.3039321;0;15.986;686.39;0.020109;2158.66;;;1500.5
0;0;1;1501808.544;76.29080698;0.999906977;0.999870652;1.000000657;6.328237664;0.114570369;0.303954631;0;15.99408392;686.4866785;0.02011667;2160.750187;;;
0;0;1.131708616;1699600;75.4454;1.0191;1.0302;1.0001;6.6967;0.12823;0.3073603;0;17.216;701.1;0.021276;2476.69;;;1699.6
0;0.2;0.065349445;100050;249.3465;0.73792;0.40823;0.9973;2.2654;0.024947;0.0929988;0;4.7847;506.38;0.012236;94.64;;;100.05
0;0.2;0.195956891;300010;132.0879;0.8294;0.62338;0.99839;3.3637;0.039628;0.1755568;0;7.4359;570.84;0.01309;312.33;;;300.01
0;0.2;0.326583932;500000;104.4435;0.87165;0.74578;0.9989;4.0617;0.052222;0.2220238;0;9.2665;602.75;0.014286;524.05;;;500
0;0.2;0.457217505;700000;91.9842;0.90282;0.82748;0.99924;4.606;0.064389;0.252097;0;10.787;625.62;0.015533;738.37;;;700
0;0.2;0.587851078;900000;84.8369;0.92932;0.88164;0.99949;5.0825;0.076353;0.2733356;0;12.163;643.44;0.016692;961.21;;;900
0;0.2;0.718484651;1100000;80.3687;0.95568;0.92409;0.99969;5.5259;0.088406;0.288532;0;13.474;658.65;0.017776;1198.76;;;1100
0;0.2;0.849118223;1300000;77.4514;0.97878;0.9593;0.99986;5.9598;0.10069;0.2993997;0;14.77;672.17;0.018772;1457.14;;;1300
0;0.2;0.979751796;1500000;75.7877;0.9975;0.9939;1;6.3553;0.11368;0.3059723;0;16.022;686.49;0.019875;1731.76;;;1500
0;0.2;1.110385369;1700000;74.9283;1.0166;1.0232;1.0001;6.7281;0.12738;0.3094816;0;17.255;701.14;0.021036;2025.39;;;1700
0;0.4;0.185443194;300010;128.733;0.82405;0.59386;0.99839;3.3948;0.038621;0.1801319;0;7.4662;573.83;0.012642;81.82;;;300.01
0;0.4;0.309061689;500000;101.7048;0.86385;0.71338;0.9989;4.109;0.050853;0.2280023;0;9.3141;604.51;0.013752;246.13;;;500
0;0.4;0.432686364;700000;89.9099;0.89802;0.80103;0.99924;4.6519;0.062937;0.2579131;0;10.837;627.93;0.015033;424.18;;;700
0;0.4;0.55631104;900000;83.1293;0.92316;0.8578;0.99949;5.129;0.074816;0.2789502;0;12.216;645.94;0.016209;615.3;;;900
0;0.4;0.679935715;1100000;78.9033;0.94799;0.90336;0.99969;5.5712;0.086794;0.2938906;0;13.526;661.39;0.017311;823.2;;;1100
0;0.4;0.803560391;1300000;76.1436;0.97179;0.94017;0.99986;6.0065;0.098987;0.3045421;0;14.827;675.12;0.018312;1052.96;;;1300
0;0.4;0.927185066;1500000;74.342;0.99227;0.97319;1;6.428;0.11151;0.3119223;0;16.111;687.91;0.019276;1302.96;;;1500
0;0.4;1.050809742;1700000;73.433;1.0098;1.0055;1.0001;6.8211;0.12484;0.3157833;0;17.371;701.46;0.020336;1574.27;;;1700
0;0.6;0.401998507;700000;86.2929;0.88637;0.74577;0.99924;4.7349;0.060405;0.2687236;0;10.921;630.95;0.014178;100.36;;;700
0;0.6;0.516855223;900000;80.1733;0.91513;0.81587;0.99949;5.2119;0.072156;0.289235;0;12.309;649.83;0.015383;260.92;;;900
0;0.6;0.631711939;1100000;76.3145;0.9372;0.86476;0.99969;5.6563;0.083946;0.3038599;0;13.623;665.39;0.016493;439.24;;;1100
0;0.6;0.746568656;1300000;73.8959;0.95905;0.90608;0.99986;6.0888;0.096065;0.3138055;0;14.924;679.62;0.017533;640.8;;;1300
0;0.6;0.861425372;1500000;72.2974;0.98111;0.94376;1;6.5125;0.10845;0.3207436;0;16.216;692.79;0.018504;863.66;;;1500
0;0.6;0.976282088;1700000;71.2355;1.0014;0.97136;1.0001;6.943;0.1211;0.325525;0;17.526;704.32;0.01938;1110.55;;;1700
0;0.6;1.091138804;1900000;70.78;1.0175;1.0026;1.0002;7.3461;0.13448;0.32762;0;18.808;716.53;0.020344;1377.65;;;1900
1000;0;0.070836873;100050;238.0577;0.74145;0.42566;0.9973;2.0856;0.023818;0.0974089;0;4.429;502.88;0.012689;238.69;;;100.05
1000;0;0.212411498;300010;125.9227;0.82756;0.65538;0.99839;3.1398;0.037778;0.1841521;0;6.9502;565.22;0.013369;527.11;;;300.01
1000;0;0.354007363;500000;100.518;0.87372;0.77921;0.9989;3.7933;0.050259;0.2306942;0;8.686;597.99;0.014722;784.03;;;500
1000;0;0.495610309;700000;88.9687;0.9054;0.85216;0.99924;4.3174;0.062278;0.2606414;0;10.152;620.59;0.016028;1038.21;;;700
1000;0;0.637213254;900000;82.472;0.9358;0.90559;0.99949;4.7833;0.074225;0.2811733;0;11.5;638.71;0.017242;1301.3;;;900
1000;0;0.778816199;1100000;78.4636;0.96332;0.94625;0.99969;5.2318;0.08631;0.2955375;0;12.814;653.98;0.01833;1584.5;;;1100
1000;0;0.920419145;1300000;76.3668;0.98517;0.98489;0.99986;5.6333;0.099277;0.3036521;0;14.075;670.46;0.019581;1883.92;;;1300
1000;0;1.06202209;1500000;75.2746;1.007;1.0191;1;6.0122;0.11291;0.3080579;0;15.316;686.93;0.020867;2203.05;;;1500
1000;0.2;0.069541948;100050;234.854;0.73747;0.42027;0.9973;2.1001;0.023497;0.0987377;0;4.4423;503.24;0.012432;98.31;;;100.05
1000;0.2;0.208528533;300010;124.8359;0.82541;0.64523;0.99839;3.151;0.037452;0.1857553;0;6.9613;566;0.013206;316.13;;;300.01
1000;0.2;0.34753597;500000;99.7455;0.87188;0.76824;0.9989;3.8058;0.049873;0.232481;0;8.6989;598.68;0.01456;529.32;;;500
1000;0.2;0.486550358;700000;88.3672;0.90356;0.84413;0.99924;4.3304;0.061857;0.2624157;0;10.167;621.43;0.015872;748.51;;;700
1000;0.2;0.625564746;900000;81.9839;0.93334;0.89954;0.99949;4.7959;0.073786;0.2828472;0;11.515;639.67;0.017095;980.45;;;900
1000;0.2;0.764579134;1100000;78.0142;0.96087;0.9387;0.99969;5.2463;0.085816;0.29724;0;12.831;654.86;0.018175;1233.87;;;1100
1000;0.2;0.903593522;1300000;75.83;0.98294;0.97927;0.99986;5.6597;0.098579;0.3058016;0;14.107;670.56;0.019353;1508.01;;;1300
1000;0.2;1.04260791;1500000;74.7791;1.0046;1.0122;1;6.0403;0.11217;0.310099;0;15.351;686.94;0.020633;1802.51;;;1500
1000;0.4;0.197661088;300010;121.7329;0.81983;0.61531;0.99839;3.1813;0.036521;0.1904903;0;6.9914;568.76;0.012756;102.8;;;300.01
1000;0.4;0.329424167;500000;97.3083;0.86407;0.73515;0.9989;3.8473;0.048654;0.2383037;0;8.7405;600.43;0.014052;272.19;;;500
1000;0.4;0.461193833;700000;86.505;0.89849;0.81975;0.99924;4.3717;0.060554;0.2680647;0;10.212;623.8;0.015391;456.87;;;700
1000;0.4;0.5929635;900000;80.4128;0.9257;0.87621;0.99949;4.8397;0.072371;0.2883738;0;11.565;642.01;0.016616;658.36;;;900
1000;0.4;0.724733166;1100000;76.7503;0.95344;0.92162;0.99969;5.2829;0.084425;0.3021347;0;12.875;658.08;0.017757;881.83;;;1100
1000;0.4;0.856502833;1300000;74.4127;0.97808;0.95818;0.99986;5.7216;0.096736;0.3116262;0;14.182;672.14;0.018786;1130.22;;;1300
1000;0.4;0.9882725;1500000;73.3005;0.99787;0.99473;1;6.1237;0.10995;0.3163545;0;15.455;687.27;0.01995;1402.22;;;1500
1000;0.4;1.120042166;1700000;72.8798;1.018;1.0257;1.0001;6.5019;0.1239;0.3181807;0;16.707;702.69;0.021173;1695.74;;;1700
1000;0.6;0.304562344;500000;93.1066;0.85265;0.69036;0.9989;3.9202;0.046553;0.2490579;0;8.8144;603.45;0.013195;6.5;;;500
1000;0.6;0.426387281;700000;83.2775;0.88875;0.77218;0.99924;4.4458;0.058294;0.2784538;0;10.291;627.18;0.01457;157.23;;;700
1000;0.6;0.548212219;900000;77.7687;0.91709;0.83658;0.99949;4.9135;0.069992;0.298178;0;11.648;646.09;0.015829;328.63;;;900
1000;0.6;0.670037157;1100000;74.4249;0.94102;0.88567;0.99969;5.359;0.081867;0.311575;0;12.965;662.21;0.016974;523.45;;;1100
1000;0.6;0.791862094;1300000;72.4225;0.96619;0.92911;0.99986;5.7919;0.094149;0.3201896;0;14.27;677.19;0.018061;743.78;;;1300
1000;0.6;0.913687032;1500000;71.1339;0.98911;0.96082;1;6.2314;0.1067;0.3259898;0;15.59;690.15;0.019026;990.57;;;1500
1000;0.6;1.035511969;1700000;70.5938;1.0075;0.99623;1.0001;6.6447;0.12001;0.3284839;0;16.888;703.62;0.020069;1261.5;;;1700
2000;0;0.075663616;100050;223.9377;0.74035;0.43954;0.9973;1.9347;0.022405;0.1035508;0;4.1137;499.88;0.012867;230.46;;;100.05
2000;0;0.226884973;300010;119.3397;0.82457;0.67514;0.99839;2.9354;0.035803;0.1943102;0;6.5018;561.03;0.013552;514.95;;;300.01
2000;0;0.378129018;500000;96.0826;0.87283;0.79783;0.9989;3.556;0.048041;0.2413438;0;8.159;593.91;0.015012;771.87;;;500
2000;0;0.529380625;700000;85.5825;0.90721;0.86951;0.99924;4.0626;0.059908;0.270954;0;9.5794;616.57;0.016385;1030.74;;;700
2000;0;0.680632232;900000;79.746;0.93994;0.91827;0.99949;4.5263;0.071771;0.2907851;0;10.912;634.59;0.017619;1305.22;;;900
2000;0;0.831883839;1100000;76.6763;0.96726;0.96557;0.99969;4.9568;0.084344;0.3024263;0;12.21;652.28;0.018907;1603.71;;;1100
2000;0;0.983135446;1300000;75.2409;0.99212;1.0038;0.99986;5.3451;0.097813;0.3081958;0;13.463;670.87;0.020333;1921.36;;;1300
2000;0;1.134387053;1500000;74.5737;1.0158;1.0446;1;5.7239;0.11186;0.3109532;0;14.715;688.53;0.021715;2263.66;;;1500
2000;0.2;0.074276169;100050;221.1404;0.73697;0.43388;0.9973;1.9475;0.022125;0.1048607;0;4.1258;500.26;0.012623;101.82;;;100.05
2000;0.2;0.222724573;300010;118.2711;0.82212;0.66772;0.99839;2.9473;0.035483;0.1960659;0;6.5135;561.62;0.013377;320.05;;;300.01
2000;0.2;0.371195249;500000;95.3729;0.87131;0.78916;0.9989;3.5677;0.047687;0.2431397;0;8.1715;594.66;0.014851;535.95;;;500
2000;0.2;0.519673348;700000;85.0332;0.90497;0.86182;0.99924;4.0748;0.059523;0.2727043;0;9.5931;617.37;0.016231;761.43;;;700
2000;0.2;0.668151448;900000;79.3255;0.93759;0.91279;0.99949;4.5362;0.071393;0.2923264;0;10.924;635.69;0.017487;1005.06;;;900
2000;0.2;0.816629547;1100000;76.1452;0.9652;0.95984;0.99969;4.9791;0.08376;0.3045358;0;12.237;652.45;0.018692;1276.59;;;1100
2000;0.2;0.965107647;1300000;74.7483;0.98981;0.99728;0.99986;5.3699;0.097173;0.3102268;0;13.494;670.91;0.020107;1569.32;;;1300
2000;0.2;1.113585746;1500000;74.1097;1.0132;1.0365;1;5.751;0.11116;0.3129003;0;14.749;688.45;0.021477;1887.4;;;1500
2000;0.4;0.211334179;300010;115.3082;0.81595;0.63773;0.99839;2.978;0.034594;0.201104;0;6.5436;563.82;0.012907;122.9;;;300.01
2000;0.4;0.352211891;500000;93.2129;0.86459;0.7601;0.9989;3.6043;0.046607;0.248774;0;8.2093;596.59;0.014367;298.07;;;500
2000;0.4;0.493096647;700000;83.383;0.89965;0.83842;0.99924;4.1107;0.058368;0.2781013;0;9.6333;619.85;0.015777;490.58;;;700
2000;0.4;0.633981403;900000;78.0005;0.93048;0.89551;0.99949;4.5702;0.0702;0.2972922;0;10.965;638.64;0.017067;704.33;;;900
2000;0.4;0.774866159;1100000;74.841;0.95959;0.9375;0.99969;5.0244;0.082325;0.3098427;0;12.292;654.72;0.018205;947.59;;;1100
2000;0.4;0.915750916;1300000;73.2705;0.98327;0.98026;0.99986;5.4441;0.095252;0.3164837;0;13.586;671.23;0.01944;1217.51;;;1300
2000;0.4;1.056635672;1500000;72.7343;1.0061;1.0152;1;5.8306;0.1091;0.3188169;0;14.85;688.53;0.020791;1512.48;;;1500
2000;0.6;0.324212164;500000;89.4483;0.85294;0.70841;0.9989;3.6705;0.044724;0.259244;0;8.2768;599.47;0.013539;52.84;;;500
2000;0.6;0.45389703;700000;80.4962;0.89197;0.79738;0.99924;4.1768;0.056347;0.2880749;0;9.7072;623.58;0.014988;213.26;;;700
2000;0.6;0.583581896;900000;75.6075;0.91993;0.85747;0.99949;4.6386;0.068047;0.3067016;0;11.045;642.65;0.016301;397.88;;;900
2000;0.6;0.713266762;1100000;72.8429;0.9476;0.908;0.99969;5.0854;0.080127;0.3183417;0;12.366;659.67;0.017507;611.92;;;1100
2000;0.6;0.842951628;1300000;71.187;0.97393;0.94658;0.99986;5.5327;0.092543;0.3257468;0;13.696;674.56;0.018586;855.52;;;1300
2000;0.6;0.972636493;1500000;70.4606;0.99571;0.98634;1;5.9599;0.10569;0.3291048;0;15.014;689.35;0.019705;1127.91;;;1500
2000;0.6;1.102321359;1700000;70.5057;1.0165;1.0191;1.0001;6.351;0.11986;0.3288945;0;16.301;705.37;0.02097;1425.59;;;1700
3000;0;0.081064657;100050;210.8409;0.73765;0.45395;0.9973;1.7903;0.021095;0.1099831;0;3.8143;496.81;0.013092;222.42;;;100.05
3000;0;0.243072436;300000;113.3349;0.82241;0.69251;0.99839;2.7344;0.034001;0.2046054;0;6.0672;556.83;0.013817;502.26;;;300
3000;0;0.405120726;500000;91.9929;0.87252;0.81522;0.9989;3.3291;0.045997;0.252073;0;7.6582;589.66;0.015353;760.89;;;500
3000;0;0.567169016;700000;82.54;0.91068;0.88562;0.99924;3.8238;0.057778;0.2809417;0;9.0462;612.61;0.01679;1027.58;;;700
3000;0;0.729217307;900000;77.5275;0.94539;0.9388;0.99949;4.2883;0.069775;0.299106;0;10.381;631.48;0.01808;1319.06;;;900
3000;0;0.891265597;1100000;75.4013;0.9737;0.98322;0.99969;4.6923;0.082941;0.3075402;0;11.652;652.39;0.019641;1632.32;;;1100
3000;0;1.053313888;1300000;74.4748;1.0007;1.029;0.99986;5.0817;0.096817;0.3113662;0;12.918;672.34;0.021171;1973.98;;;1300
3000;0.2;0.079651302;100050;208.4517;0.73447;0.44781;0.9973;1.8008;0.020856;0.1112437;0;3.8239;497.24;0.012868;104.79;;;100.05
3000;0.2;0.238842449;300010;112.3976;0.82004;0.68301;0.99839;2.7447;0.03372;0.2063116;0;6.0775;557.43;0.013651;322.92;;;300.01
3000;0.2;0.39805748;500000;91.3515;0.87084;0.80775;0.9989;3.3397;0.045676;0.253843;0;7.6695;590.4;0.015197;542.69;;;500
3000;0.2;0.557280471;700000;82.069;0.9084;0.88015;0.99924;3.8338;0.057448;0.2825541;0;9.058;613.56;0.01665;777.17;;;700
