Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;;Power (kW)
0;0.6;1.040878123;3300000;63.825;1.0111;1.0056;1.0003;8.6829;0.21062;0.3633204;-10;19.763;697.78;0.026955;2039.78;;;;3300
1000;0;0.038833256;100050;250.9285;0.61812;0.31778;0.99679;1.8149;0.025105;0.0924125;-10;3.2762;442.44;0.015369;167.28;;;;100.05
1000;0;0.116464835;300060;130.9516;0.76288;0.50128;0.99788;2.7928;0.039293;0.1770801;-10;5.2271;508.06;0.015633;378.97;;;;300.06
1000;0;0.194077007;500020;102.0064;0.80046;0.6217;0.99839;3.4415;0.051005;0.2273283;-10;6.6003;536.28;0.016467;571.6;;;;500.02
1000;0;0.271700823;700010;89.269;0.83176;0.7012;0.99873;3.9316;0.062489;0.2597647;-10;7.7286;557.73;0.01766;757.39;;;;700.01
1000;0;0.349324639;900000;81.9398;0.85896;0.77045;0.99898;4.3525;0.073746;0.2829997;-10;8.7408;575.19;0.018826;944.63;;;;900
1000;0;0.426952337;1100000;77.1925;0.87932;0.81679;0.99918;4.7311;0.084912;0.300404;-10;9.6782;589.24;0.019942;1136.08;;;;1100
1000;0;0.504580034;1300000;73.8761;0.89858;0.85503;0.99935;5.0873;0.096039;0.3138896;-10;10.576;601.43;0.020976;1334.98;;;;1300
1000;0;0.582207732;1500000;71.4806;0.91826;0.88786;0.99949;5.4256;0.10722;0.3244087;-10;11.444;612.51;0.021958;1541.91;;;;1500
1000;0;0.659835429;1700000;69.6436;0.93605;0.91231;0.99961;5.7629;0.11839;0.3329656;-10;12.308;622.13;0.022827;1760.91;;;;1700
1000;0;0.737463127;1900000;68.381;0.95175;0.94041;0.99973;6.0816;0.12992;0.3391136;-10;13.152;631.89;0.023737;1989.34;;;;1900
1000;0;0.815090824;2100000;67.5956;0.96569;0.9643;0.99983;6.3749;0.14195;0.3430539;-10;13.97;642.26;0.024741;2225.03;;;;2100
1000;0;0.892718522;2300000;67.099;0.97961;0.98561;0.99992;6.6551;0.15433;0.3455929;-10;14.774;652.62;0.025766;2469.51;;;;2300
1000;0;0.97034622;2500000;66.8054;0.99317;1.008;1;6.9316;0.16701;0.3471117;-10;15.58;662.71;0.026772;2726.14;;;;2500
1000;0;1.047973917;2700000;66.6467;1.0064;1.0306;1.0001;7.203;0.17995;0.3479379;-10;16.381;672.49;0.027758;2992.43;;;;2700
1000;0.2;0.038197228;100050;248.0443;0.61119;0.31418;0.99679;1.8278;0.024816;0.0934871;-10;3.2862;443.04;0.015085;47.18;;;;100.05
1000;0.2;0.114557324;300060;129.7696;0.76063;0.4941;0.99788;2.8073;0.038938;0.1786931;-10;5.2395;508.67;0.015412;194.58;;;;300.06
1000;0.2;0.190898332;500020;101.3685;0.79877;0.61157;0.99839;3.4513;0.050686;0.2287589;-10;6.6091;537.29;0.016318;344.44;;;;500.02
1000;0.2;0.267250792;700010;88.648;0.82936;0.69053;0.99873;3.9475;0.062054;0.2615843;-10;7.7432;558.31;0.017466;498.28;;;;700.01
1000;0.2;0.343603253;900000;81.4364;0.85691;0.76045;0.99898;4.3676;0.073293;0.2847488;-10;8.755;575.88;0.018646;657.82;;;;900
1000;0.2;0.419959531;1100000;76.7503;0.87767;0.80942;0.99918;4.747;0.084425;0.3021346;-10;9.6941;590.02;0.019761;824.51;;;;1100
1000;0.2;0.49631581;1300000;73.4892;0.89651;0.84755;0.99935;5.103;0.095536;0.3155422;-10;10.592;602.27;0.020802;1000.04;;;;1300
1000;0.2;0.572672088;1500000;71.141;0.91584;0.88142;0.99949;5.4406;0.10671;0.3259575;-10;11.46;613.44;0.021793;1184.76;;;;1500
1000;0.2;0.649028366;1700000;69.3519;0.93369;0.90692;0.99961;5.7761;0.1179;0.3343661;-10;12.322;623.26;0.022679;1381.53;;;;1700
1000;0.2;0.725384645;1900000;68.043;0.95034;0.93308;0.99973;6.1025;0.12928;0.3407981;-10;13.174;632.56;0.023539;1589.93;;;;1900
1000;0.2;0.801740923;2100000;67.209;0.96355;0.95889;0.99983;6.4054;0.14114;0.3450274;-10;14.003;642.4;0.024483;1807.83;;;;2100
1000;0.2;0.878097202;2300000;66.7296;0.97744;0.97979;0.99992;6.6861;0.15348;0.347506;-10;14.809;652.77;0.025505;2034.33;;;;2300
1000;0.2;0.95445348;2500000;66.4534;0.99085;1.0011;1;6.9642;0.16613;0.3489502;-10;15.616;662.78;0.026506;2273.38;;;;2500
1000;0.2;1.030809758;2700000;66.304;1.0038;1.0232;1.0001;7.2375;0.17902;0.3497367;-10;16.42;672.48;0.027483;2522.61;;;;2700
1000;0.4;0.109219961;300060;126.0417;0.75391;0.47423;0.99788;2.8552;0.03782;0.1839783;-10;5.2814;510.31;0.014714;6.71;;;;300.06
1000;0.4;0.18200415;500020;99.3542;0.7939;0.58303;0.99839;3.4842;0.049679;0.2333966;-10;6.6384;540.14;0.015843;115.12;;;;500.02
1000;0.4;0.254795618;700000;86.7878;0.82282;0.66756;0.99873;3.9953;0.060752;0.2671912;-10;7.7874;560.29;0.016895;236.43;;;;700
1000;0.4;0.327594365;900000;79.8795;0.84963;0.72865;0.99898;4.4162;0.071892;0.290299;-10;8.8004;577.71;0.018088;368.71;;;;900
1000;0.4;0.400393113;1100000;75.4205;0.87324;0.7839;0.99918;4.7954;0.082963;0.3074621;-10;9.7421;592.36;0.019223;511.01;;;;1100
1000;0.4;0.473191861;1300000;72.3215;0.89134;0.82446;0.99935;5.1508;0.094018;0.3206369;-10;10.641;604.77;0.020282;663.59;;;;1300
1000;0.4;0.545990609;1500000;70.0433;0.90845;0.85875;0.99949;5.4918;0.10506;0.3310659;-10;11.511;615.79;0.021262;826.07;;;;1500
1000;0.4;0.618789357;1700000;68.4287;0.92661;0.88985;0.99961;5.8207;0.11633;0.3388772;-10;12.371;626.28;0.022206;1001.83;;;;1700
1000;0.4;0.691588105;1900000;67.1697;0.94326;0.91416;0.99973;6.1497;0.12762;0.3452292;-10;13.227;635.57;0.023059;1189.42;;;;1900
1000;0.4;0.764386853;2100000;66.218;0.95908;0.93774;0.99983;6.4741;0.13906;0.3501906;-10;14.078;644.2;0.023866;1389.04;;;;2100
1000;0.4;0.8371856;2300000;65.6467;0.97131;0.96271;0.99992;6.7776;0.15099;0.3532386;-10;14.909;653.4;0.024753;1599.89;;;;2300
1000;0.4;0.909984348;2500000;65.3982;0.98428;0.98325;1;7.0617;0.1635;0.3545808;-10;15.725;663.18;0.025725;1822.44;;;;2500
1000;0.4;0.982783096;2700000;65.2824;0.99696;1.0028;1.0001;7.3391;0.17626;0.3552094;-10;16.536;672.73;0.026685;2055.33;;;;2700
1000;0.4;1.055581844;2900000;65.2738;1.0093;1.0233;1.0001;7.612;0.18929;0.3552565;-10;17.344;682.03;0.027631;2298.37;;;;2900
1000;0.6;0.303664215;900000;77.1877;0.83893;0.68428;0.99898;4.5042;0.069469;0.3004226;-10;8.8836;580.77;0.017138;70.5;;;;900
1000;0.6;0.371145151;1100000;73.1023;0.86211;0.73202;0.99918;4.8821;0.080413;0.3172119;-10;9.8247;595.49;0.018302;188.52;;;;1100
1000;0.6;0.438626088;1300000;70.3046;0.88373;0.78134;0.99935;5.2368;0.091396;0.3298354;-10;10.727;608.58;0.019394;318.98;;;;1300
1000;0.6;0.506107025;1500000;68.2433;0.90035;0.81986;0.99949;5.5779;0.10236;0.3397978;-10;11.603;619.94;0.020392;460.77;;;;1500
1000;0.6;0.573587961;1700000;66.7439;0.91575;0.8523;0.99961;5.9106;0.11346;0.3474317;-10;12.467;630.35;0.021332;615.14;;;;1700
1000;0.6;0.641068898;1900000;65.6453;0.93133;0.88165;0.99973;6.2361;0.12473;0.3532457;-10;13.322;640.09;0.022224;782.35;;;;1900
1000;0.6;0.708549835;2100000;64.819;0.94714;0.90901;0.99983;6.5541;0.13612;0.3577489;-10;14.167;649.33;0.023078;960.7;;;;2100
1000;0.6;0.776030771;2300000;64.2107;0.96192;0.93031;0.99992;6.876;0.14768;0.3611383;-10;15.02;657.68;0.023867;1153.03;;;;2300
1000;0.6;0.843511708;2500000;63.7954;0.97607;0.95099;1;7.1983;0.15949;0.363489;-10;15.879;665.58;0.02462;1359.31;;;;2500
1000;0.6;0.910992645;2700000;63.635;0.98721;0.97346;1.0001;7.4985;0.17181;0.3644054;-10;16.716;674.08;0.025461;1576.54;;;;2700
1000;0.6;0.978473581;2900000;63.623;0.9985;0.99367;1.0001;7.7877;0.18451;0.3644742;-10;17.545;682.7;0.026326;1804.67;;;;2900
1000;0.6;1.045954518;3100000;63.7534;1.0101;1.0114;1.0002;8.064;0.19764;0.3637284;-10;18.364;691.59;0.027234;2042.57;;;;3100
2000;0;0.041559359;100050;235.2803;0.62526;0.32924;0.99679;1.6891;0.023539;0.0985588;-10;3.0503;439.75;0.015484;162.17;;;;100.05
2000;0;0.124640691;300060;123.7748;0.75953;0.52091;0.99788;2.6156;0.03714;0.1873478;-10;4.8961;504.14;0.015777;371.07;;;;300.06
2000;0;0.207701254;500020;97.1738;0.79863;0.64461;0.99839;3.2293;0.048589;0.2386337;-10;6.2023;532.21;0.016718;563;;;;500.02
2000;0;0.290770125;700000;85.5705;0.83249;0.72796;0.99873;3.6964;0.0599;0.2709922;-10;7.286;554.15;0.018006;750.5;;;;700
2000;0;0.373847304;900000;78.9027;0.85967;0.79053;0.99898;4.1014;0.071013;0.2938926;-10;8.2636;571.37;0.019238;941.4;;;;900
2000;0;0.456924483;1100000;74.6109;0.88158;0.83614;0.99918;4.4733;0.082072;0.3107982;-10;9.1835;585.59;0.020386;1139.85;;;;1100
2000;0;0.540001662;1300000;71.678;0.90358;0.8747;0.99935;4.8221;0.093181;0.3235155;-10;10.065;598.12;0.021471;1347.14;;;;1300
2000;0;0.62307884;1500000;69.5168;0.92375;0.90235;0.99949;5.1677;0.10428;0.3335732;-10;10.937;608.9;0.022425;1567.33;;;;1500
2000;0;0.706156019;1700000;68.0877;0.94166;0.93426;0.99961;5.4938;0.11575;0.3405746;-10;11.791;619.68;0.023411;1799.4;;;;1700
2000;0;0.789233198;1900000;67.2574;0.9576;0.95965;0.99973;5.7872;0.12779;0.3447791;-10;12.61;631.4;0.024535;2037.95;;;;1900
2000;0;0.872310376;2100000;66.7613;0.97317;0.98397;0.99983;6.0724;0.1402;0.3473408;-10;13.424;642.85;0.025654;2289.26;;;;2100
2000;0;0.955387555;2300000;66.495;0.9882;1.0095;0.99992;6.353;0.15294;0.348732;-10;14.236;653.92;0.026749;2553.26;;;;2300
2000;0;1.038464734;2500000;66.3879;1.0029;1.0361;1;6.6271;0.16597;0.3492946;-10;15.043;664.71;0.027828;2827.93;;;;2500
2000;0.2;0.040876777;100050;232.7459;0.61838;0.32536;0.99679;1.7003;0.023285;0.099632;-10;3.0588;440.29;0.015217;51.76;;;;100.05
2000;0.2;0.122593561;300060;122.8139;0.75757;0.51301;0.99788;2.6267;0.036851;0.1888136;-10;4.9057;504.9;0.015589;200.48;;;;300.06
2000;0.2;0.204289917;500020;96.5297;0.7967;0.63466;0.99839;3.2408;0.048266;0.2402259;-10;6.2127;532.99;0.016549;352.59;;;;500.02
2000;0.2;0.285998529;700010;85.0252;0.83012;0.71742;0.99873;3.7104;0.059518;0.27273;-10;7.2992;554.76;0.017823;509.96;;;;700.01
2000;0.2;0.367707142;900000;78.4514;0.85821;0.7819;0.99898;4.115;0.070606;0.2955833;-10;8.2768;572.15;0.019065;674.47;;;;900
2000;0.2;0.44941984;1100000;74.2285;0.87987;0.82826;0.99918;4.4867;0.081651;0.3123995;-10;9.1969;586.43;0.020221;848.85;;;;1100
2000;0.2;0.531132538;1300000;71.3341;0.90118;0.86745;0.99935;4.8361;0.092734;0.3250749;-10;10.08;598.97;0.021306;1033.66;;;;1300
2000;0.2;0.612845236;1500000;69.2417;0.92147;0.89699;0.99949;5.1793;0.10386;0.3348983;-10;10.952;610.01;0.022282;1231.78;;;;1500
2000;0.2;0.694557934;1700000;67.76;0.94031;0.92694;0.99961;5.5126;0.11519;0.3422215;-10;11.812;620.35;0.023218;1443.12;;;;1700
2000;0.2;0.776270632;1900000;66.883;0.9555;0.95418;0.99973;5.8145;0.12708;0.3467091;-10;12.64;631.54;0.024284;1663.86;;;;1900
2000;0.2;0.857983331;2100000;66.4075;0.97095;0.97771;0.99983;6.101;0.13946;0.3491916;-10;13.455;642.95;0.025398;1897.26;;;;2100
2000;0.2;0.939696029;2300000;66.1575;0.9859;1.0024;0.99992;6.3824;0.15216;0.3505109;-10;14.269;653.99;0.02649;2143.47;;;;2300
2000;0.2;1.021408727;2500000;66.056;1.0004;1.0277;1;6.6589;0.16514;0.3510494;-10;15.08;664.66;0.027556;2401.19;;;;2500
2000;0.4;0.116977896;300060;119.7106;0.75167;0.4911;0.99788;2.6641;0.03592;0.1937083;-10;4.9376;506.84;0.014981;27.15;;;;300.06
2000;0.4;0.194931971;500020;94.6262;0.79127;0.6058;0.99839;3.2738;0.047315;0.2450582;-10;6.2424;535.47;0.016058;140.03;;;;500.02
2000;0.4;0.272897743;700010;83.3562;0.82338;0.68584;0.99873;3.7535;0.05835;0.2781909;-10;7.3392;556.57;0.017273;267.21;;;;700.01
2000;0.4;0.350863514;900000;77.0544;0.8523;0.75472;0.99898;4.1581;0.069349;0.3009422;-10;8.318;574.19;0.018531;405.73;;;;900
2000;0.4;0.428833184;1100000;73.0307;0.875;0.80558;0.99918;4.53;0.080334;0.3175232;-10;9.2405;588.81;0.019704;556.53;;;;1100
2000;0.4;0.506802854;1300000;70.2678;0.89464;0.84497;0.99935;4.8804;0.091348;0.3300081;-10;10.126;601.39;0.020797;719.24;;;;1300
2000;0.4;0.584772523;1500000;68.3345;0.91459;0.88041;0.99949;5.2188;0.1025;0.3393447;-10;10.995;612.99;0.021823;895.47;;;;1500
2000;0.4;0.662742193;1700000;66.8996;0.93326;0.90719;0.99961;5.5557;0.11373;0.3466229;-10;11.86;623.25;0.022746;1085.9;;;;1700
2000;0.4;0.740711863;1900000;65.8698;0.9506;0.93464;0.99973;5.8825;0.12515;0.3520421;-10;12.714;632.94;0.023639;1289.04;;;;1900
2000;0.4;0.818681533;2100000;65.3391;0.96465;0.96118;0.99983;6.1867;0.13721;0.3549012;-10;13.55;643.39;0.024643;1506.47;;;;2100
2000;0.4;0.896651203;2300000;65.1342;0.97926;0.98327;0.99992;6.4718;0.14981;0.3560176;-10;14.369;654.29;0.02572;1736.05;;;;2300
2000;0.4;0.974620872;2500000;65.0687;0.99334;1.006;1;6.7525;0.16267;0.3563761;-10;15.187;664.78;0.026767;1977.59;;;;2500
2000;0.4;1.052590542;2700000;65.1254;1.007;1.0293;1.0001;7.0294;0.17584;0.3560657;-10;16.003;674.97;0.027794;2230.65;;;;2700
2000;0.6;0.253498226;700010;80.5989;0.81384;0.6434;0.99873;3.8239;0.05642;0.2877077;-10;7.4045;560.01;0.016395;16.72;;;;700.01
2000;0.6;0.325921634;900000;74.6559;0.84107;0.70247;0.99898;4.2357;0.06719;0.3106106;-10;8.3917;577.14;0.017625;129.39;;;;900
2000;0.6;0.398348664;1100000;70.9511;0.86615;0.76094;0.99918;4.6073;0.078046;0.3268297;-10;9.3163;592.32;0.018823;256.66;;;;1100
2000;0.6;0.470775693;1300000;68.4497;0.88675;0.80636;0.99935;4.9575;0.088985;0.3387731;-10;10.206;605.39;0.019944;397.87;;;;1300
2000;0.6;0.543202723;1500000;66.6787;0.90425;0.84322;0.99949;5.2984;0.10002;0.347771;-10;11.079;617.04;0.020975;553.23;;;;1500
2000;0.6;0.615629753;1700000;65.4194;0.92165;0.87608;0.99961;5.6314;0.11121;0.3544657;-10;11.943;627.82;0.021944;722.79;;;;1700
2000;0.6;0.688056783;1900000;64.5142;0.93923;0.90601;0.99973;5.9562;0.12258;0.3594394;-10;12.797;637.92;0.022867;905.58;;;;1900
2000;0.6;0.760483813;2100000;63.8655;0.95554;0.92823;0.99983;6.2868;0.13412;0.3630903;-10;13.662;646.92;0.023704;1104.42;;;;2100
2000;0.6;0.832910842;2300000;63.5166;0.97031;0.95325;0.99992;6.6063;0.14609;0.3650844;-10;14.52;656.02;0.024571;1318.23;;;;2300
2000;0.6;0.905337872;2500000;63.4153;0.98281;0.9775;1;6.9085;0.15854;0.3656677;-10;15.364;665.47;0.025499;1544.43;;;;2500
2000;0.6;0.977764902;2700000;63.5347;0.99599;0.99744;1.0001;7.191;0.17154;0.3649808;-10;16.19;675.47;0.026507;1782.12;;;;2700
2000;0.6;1.050191932;2900000;63.7477;1.0088;1.0177;1.0001;7.4724;0.18487;0.3637612;-10;17.021;685.16;0.02749;2036.51;;;;2900
3000;0;0.044603451;100050;221.3419;0.62844;0.33974;0.99679;1.5598;0.022145;0.1047652;-10;2.8251;436.91;0.015775;156.28;;;;100.05
3000;0;0.133770229;300060;117.0332;0.75492;0.541;0.99788;2.4439;0.035117;0.1981397;-10;4.5768;499.62;0.015967;362.97;;;;300.06
3000;0;0.222914716;500020;92.7409;0.7974;0.6638;0.99839;3.0274;0.046372;0.2500398;-10;5.8276;528.47;0.017021;555.75;;;;500.02
3000;0;0.312072578;700010;82.133;0.83376;0.75265;0.99873;3.4744;0.057494;0.2823339;-10;6.8698;550.54;0.018388;745.69;;;;700.01
3000;0;0.40123044;900000;76.0971;0.86103;0.80984;0.99898;3.8679;0.068487;0.3047281;-10;7.821;567.74;0.019675;942.15;;;;900
3000;0;0.49039276;1100000;72.284;0.88552;0.85592;0.99918;4.2315;0.079512;0.3208029;-10;8.7225;582.11;0.02088;1148.7;;;;1100
3000;0;0.57955508;1300000;69.6594;0.90881;0.88905;0.99935;4.5852;0.090557;0.3328904;-10;9.6059;594.5;0.021946;1369.19;;;;1300
3000;0;0.6687174;1500000;67.9277;0.92983;0.92502;0.99949;4.9229;0.10189;0.3413768;-10;10.472;606.34;0.022999;1603.37;;;;1500
3000;0;0.75787972;1700000;66.9899;0.94793;0.95291;0.99961;5.2196;0.11388;0.3461556;-10;11.294;619.49;0.024244;1844.27;;;;1700
3000;0;0.84704204;1900000;66.4852;0.96544;0.98087;0.99973;5.5099;0.12632;0.3487834;-10;12.116;632.24;0.025475;2101.51;;;;1900
3000;0;0.93620436;2100000;66.232;0.98226;1.01;0.99983;5.795;0.13909;0.3501166;-10;12.936;644.44;0.02667;2372.27;;;;2100
3000;0;1.02536668;2300000;66.1742;0.99862;1.0407;0.99992;6.0737;0.1522;0.3504227;-10;13.752;656.32;0.027846;2655.63;;;;2300
3000;0.2;0.043900834;100050;219.0961;0.62183;0.33568;0.99679;1.5699;0.02192;0.1058391;-10;2.8329;437.42;0.015514;55.62;;;;100.05
3000;0.2;0.13166301;300060;116.2577;0.75327;0.53238;0.99788;2.4521;0.034884;0.1994614;-10;4.5841;500.49;0.015807;205.58;;;;300.06
