Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;Power (kW)
3048;0.6;1.06;1800000;77.18;1.01;1.01;1;7.61;0.14;0.3;0;14.25;708.86;0.02;1763.94;;;1800
3352.8;0;0.07;100040;256.83;0.75;0.46;1;2.34;0.03;0.09;0;3.62;499.25;0.01;289.06;;;100.04
3352.8;0;0.14;200020;168.05;0.79;0.59;1;3.01;0.03;0.14;0;4.76;536.77;0.01;467.98;;;200.02
3352.8;0;0.21;300020;135.44;0.82;0.68;1;3.49;0.04;0.17;0;5.61;559.77;0.01;627.36;;;300.02
3352.8;0;0.28;400010;118.54;0.85;0.75;1;3.86;0.05;0.2;0;6.33;577.99;0.01;776.76;;;400.01
3352.8;0;0.35;500000;107.89;0.87;0.8;1;4.18;0.05;0.21;0;6.97;592.12;0.01;923.07;;;500
3352.8;0;0.42;600000;100.59;0.88;0.83;1;4.47;0.06;0.23;0;7.55;603.97;0.02;1068.54;;;600
3352.8;0;0.49;700000;95.31;0.9;0.87;1;4.74;0.07;0.24;0;8.12;614.55;0.02;1216.3;;;700
3352.8;0;0.56;800000;91.34;0.91;0.89;1;5;0.07;0.25;0;8.66;623.75;0.02;1367.23;;;800
3352.8;0;0.63;900000;88.24;0.93;0.91;1;5.25;0.08;0.26;0;9.19;632.14;0.02;1523.68;;;900
3352.8;0;0.7;1000000;86;0.94;0.93;1;5.5;0.09;0.27;0;9.72;640.66;0.02;1687.74;;;1000
3352.8;0;0.77;1100000;84.51;0.95;0.95;1;5.72;0.09;0.27;0;10.23;650.03;0.02;1855.66;;;1100
3352.8;0;0.84;1200000;83.42;0.97;0.97;1;5.94;0.1;0.28;0;10.74;659.38;0.02;2029.08;;;1200
3352.8;0;0.91;1300000;82.67;0.98;0.99;1;6.15;0.11;0.28;0;11.25;668.57;0.02;2210.94;;;1300
3352.8;0;0.98;1400000;82.11;0.99;1.01;1;6.36;0.11;0.28;0;11.76;677.49;0.02;2399.12;;;1400
3352.8;0;1.05;1500000;81.74;1;1.03;1;6.57;0.12;0.28;0;12.27;686.22;0.02;2593.64;;;1500
3352.8;0.1;0.07;100040;256.03;0.74;0.45;1;2.35;0.03;0.09;0;3.62;499.33;0.01;212.5;;;100.04
3352.8;0.1;0.14;200020;167.67;0.79;0.59;1;3.02;0.03;0.14;0;4.76;536.98;0.01;369.5;;;200.02
3352.8;0.1;0.21;300020;135.12;0.82;0.68;1;3.49;0.04;0.17;0;5.61;559.91;0.01;513.51;;;300.02
3352.8;0.1;0.28;400010;118.33;0.85;0.75;1;3.86;0.05;0.2;0;6.33;578.14;0.01;651.08;;;400.01
3352.8;0.1;0.35;500000;107.67;0.86;0.8;1;4.18;0.05;0.22;0;6.97;592.27;0.01;786.56;;;500
3352.8;0.1;0.42;600000;100.41;0.88;0.83;1;4.47;0.06;0.23;0;7.56;604.14;0.01;922.42;;;600
3352.8;0.1;0.49;700000;95.16;0.9;0.86;1;4.74;0.07;0.24;0;8.12;614.72;0.02;1061.67;;;700
3352.8;0.1;0.56;800000;91.21;0.91;0.89;1;5;0.07;0.25;0;8.66;623.97;0.02;1204.01;;;800
3352.8;0.1;0.63;900000;88.11;0.93;0.91;1;5.25;0.08;0.26;0;9.19;632.35;0.02;1352.38;;;900
3352.8;0.1;0.69;1000000;85.88;0.94;0.93;1;5.5;0.09;0.27;0;9.72;640.8;0.02;1508.68;;;1000
3352.8;0.1;0.76;1100000;84.35;0.95;0.95;1;5.73;0.09;0.27;0;10.24;650.01;0.02;1669.37;;;1100
3352.8;0.1;0.83;1200000;83.28;0.97;0.97;1;5.94;0.1;0.28;0;10.75;659.37;0.02;1835.86;;;1200
3352.8;0.1;0.9;1300000;82.52;0.98;0.99;1;6.16;0.11;0.28;0;11.26;668.53;0.02;2010.87;;;1300
3352.8;0.1;0.97;1400000;81.98;0.99;1.01;1;6.37;0.11;0.28;0;11.77;677.46;0.02;2192.24;;;1400
3352.8;0.1;1.04;1500000;81.61;1;1.03;1;6.58;0.12;0.28;0;12.28;686.16;0.02;2380.05;;;1500
3352.8;0.2;0.07;100040;253.6;0.74;0.45;1;2.36;0.03;0.09;0;3.63;499.55;0.01;135.73;;;100.04
3352.8;0.2;0.14;200020;166.63;0.79;0.59;1;3.02;0.03;0.14;0;4.76;537.59;0.01;271.02;;;200.02
3352.8;0.2;0.21;300020;134.22;0.82;0.67;1;3.5;0.04;0.17;0;5.62;560.29;0.01;399.68;;;300.02
3352.8;0.2;0.27;400010;117.58;0.84;0.74;1;3.87;0.05;0.2;0;6.34;578.49;0.01;525.08;;;400.01
3352.8;0.2;0.34;500000;107.08;0.86;0.79;1;4.19;0.05;0.22;0;6.98;592.77;0.01;650.33;;;500
3352.8;0.2;0.41;600000;99.9;0.88;0.83;1;4.48;0.06;0.23;0;7.56;604.68;0.01;776.95;;;600
3352.8;0.2;0.48;700000;94.68;0.9;0.86;1;4.75;0.07;0.24;0;8.13;615.19;0.02;907.22;;;700
3352.8;0.2;0.55;800000;90.8;0.91;0.88;1;5.01;0.07;0.26;0;8.67;624.64;0.02;1041.09;;;800
3352.8;0.2;0.62;900000;87.75;0.93;0.9;1;5.26;0.08;0.26;0;9.2;633.03;0.02;1181.48;;;900
3352.8;0.2;0.69;1000000;85.48;0.94;0.93;1;5.51;0.09;0.27;0;9.74;641.23;0.02;1330.09;;;1000
3352.8;0.2;0.75;1100000;83.9;0.95;0.95;1;5.75;0.09;0.28;0;10.26;649.98;0.02;1484.37;;;1100
3352.8;0.2;0.82;1200000;82.85;0.96;0.97;1;5.96;0.1;0.28;0;10.76;659.35;0.02;1644.2;;;1200
3352.8;0.2;0.89;1300000;82.1;0.98;0.98;1;6.18;0.11;0.28;0;11.28;668.43;0.02;1812.41;;;1300
3352.8;0.2;0.96;1400000;81.58;0.99;1;1;6.39;0.11;0.28;0;11.79;677.37;0.02;1987.15;;;1400
3352.8;0.2;1.03;1500000;81.22;1;1.02;1;6.61;0.12;0.29;0;12.3;685.98;0.02;2168.8;;;1500
3352.8;0.3;0.07;100040;249.45;0.74;0.44;1;2.38;0.02;0.09;0;3.64;499.88;0.01;57.98;;;100.04
3352.8;0.3;0.13;200020;164.85;0.79;0.57;1;3.03;0.03;0.14;0;4.77;538.65;0.01;171.92;;;200.02
3352.8;0.3;0.2;300020;132.66;0.82;0.67;1;3.52;0.04;0.17;0;5.64;560.91;0.01;285.26;;;300.02
3352.8;0.3;0.27;400010;116.34;0.84;0.73;1;3.89;0.05;0.2;0;6.35;579.06;0.01;398.74;;;400.01
3352.8;0.3;0.34;500000;106.06;0.86;0.78;1;4.21;0.05;0.22;0;6.99;593.56;0.01;513.58;;;500
3352.8;0.3;0.4;600000;99;0.88;0.82;1;4.5;0.06;0.23;0;7.58;605.51;0.01;630.79;;;600
3352.8;0.3;0.47;700000;93.88;0.89;0.85;1;4.77;0.07;0.25;0;8.14;616.04;0.02;752.31;;;700
3352.8;0.3;0.54;800000;90.11;0.91;0.88;1;5.03;0.07;0.26;0;8.68;625.63;0.02;878.21;;;800
3352.8;0.3;0.6;900000;87.14;0.92;0.9;1;5.28;0.08;0.27;0;9.22;634.23;0.02;1010.25;;;900
3352.8;0.3;0.67;1000000;84.89;0.94;0.92;1;5.53;0.08;0.27;0;9.75;642.28;0.02;1151.1;;;1000
3352.8;0.3;0.74;1100000;83.22;0.95;0.94;1;5.77;0.09;0.28;0;10.28;650.46;0.02;1298.5;;;1100
3352.8;0.3;0.8;1200000;82.12;0.96;0.96;1;6;0.1;0.28;0;10.8;659.3;0.02;1452.28;;;1200
3352.8;0.3;0.87;1300000;81.42;0.97;0.98;1;6.22;0.11;0.28;0;11.31;668.39;0.02;1613.97;;;1300
3352.8;0.3;0.94;1400000;80.91;0.98;0.99;1;6.43;0.11;0.29;0;11.82;677.21;0.02;1782.3;;;1400
3352.8;0.3;1.01;1500000;80.57;0.99;1.01;1;6.64;0.12;0.29;0;12.33;685.85;0.02;1957.11;;;1500
3352.8;0.4;0.13;200020;162.35;0.79;0.56;1;3.05;0.03;0.14;0;4.78;540.11;0.01;71.89;;;200.02
3352.8;0.4;0.2;300020;130.64;0.81;0.65;1;3.54;0.04;0.18;0;5.65;561.94;0.01;169.55;;;300.02
3352.8;0.4;0.26;400010;114.61;0.84;0.71;1;3.91;0.05;0.2;0;6.37;579.84;0.01;270.98;;;400.01
3352.8;0.4;0.33;500000;104.6;0.86;0.76;1;4.23;0.05;0.22;0;7.01;594.53;0.01;375.46;;;500
3352.8;0.4;0.39;600000;97.74;0.87;0.8;1;4.52;0.06;0.24;0;7.6;606.64;0.01;483.49;;;600
3352.8;0.4;0.46;700000;92.78;0.89;0.84;1;4.8;0.06;0.25;0;8.16;617.29;0.02;596.38;;;700
3352.8;0.4;0.52;800000;89.08;0.9;0.86;1;5.05;0.07;0.26;0;8.7;626.75;0.02;714.14;;;800
3352.8;0.4;0.59;900000;86.26;0.92;0.89;1;5.3;0.08;0.27;0;9.23;635.78;0.02;837.92;;;900
3352.8;0.4;0.65;1000000;84.08;0.93;0.91;1;5.56;0.08;0.28;0;9.77;643.91;0.02;971;;;1000
3352.8;0.4;0.72;1100000;82.36;0.95;0.93;1;5.8;0.09;0.28;0;10.31;651.63;0.02;1110.85;;;1100
3352.8;0.4;0.78;1200000;81.16;0.96;0.95;1;6.04;0.1;0.29;0;10.83;659.65;0.02;1258.55;;;1200
3352.8;0.4;0.85;1300000;80.44;0.97;0.97;1;6.27;0.1;0.29;0;11.35;668.33;0.02;1414.17;;;1300
3352.8;0.4;0.91;1400000;79.97;0.98;0.98;1;6.48;0.11;0.29;0;11.87;677.11;0.02;1576.15;;;1400
3352.8;0.4;0.98;1500000;79.65;0.99;1;1;6.7;0.12;0.29;0;12.38;685.63;0.02;1744.56;;;1500
3352.8;0.4;1.04;1600000;79.5;1;1.02;1;6.91;0.13;0.29;0;12.9;694.05;0.02;1920.51;;;1600
3352.8;0.5;0.19;300020;127.97;0.81;0.63;1;3.57;0.04;0.18;0;5.67;563.37;0.01;51.63;;;300.02
3352.8;0.5;0.25;400010;112.32;0.83;0.69;1;3.95;0.04;0.21;0;6.39;580.87;0.01;141.09;;;400.01
3352.8;0.5;0.31;500000;102.67;0.85;0.74;1;4.27;0.05;0.23;0;7.03;595.56;0.01;235.23;;;500
3352.8;0.5;0.38;600000;96.09;0.87;0.78;1;4.56;0.06;0.24;0;7.62;608.02;0.01;334.27;;;600
3352.8;0.5;0.44;700000;91.31;0.89;0.82;1;4.83;0.06;0.25;0;8.19;618.74;0.01;438.5;;;700
3352.8;0.5;0.5;800000;87.76;0.9;0.85;1;5.09;0.07;0.26;0;8.73;628.33;0.02;548.22;;;800
3352.8;0.5;0.56;900000;85.03;0.91;0.87;1;5.34;0.08;0.27;0;9.26;637.28;0.02;664.43;;;900
3352.8;0.5;0.63;1000000;83.02;0.93;0.9;1;5.59;0.08;0.28;0;9.8;645.96;0.02;789.67;;;1000
3352.8;0.5;0.69;1100000;81.36;0.94;0.91;1;5.84;0.09;0.29;0;10.33;653.68;0.02;921.34;;;1100
3352.8;0.5;0.75;1200000;80.1;0.95;0.93;1;6.08;0.1;0.29;0;10.87;661.09;0.02;1061.86;;;1200
3352.8;0.5;0.81;1300000;79.27;0.96;0.95;1;6.32;0.1;0.29;0;11.4;668.88;0.02;1211.27;;;1300
3352.8;0.5;0.88;1400000;78.76;0.98;0.97;1;6.55;0.11;0.29;0;11.93;677.05;0.02;1367.37;;;1400
3352.8;0.5;0.94;1500000;78.5;0.99;0.99;1;6.77;0.12;0.3;0;12.44;685.55;0.02;1529.88;;;1500
3352.8;0.5;1;1600000;78.38;1;1;1;6.98;0.13;0.3;0;12.96;693.82;0.02;1699.84;;;1600
3352.8;0.6;0.24;400000;109.54;0.83;0.67;1;3.99;0.04;0.21;0;6.42;582.28;0.01;8.35;;;400
3352.8;0.6;0.3;500000;100.27;0.85;0.71;1;4.31;0.05;0.23;0;7.06;596.72;0.01;92.1;;;500
3352.8;0.6;0.36;600000;94;0.87;0.76;1;4.6;0.06;0.25;0;7.66;609.36;0.01;181.96;;;600
3352.8;0.6;0.42;700000;89.48;0.88;0.8;1;4.87;0.06;0.26;0;8.22;620.46;0.01;277.83;;;700
3352.8;0.6;0.48;800000;86.1;0.9;0.83;1;5.13;0.07;0.27;0;8.77;630.15;0.01;379.69;;;800
3352.8;0.6;0.54;900000;83.53;0.91;0.85;1;5.38;0.08;0.28;0;9.3;639.18;0.02;488.17;;;900
3352.8;0.6;0.6;1000000;81.6;0.92;0.88;1;5.63;0.08;0.28;0;9.84;647.76;0.02;605.61;;;1000
3352.8;0.6;0.66;1100000;80.1;0.93;0.9;1;5.88;0.09;0.29;0;10.37;656.04;0.02;729.72;;;1100
3352.8;0.6;0.72;1200000;78.93;0.95;0.92;1;6.12;0.09;0.29;0;10.9;663.65;0.02;862.42;;;1200
3352.8;0.6;0.78;1300000;78.04;0.96;0.93;1;6.37;0.1;0.3;0;11.45;670.79;0.02;1004.4;;;1300
3352.8;0.6;0.84;1400000;77.44;0.97;0.95;1;6.62;0.11;0.3;0;11.99;678.1;0.02;1153.97;;;1400
3352.8;0.6;0.9;1500000;77.08;0.98;0.97;1;6.85;0.12;0.3;0;12.52;685.62;0.02;1310.66;;;1500
3352.8;0.6;0.96;1600000;77;0.99;0.99;1;7.07;0.12;0.3;0;13.04;693.8;0.02;1474.68;;;1600
3352.8;0.6;1.02;1700000;77.08;1;1;1;7.29;0.13;0.3;0;13.57;701.93;0.02;1647.92;;;1700
3657.6;0;0.07;100040;251.57;0.74;0.46;1;2.29;0.03;0.09;0;3.53;498.26;0.01;285.84;;;100.04
3657.6;0;0.14;200010;164.58;0.79;0.6;1;2.95;0.03;0.14;0;4.65;535.14;0.01;463.78;;;200.01
3657.6;0;0.21;300010;133.07;0.82;0.69;1;3.41;0.04;0.17;0;5.49;558.58;0.01;622.05;;;300.01
3657.6;0;0.29;400000;116.6;0.85;0.76;1;3.77;0.05;0.2;0;6.19;576.65;0.01;771.1;;;400
3657.6;0;0.36;500000;106.25;0.86;0.8;1;4.09;0.05;0.22;0;6.82;590.83;0.01;917.72;;;500
3657.6;0;0.43;600000;99.17;0.88;0.84;1;4.38;0.06;0.23;0;7.41;602.61;0.02;1063.51;;;600
3657.6;0;0.5;700000;94.08;0.9;0.87;1;4.64;0.07;0.25;0;7.96;613.24;0.02;1212.09;;;700
3657.6;0;0.57;800000;90.23;0.91;0.89;1;4.9;0.07;0.26;0;8.5;622.38;0.02;1365.54;;;800
3657.6;0;0.64;900000;87.32;0.93;0.92;1;5.16;0.08;0.27;0;9.04;631.06;0.02;1525.47;;;900
3657.6;0;0.71;1000000;85.27;0.94;0.94;1;5.4;0.09;0.27;0;9.56;640.05;0.02;1691.79;;;1000
3657.6;0;0.78;1100000;83.93;0.96;0.96;1;5.62;0.09;0.28;0;10.07;649.95;0.02;1861.38;;;1100
3657.6;0;0.86;1200000;82.96;0.97;0.98;1;5.84;0.1;0.28;0;10.58;659.53;0.02;2039.89;;;1200
3657.6;0;0.93;1300000;82.29;0.98;1;1;6.05;0.11;0.28;0;11.09;668.94;0.02;2225.25;;;1300
3657.6;0;1;1400000;81.82;0.99;1.02;1;6.26;0.11;0.28;0;11.61;678.05;0.02;2418.16;;;1400
3657.6;0;1.07;1500000;81.51;1;1.04;1;6.47;0.12;0.28;0;12.11;686.99;0.02;2616.22;;;1500
3657.6;0.1;0.07;100040;250.81;0.74;0.46;1;2.29;0.03;0.09;0;3.53;498.34;0.01;211.35;;;100.04
3657.6;0.1;0.14;200020;164.19;0.79;0.6;1;2.95;0.03;0.14;0;4.65;535.35;0.01;367.69;;;200.02
3657.6;0.1;0.21;300020;132.8;0.82;0.69;1;3.41;0.04;0.17;0;5.49;558.7;0.01;511.29;;;300.02
3657.6;0.1;0.28;400010;116.34;0.85;0.76;1;3.78;0.05;0.2;0;6.19;576.77;0.01;648.15;;;400.01
3657.6;0.1;0.36;500000;106.07;0.86;0.8;1;4.09;0.05;0.22;0;6.83;591;0.01;784.77;;;500
3657.6;0.1;0.43;600000;99;0.88;0.84;1;4.38;0.06;0.23;0;7.41;602.79;0.02;921.05;;;600
3657.6;0.1;0.5;700000;93.93;0.9;0.87;1;4.65;0.07;0.25;0;7.96;613.41;0.02;1061.1;;;700
3657.6;0.1;0.57;800000;90.1;0.91;0.89;1;4.91;0.07;0.26;0;8.51;622.62;0.02;1205.98;;;800
3657.6;0.1;0.64;900000;87.2;0.93;0.91;1;5.16;0.08;0.27;0;9.04;631.27;0.02;1357.8;;;900
3657.6;0.1;0.71;1000000;85.11;0.94;0.94;1;5.4;0.09;0.27;0;9.57;640.07;0.02;1516.27;;;1000
3657.6;0.1;0.78;1100000;83.78;0.96;0.96;1;5.62;0.09;0.28;0;10.08;649.94;0.02;1679.26;;;1100
3657.6;0.1;0.85;1200000;82.83;0.97;0.98;1;5.84;0.1;0.28;0;10.59;659.51;0.02;1850.82;;;1200
3657.6;0.1;0.92;1300000;82.16;0.98;1;1;6.06;0.11;0.28;0;11.1;668.92;0.02;2029.4;;;1300
3657.6;0.1;0.99;1400000;81.68;0.99;1.02;1;6.27;0.11;0.28;0;11.61;677.97;0.02;2214.92;;;1400
3657.6;0.1;1.06;1500000;81.39;1;1.04;1;6.48;0.12;0.28;0;12.12;686.95;0.02;2406.97;;;1500
3657.6;0.2;0.07;100040;248.5;0.74;0.45;1;2.3;0.02;0.09;0;3.54;498.58;0.01;136.66;;;100.04
3657.6;0.2;0.14;200020;163.15;0.79;0.59;1;2.96;0.03;0.14;0;4.66;535.95;0.01;271.61;;;200.02
3657.6;0.2;0.21;300020;131.9;0.82;0.68;1;3.42;0.04;0.18;0;5.5;559.03;0.01;400.33;;;300.02
3657.6;0.2;0.28;400010;115.67;0.84;0.75;1;3.79;0.05;0.2;0;6.2;577.18;0.01;525.63;;;400.01
3657.6;0.2;0.35;500000;105.47;0.86;0.8;1;4.1;0.05;0.22;0;6.83;591.47;0.01;651.81;;;500
3657.6;0.2;0.42;600000;98.5;0.88;0.83;1;4.39;0.06;0.24;0;7.42;603.32;0.01;778.92;;;600
3657.6;0.2;0.49;700000;93.47;0.9;0.86;1;4.66;0.07;0.25;0;7.97;613.9;0.02;910.4;;;700
3657.6;0.2;0.56;800000;89.72;0.91;0.89;1;4.92;0.07;0.26;0;8.51;623.32;0.02;1046.81;;;800
3657.6;0.2;0.63;900000;86.83;0.93;0.91;1;5.17;0.08;0.27;0;9.05;631.88;0.02;1190.54;;;900
3657.6;0.2;0.7;1000000;84.72;0.94;0.93;1;5.42;0.08;0.27;0;9.58;640.47;0.02;1341.76;;;1000
3657.6;0.2;0.77;1100000;83.33;0.95;0.95;1;5.64;0.09;0.28;0;10.09;649.9;0.02;1498.26;;;1100
3657.6;0.2;0.84;1200000;82.4;0.97;0.97;1;5.86;0.1;0.28;0;10.61;659.48;0.02;1662.94;;;1200
3657.6;0.2;0.91;1300000;81.75;0.98;0.99;1;6.08;0.11;0.28;0;11.12;668.82;0.02;1835.08;;;1300
3657.6;0.2;0.98;1400000;81.29;0.99;1.01;1;6.29;0.11;0.29;0;11.63;677.89;0.02;2013.86;;;1400
3657.6;0.2;1.05;1500000;81;1;1.03;1;6.5;0.12;0.29;0;12.14;686.77;0.02;2199.47;;;1500
3657.6;0.3;0.07;100040;244.58;0.74;0.45;1;2.32;0.02;0.09;0;3.55;498.95;0.01;61.08;;;100.04
3657.6;0.3;0.14;200020;161.46;0.79;0.58;1;2.97;0.03;0.14;0;4.67;536.96;0.01;175.15;;;200.02
3657.6;0.3;0.21;300020;130.43;0.82;0.67;1;3.44;0.04;0.18;0;5.51;559.66;0.01;288.82;;;300.02
3657.6;0.3;0.27;400010;114.48;0.84;0.74;1;3.8;0.05;0.2;0;6.21;577.75;0.01;402.33;;;400.01
3657.6;0.3;0.34;500000;104.48;0.86;0.79;1;4.12;0.05;0.22;0;6.85;592.28;0.01;518.36;;;500
3657.6;0.3;0.41;600000;97.65;0.88;0.82;1;4.41;0.06;0.24;0;7.43;604.19;0.01;636.37;;;600
3657.6;0.3;0.48;700000;92.7;0.89;0.85;1;4.68;0.06;0.25;0;7.99;614.69;0.02;759.37;;;700
3657.6;0.3;0.55;800000;89.06;0.91;0.88;1;4.93;0.07;0.26;0;8.53;624.42;0.02;887.32;;;800
3657.6;0.3;0.62;900000;86.23;0.92;0.9;1;5.19;0.08;0.27;0;9.06;633.02;0.02;1023.03;;;900
3657.6;0.3;0.69;1000000;84.11;0.94;0.92;1;5.44;0.08;0.28;0;9.6;641.31;0.02;1166.85;;;1000
3657.6;0.3;0.75;1100000;82.58;0.95;0.95;1;5.68;0.09;0.28;0;10.12;649.85;0.02;1317.2;;;1100
3657.6;0.3;0.82;1200000;81.7;0.96;0.97;1;5.9;0.1;0.28;0;10.64;659.44;0.02;1475.28;;;1200
3657.6;0.3;0.89;1300000;81.07;0.97;0.98;1;6.11;0.11;0.29;0;11.15;668.68;0.02;1640.86;;;1300
3657.6;0.3;0.96;1400000;80.64;0.99;1;1;6.33;0.11;0.29;0;11.66;677.75;0.02;1813.39;;;1400
3657.6;0.3;1.03;1500000;80.37;1;1.02;1;6.54;0.12;0.29;0;12.18;686.53;0.02;1992.77;;;1500
3657.6;0.4;0.13;200020;159.12;0.78;0.56;1;2.99;0.03;0.15;0;4.68;538.53;0.01;77.62;;;200.02
3657.6;0.4;0.2;300020;128.34;0.81;0.66;1;3.46;0.04;0.18;0;5.53;560.54;0.01;175.93;;;300.02
3657.6;0.4;0.27;400010;112.8;0.84;0.72;1;3.83;0.05;0.21;0;6.23;578.52;0.01;277.87;;;400.01
3657.6;0.4;0.33;500000;103.09;0.86;0.77;1;4.15;0.05;0.22;0;6.87;593.33;0.01;384.04;;;500
3657.6;0.4;0.4;600000;96.41;0.87;0.81;1;4.43;0.06;0.24;0;7.45;605.31;0.01;492.65;;;600
3657.6;0.4;0.47;700000;91.64;0.89;0.84;1;4.7;0.06;0.25;0;8.01;615.96;0.02;607.11;;;700
3657.6;0.4;0.53;800000;88.08;0.91;0.87;1;4.96;0.07;0.26;0;8.55;625.62;0.02;727.14;;;800
3657.6;0.4;0.6;900000;85.4;0.92;0.89;1;5.21;0.08;0.27;0;9.08;634.65;0.02;854.75;;;900
3657.6;0.4;0.67;1000000;83.29;0.93;0.91;1;5.46;0.08;0.28;0;9.62;642.79;0.02;990.55;;;1000
3657.6;0.4;0.73;1100000;81.7;0.95;0.93;1;5.71;0.09;0.28;0;10.15;650.76;0.02;1133.68;;;1100
3657.6;0.4;0.8;1200000;80.7;0.96;0.96;1;5.94;0.1;0.29;0;10.68;659.38;0.02;1286.31;;;1200
3657.6;0.4;0.86;1300000;80.12;0.97;0.97;1;6.16;0.1;0.29;0;11.19;668.63;0.02;1445.44;;;1300
3657.6;0.4;0.93;1400000;79.72;0.98;0.99;1;6.38;0.11;0.29;0;11.71;677.55;0.02;1611.64;;;1400
3657.6;0.4;1;1500000;79.49;0.99;1.01;1;6.59;0.12;0.29;0;12.23;686.34;0.02;1784.84;;;1500
3657.6;0.4;1.06;1600000;79.43;1;1.03;1;6.81;0.13;0.29;0;12.75;694.93;0.02;1966.8;;;1600
3657.6;0.5;0.19;300020;125.81;0.81;0.63;1;3.49;0.04;0.18;0;5.55;561.87;0.01;61.42;;;300.02
3657.6;0.5;0.26;400000;110.6;0.83;0.69;1;3.86;0.04;0.21;0;6.25;579.48;0.01;151.44;;;400
3657.6;0.5;0.32;500000;101.24;0.85;0.75;1;4.18;0.05;0.23;0;6.89;594.39;0.01;247.23;;;500
3657.6;0.5;0.38;600000;94.83;0.87;0.79;1;4.46;0.06;0.24;0;7.47;606.73;0.01;347.15;;;600
3657.6;0.5;0.45;700000;90.22;0.89;0.82;1;4.73;0.06;0.26;0;8.03;617.47;0.01;453.1;;;700
3657.6;0.5;0.51;800000;86.8;0.9;0.85;1;4.99;0.07;0.27;0;8.57;627.14;0.02;565.2;;;800
3657.6;0.5;0.58;900000;84.24;0.91;0.88;1;5.24;0.08;0.28;0;9.11;636.33;0.02;684.97;;;900
3657.6;0.5;0.64;1000000;82.28;0.93;0.9;1;5.49;0.08;0.28;0;9.64;644.91;0.02;812.92;;;1000
3657.6;0.5;0.7;1100000;80.7;0.94;0.92;1;5.74;0.09;0.29;0;10.18;652.67;0.02;948.19;;;1100
3657.6;0.5;0.77;1200000;79.59;0.96;0.94;1;5.99;0.1;0.29;0;10.72;660.42;0.02;1094.01;;;1200
3657.6;0.5;0.83;1300000;78.89;0.97;0.96;1;6.23;0.1;0.29;0;11.25;668.6;0.02;1247.38;;;1300
3657.6;0.5;0.9;1400000;78.54;0.98;0.98;1;6.45;0.11;0.3;0;11.77;677.5;0.02;1407.37;;;1400
3657.6;0.5;0.96;1500000;78.35;0.99;0.99;1;6.66;0.12;0.3;0;12.29;686.15;0.02;1574.59;;;1500
3657.6;0.5;1.03;1600000;78.33;1;1.01;1;6.88;0.13;0.3;0;12.81;694.73;0.02;1750.65;;;1600
3657.6;0.6;0.25;400010;107.83;0.83;0.67;1;3.9;0.04;0.22;0;6.29;580.8;0.01;22.04;;;400.01
3657.6;0.6;0.31;500000;98.91;0.85;0.72;1;4.22;0.05;0.23;0;6.92;595.57;0.01;107.67;;;500
3657.6;0.6;0.37;600000;92.82;0.87;0.77;1;4.51;0.06;0.25;0;7.5;608.15;0.01;198.8;;;600
3657.6;0.6;0.43;700000;88.46;0.88;0.8;1;4.77;0.06;0.26;0;8.06;619.2;0.01;296.48;;;700
3657.6;0.6;0.49;800000;85.2;0.9;0.83;1;5.03;0.07;0.27;0;8.61;629;0.02;400.6;;;800
3657.6;0.6;0.55;900000;82.77;0.91;0.86;1;5.28;0.07;0.28;0;9.15;638.17;0.02;512.77;;;900
3657.6;0.6;0.61;1000000;80.94;0.92;0.88;1;5.53;0.08;0.29;0;9.68;646.94;0.02;633.05;;;1000
3657.6;0.6;0.68;1100000;79.51;0.94;0.91;1;5.78;0.09;0.29;0;10.21;655.23;0.02;760.63;;;1100
3657.6;0.6;0.74;1200000;78.44;0.95;0.92;1;6.03;0.09;0.3;0;10.76;662.84;0.02;898.55;;;1200
3657.6;0.6;0.8;1300000;77.64;0.96;0.94;1;6.28;0.1;0.3;0;11.3;670.2;0.02;1044.85;;;1300
3657.6;0.6;0.86;1400000;77.17;0.97;0.96;1;6.52;0.11;0.3;0;11.84;677.97;0.02;1198.82;;;1400
3657.6;0.6;0.92;1500000;76.95;0.98;0.98;1;6.75;0.12;0.3;0;12.37;686.12;0.02;1360.23;;;1500
3657.6;0.6;0.98;1600000;76.99;0.99;1;1;6.97;0.12;0.3;0;12.9;694.61;0.02;1530.58;;;1600
3657.6;0.6;1.04;1700000;77.14;1;1.01;1;7.19;0.13;0.3;0;13.43;702.92;0.02;1711.99;;;1700
3962.4;0;0.07;100040;246.45;0.74;0.46;1;2.24;0.02;0.09;0;3.45;497.28;0.01;282.71;;;100.04
3962.4;0;0.15;200020;161.25;0.79;0.61;1;2.89;0.03;0.14;0;4.55;533.62;0.01;459.68;;;200.02
3962.4;0;0.22;300020;130.74;0.82;0.7;1;3.33;0.04;0.18;0;5.37;557.21;0.01;616.05;;;300.02
3962.4;0;0.29;400010;114.68;0.85;0.76;1;3.69;0.05;0.2;0;6.06;575.25;0.01;764.93;;;400.01
3962.4;0;0.36;500000;104.68;0.86;0.81;1;4.01;0.05;0.22;0;6.69;589.54;0.01;912.82;;;500
3962.4;0;0.44;600000;97.78;0.88;0.84;1;4.29;0.06;0.24;0;7.26;601.27;0.02;1059.06;;;600
