Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;;Power (kW)
0;0;0.049062899;100000;302.8119;0.72363;0.3612;0.99699;2.9379;0.030282;0.0765787;-10;4.2767;482.73;0.011453;317.64;;;;100
0;0;0.098125797;200000;199.1006;0.78045;0.46667;0.99768;3.7195;0.039821;0.1164684;-10;5.583;525.75;0.011896;508.01;;;;200
0;0;0.147188696;300000;157.5838;0.80294;0.54481;0.99809;4.3111;0.047276;0.147153;-10;6.5759;548.12;0.012185;677.53;;;;300
0;0;0.196251595;400000;134.2094;0.81565;0.61168;0.99838;4.8271;0.053684;0.1727817;-10;7.4352;562.3;0.012357;840.23;;;;400
0;0;0.245314493;500000;120.5285;0.82837;0.66052;0.9986;5.2432;0.060264;0.1923938;-10;8.1781;575.35;0.012771;994.59;;;;500
0;0;0.294377392;600000;111.4074;0.84033;0.70218;0.99878;5.5986;0.066844;0.2081454;-10;8.8439;586.99;0.013266;1143.65;;;;600
0;0;0.34344029;700000;104.7303;0.85123;0.73955;0.99893;5.9201;0.073311;0.2214156;-10;9.4614;597.25;0.01376;1290.5;;;;700
0;0;0.392503189;800000;99.6068;0.86114;0.76888;0.99907;6.22;0.079685;0.2328046;-10;10.044;606.35;0.01424;1436.47;;;;800
0;0;0.441566088;900000;95.6863;0.87129;0.79319;0.99919;6.4959;0.086118;0.2423433;-10;10.6;614.64;0.01473;1583.67;;;;900
0;0;0.490628986;1000000;92.5285;0.88117;0.8136;0.99929;6.7567;0.092529;0.2506138;-10;11.132;622.29;0.015216;1730.72;;;;1000
0;0;0.539691885;1100000;89.9281;0.89052;0.8332;0.99939;7.0128;0.098921;0.2578608;-10;11.656;629.44;0.015673;1881.37;;;;1100
0;0;0.588754784;1200000;87.7814;0.89954;0.85115;0.99947;7.2587;0.10534;0.2641669;-10;12.166;636.05;0.016125;2033.82;;;;1200
0;0;0.637817682;1300000;85.9631;0.90807;0.86761;0.99955;7.5016;0.11175;0.2697546;-10;12.67;642.18;0.016553;2189.95;;;;1300
0;0;0.686880581;1400000;84.3757;0.91594;0.88021;0.99963;7.7456;0.11813;0.2748294;-10;13.173;647.75;0.016946;2350.55;;;;1400
0;0;0.73594348;1500000;83.0526;0.92285;0.89251;0.9997;7.9848;0.12458;0.2792076;-10;13.67;653.18;0.017339;2514.55;;;;1500
0;0;0.785006378;1600000;82.0834;0.92925;0.90701;0.99976;8.2138;0.13133;0.2825045;-10;14.166;659.01;0.017766;2684.4;;;;1600
0;0;0.834069277;1700000;81.237;0.93537;0.92146;0.99982;8.4419;0.1381;0.2854477;-10;14.659;664.59;0.018177;2857.79;;;;1700
0;0;0.883132175;1800000;80.5638;0.94156;0.9348;0.99988;8.6623;0.14501;0.2878331;-10;15.145;670.26;0.018601;3034.07;;;;1800
0;0;0.932195074;1900000;80.096;0.94823;0.94596;0.99993;8.8682;0.15218;0.2895141;-10;15.62;676.37;0.019067;3211.8;;;;1900
0;0;0.981257973;2000000;79.7213;0.95471;0.95709;0.99998;9.0733;0.15944;0.2908751;-10;16.096;682.33;0.019525;3394.08;;;;2000
0;0;1.030320871;2100000;79.4696;0.96113;0.96829;1;9.2806;0.16689;0.2917964;-10;16.578;688.25;0.019981;3583.82;;;;2100
0;0.1;0.04884482;100000;301.5219;0.72315;0.36028;0.99699;2.9453;0.030153;0.0769063;-10;4.282;482.79;0.011375;219.72;;;;100
0;0.1;0.09768964;200000;198.4945;0.77994;0.465;0.99768;3.7247;0.0397;0.1168241;-10;5.5864;525.85;0.011843;383.88;;;;200
0;0.1;0.14653446;300000;157.261;0.80287;0.5425;0.99809;4.3141;0.047179;0.147455;-10;6.578;548.37;0.012151;533.57;;;;300
0;0.1;0.19537928;400000;133.9186;0.81552;0.6092;0.99838;4.831;0.053568;0.1731569;-10;7.4379;562.51;0.012321;679.08;;;;400
0;0.1;0.2442241;500000;120.2508;0.82816;0.65862;0.9986;5.2482;0.060126;0.1928381;-10;8.1816;575.51;0.012729;819.62;;;;500
0;0.1;0.29306892;600000;111.1746;0.84011;0.69925;0.99878;5.6037;0.066705;0.2085813;-10;8.8475;587.13;0.013226;956.93;;;;600
0;0.1;0.34191374;700000;104.5161;0.85099;0.73692;0.99893;5.9253;0.073161;0.2218694;-10;9.465;597.39;0.01372;1093;;;;700
0;0.1;0.39075856;800000;99.4534;0.86099;0.76676;0.99907;6.2251;0.079563;0.2331639;-10;10.051;606.54;0.014201;1230.09;;;;800
0;0.1;0.43960338;900000;95.4925;0.87091;0.79143;0.99919;6.5023;0.085943;0.2428351;-10;10.605;614.78;0.014686;1367.14;;;;900
0;0.1;0.4884482;1000000;92.351;0.88075;0.81171;0.99929;6.7626;0.092351;0.2510955;-10;11.136;622.44;0.015174;1505.36;;;;1000
0;0.1;0.53729302;1100000;89.767;0.89011;0.83139;0.99939;7.0187;0.098744;0.2583236;-10;11.661;629.6;0.015632;1647.55;;;;1100
0;0.1;0.58613784;1200000;87.6352;0.89914;0.84921;0.99947;7.2642;0.10516;0.2646075;-10;12.17;636.22;0.016085;1791.79;;;;1200
0;0.1;0.63498266;1300000;85.8319;0.90771;0.86639;0.99955;7.5065;0.11158;0.270167;-10;12.674;642.42;0.016517;1939.71;;;;1300
0;0.1;0.68382748;1400000;84.2578;0.91558;0.87892;0.99963;7.7501;0.11796;0.2752142;-10;13.177;648;0.016912;2092.22;;;;1400
0;0.1;0.7326723;1500000;82.9439;0.92273;0.89129;0.9997;7.9904;0.12442;0.2795737;-10;13.677;653.42;0.017301;2249.2;;;;1500
0;0.1;0.78151712;1600000;81.9567;0.92905;0.90522;0.99976;8.2206;0.13113;0.2829412;-10;14.172;659.17;0.017724;2410.85;;;;1600
0;0.1;0.83036194;1700000;81.1168;0.93517;0.91959;0.99982;8.4485;0.1379;0.285871;-10;14.665;664.76;0.018136;2576.58;;;;1700
0;0.1;0.87920676;1800000;80.4197;0.94118;0.93348;0.99988;8.6729;0.14476;0.2883488;-10;15.155;670.26;0.018545;2746.33;;;;1800
0;0.1;0.92805158;1900000;79.9553;0.94783;0.9446;0.99993;8.8789;0.15192;0.2900238;-10;15.63;676.37;0.019011;2917.19;;;;1900
0;0.1;0.9768964;2000000;79.5836;0.95433;0.95567;0.99998;9.084;0.15917;0.2913783;-10;16.105;682.33;0.019469;3092.61;;;;2000
0;0.1;1.02574122;2100000;79.3386;0.96074;0.96686;1;9.2912;0.16661;0.292278;-10;16.587;688.24;0.019925;3275.47;;;;2100
0;0.2;0.048192771;100000;297.6297;0.72147;0.35758;0.99699;2.9672;0.029764;0.077912;-10;4.2968;482.97;0.011146;121.28;;;;100
0;0.2;0.096385542;200000;196.6496;0.77843;0.46012;0.99768;3.7408;0.039331;0.11792;-10;5.597;526.16;0.011682;259.5;;;;200
0;0.2;0.144578313;300000;156.2536;0.80261;0.53575;0.99809;4.3237;0.046877;0.1484057;-10;6.5844;549.1;0.012047;389.51;;;;300
0;0.2;0.192771084;400000;133.2036;0.81547;0.60124;0.99838;4.8381;0.053282;0.1740863;-10;7.4427;563.41;0.012237;517.75;;;;400
0;0.2;0.240963855;500000;119.4242;0.82756;0.653;0.9986;5.2634;0.059712;0.1941728;-10;8.1922;575.98;0.012606;644.74;;;;500
0;0.2;0.289156627;600000;110.4486;0.83941;0.69063;0.99878;5.6194;0.066269;0.2099523;-10;8.8585;587.53;0.013103;770.3;;;;600
0;0.2;0.337349398;700000;103.8696;0.85026;0.72921;0.99893;5.9412;0.072709;0.2232504;-10;9.4765;597.81;0.013598;895.77;;;;700
0;0.2;0.385542169;800000;98.8546;0.86021;0.7606;0.99907;6.2422;0.079084;0.2345762;-10;10.064;607;0.014077;1023.06;;;;800
0;0.2;0.43373494;900000;94.9351;0.86978;0.78525;0.99919;6.5199;0.085442;0.2442608;-10;10.618;615.21;0.014561;1150.95;;;;900
0;0.2;0.481927711;1000000;91.8285;0.87952;0.80612;0.99929;6.7806;0.091829;0.2525242;-10;11.15;622.87;0.015048;1280.58;;;;1000
0;0.2;0.530120482;1100000;89.2876;0.88886;0.82574;0.99939;7.0363;0.098216;0.2597106;-10;11.675;630.07;0.01551;1414.28;;;;1100
0;0.2;0.578313253;1200000;87.1914;0.89788;0.84355;0.99947;7.2816;0.10463;0.2659545;-10;12.184;636.73;0.015966;1550.42;;;;1200
0;0.2;0.626506024;1300000;85.4241;0.90649;0.8608;0.99955;7.5229;0.11105;0.2714566;-10;12.688;643;0.016402;1690.31;;;;1300
0;0.2;0.674698795;1400000;83.8948;0.91452;0.87512;0.99963;7.7642;0.11745;0.276405;-10;13.189;648.76;0.016809;1834.49;;;;1400
0;0.2;0.722891566;1500000;82.5753;0.9223;0.88744;0.9997;8.0079;0.12386;0.2808216;-10;13.694;654.13;0.017184;1984.7;;;;1500
0;0.2;0.771084337;1600000;81.572;0.92844;0.89995;0.99976;8.2415;0.13052;0.2842758;-10;14.19;659.64;0.017596;2138.55;;;;1600
0;0.2;0.819277108;1700000;80.754;0.93459;0.91407;0.99982;8.4688;0.13728;0.2871551;-10;14.682;665.27;0.018012;2296.77;;;;1700
0;0.2;0.86746988;1800000;80.0514;0.9405;0.92815;0.99988;8.6955;0.14409;0.2896757;-10;15.174;670.68;0.018412;2459.43;;;;1800
0;0.2;0.915662651;1900000;79.532;0.94669;0.94057;0.99993;8.9112;0.15111;0.2915673;-10;15.658;676.37;0.018842;2625.06;;;;1900
0;0.2;0.963855422;2000000;79.1701;0.95317;0.95148;0.99998;9.1164;0.15834;0.2929001;-10;16.133;682.33;0.019299;2793.64;;;;2000
0;0.2;1.012048193;2100000;78.9404;0.95958;0.96252;1;9.3238;0.16577;0.2937525;-10;16.616;688.24;0.019756;2969.93;;;;2100
0;0.3;0.047140904;100000;291.0542;0.71885;0.35327;0.99699;3.0047;0.029107;0.0796722;-10;4.3227;483.26;0.010764;20.96;;;;100
0;0.3;0.094281808;200000;193.5182;0.776;0.45237;0.99768;3.7693;0.038704;0.1198282;-10;5.6162;526.65;0.011409;133.86;;;;200
0;0.3;0.141422712;300000;154.4749;0.80143;0.52504;0.99809;4.3419;0.046343;0.1501145;-10;6.5967;550.18;0.011859;244.72;;;;300
0;0.3;0.188563617;400000;131.9565;0.81532;0.58848;0.99838;4.8514;0.052783;0.1757317;-10;7.4518;564.82;0.012089;355.92;;;;400
0;0.3;0.235704521;500000;118.1602;0.82687;0.64118;0.9986;5.2842;0.05908;0.19625;-10;8.2064;576.94;0.012423;468.82;;;;500
0;0.3;0.282845425;600000;109.221;0.83833;0.67765;0.99878;5.6463;0.065533;0.212312;-10;8.8775;588.22;0.012896;582.79;;;;600
0;0.3;0.329986329;700000;102.7714;0.84907;0.71644;0.99893;5.9687;0.07194;0.2256362;-10;9.496;598.47;0.013392;697.69;;;;700
0;0.3;0.377127233;800000;97.8604;0.85898;0.74902;0.99907;6.2701;0.078288;0.2369593;-10;10.085;607.74;0.013874;815.14;;;;800
0;0.3;0.424268137;900000;94.0115;0.86823;0.77468;0.99919;6.5487;0.08461;0.2466607;-10;10.64;615.96;0.014356;933.86;;;;900
0;0.3;0.471409042;1000000;90.9391;0.87755;0.79715;0.99929;6.8117;0.090939;0.254994;-10;11.174;623.55;0.014834;1055.07;;;;1000
0;0.3;0.518549946;1100000;88.4743;0.88679;0.81624;0.99939;7.0665;0.097322;0.2620979;-10;11.698;630.83;0.015303;1180.4;;;;1100
0;0.3;0.56569085;1200000;86.4353;0.89579;0.83445;0.99947;7.3114;0.10372;0.2682808;-10;12.208;637.53;0.015763;1308.52;;;;1200
0;0.3;0.612831754;1300000;84.727;0.90441;0.85122;0.99955;7.5518;0.11015;0.2736899;-10;12.711;643.86;0.016206;1440.55;;;;1300
0;0.3;0.659972658;1400000;83.268;0.91265;0.86784;0.99963;7.7902;0.11658;0.2784855;-10;13.211;649.88;0.016627;1576.7;;;;1400
0;0.3;0.707113562;1500000;82.0078;0.92035;0.88102;0.9997;8.0306;0.12301;0.2827651;-10;13.712;655.4;0.01702;1718.05;;;;1500
0;0.3;0.754254467;1600000;80.9577;0.92765;0.89298;0.99976;8.2727;0.12953;0.2864327;-10;14.217;660.64;0.017398;1865.65;;;;1600
0;0.3;0.801395371;1700000;80.1332;0.9336;0.90524;0.99982;8.5041;0.13623;0.2893799;-10;14.713;666.07;0.017799;2016.92;;;;1700
0;0.3;0.848536275;1800000;79.4645;0.93955;0.91894;0.99988;8.7302;0.14304;0.2918151;-10;15.205;671.53;0.018205;2172.27;;;;1800
0;0.3;0.895677179;1900000;78.8952;0.94527;0.93262;0.99993;8.9559;0.1499;0.2939207;-10;15.697;676.81;0.018598;2332.2;;;;1900
0;0.3;0.942818083;2000000;78.4857;0.95127;0.94477;0.99998;9.1714;0.15697;0.2954543;-10;16.182;682.34;0.019017;2495.54;;;;2000
0;0.3;0.989958987;2100000;78.2692;0.95766;0.95554;1;9.3788;0.16437;0.2962714;-10;16.664;688.24;0.019473;2664.85;;;;2100
0;0.3;1.037099892;2200000;78.1312;0.96393;0.96632;1.0001;9.5865;0.17189;0.2967949;-10;17.15;694.05;0.019923;2839.72;;;;2200
0;0.4;0.09146202;200000;188.9795;0.77273;0.44216;0.99768;3.812;0.037797;0.1227061;-10;5.645;527.24;0.011017;5.6;;;;200
0;0.4;0.137193031;300000;151.7816;0.7992;0.51106;0.99809;4.3718;0.045535;0.1527783;-10;6.6167;551.45;0.011573;98.19;;;;300
0;0.4;0.182924041;400000;130.1487;0.81447;0.57142;0.99838;4.8718;0.05206;0.1781726;-10;7.4657;566.7;0.011873;192.93;;;;400
0;0.4;0.228655051;500000;116.4166;0.82612;0.62349;0.9986;5.3123;0.058208;0.1991892;-10;8.2255;578.35;0.012175;291.29;;;;500
0;0.4;0.274386061;600000;107.5055;0.83701;0.66449;0.99878;5.6839;0.064503;0.2157;-10;8.9047;589.37;0.01261;393.3;;;;600
0;0.4;0.320117071;700000;101.2477;0.84753;0.69633;0.99893;6.0063;0.070873;0.2290317;-10;9.5226;599.4;0.013111;497.65;;;;700
0;0.4;0.365848082;800000;96.4657;0.85735;0.73122;0.99907;6.3094;0.077173;0.2403853;-10;10.113;608.7;0.013591;605.37;;;;800
0;0.4;0.411579092;900000;92.7032;0.86649;0.76014;0.99919;6.5901;0.083433;0.2501416;-10;10.671;617.02;0.014067;715.07;;;;900
0;0.4;0.457310102;1000000;89.722;0.87519;0.78259;0.99929;6.8543;0.089722;0.258453;-10;11.207;624.58;0.014544;827.81;;;;1000
0;0.4;0.503041112;1100000;87.3015;0.88406;0.80365;0.99939;7.1114;0.096032;0.2656189;-10;11.733;631.8;0.015004;944.74;;;;1100
0;0.4;0.548772122;1200000;85.3638;0.89294;0.82117;0.99947;7.3546;0.10244;0.2716485;-10;12.242;638.6;0.015476;1065.02;;;;1200
0;0.4;0.594503133;1300000;83.7224;0.90152;0.83848;0.99955;7.5947;0.10884;0.2769741;-10;12.746;645.01;0.015923;1189.38;;;;1300
0;0.4;0.640234143;1400000;82.3303;0.90975;0.85451;0.99963;7.8318;0.11526;0.2816572;-10;13.245;651.1;0.016353;1317.68;;;;1400
0;0.4;0.685965153;1500000;81.1569;0.9177;0.87047;0.9997;8.0686;0.12174;0.2857297;-10;13.744;656.94;0.016764;1451.22;;;;1500
0;0.4;0.731696163;1600000;80.1738;0.92526;0.88417;0.99976;8.308;0.12828;0.2892333;-10;14.248;662.42;0.017156;1590.93;;;;1600
0;0.4;0.777427173;1700000;79.3034;0.93249;0.89567;0.99982;8.5491;0.13482;0.2924079;-10;14.753;667.51;0.017521;1735.75;;;;1700
0;0.4;0.823158184;1800000;78.6089;0.93815;0.90675;0.99988;8.7813;0.1415;0.2949912;-10;15.247;672.64;0.017907;1883.06;;;;1800
0;0.4;0.868889194;1900000;78.0899;0.94394;0.91992;0.99993;9.0062;0.14837;0.2969519;-10;15.741;677.99;0.018305;2036.6;;;;1900
0;0.4;0.914620204;2000000;77.647;0.94953;0.93308;0.99998;9.231;0.15529;0.2986454;-10;16.235;683.16;0.018693;2194.04;;;;2000
0;0.4;0.960351214;2100000;77.3204;0.95502;0.94627;1;9.4573;0.16237;0.2999071;-10;16.733;688.25;0.019077;2358.26;;;;2100
0;0.4;1.006082224;2200000;77.2108;0.96127;0.95673;1.0001;9.6657;0.16986;0.3003326;-10;17.221;694.06;0.019527;2526.78;;;;2200
0;0.5;0.176335743;400000;127.8019;0.81294;0.55048;0.99838;4.8985;0.051121;0.1814443;-10;7.4836;569.02;0.011596;28.14;;;;400
0;0.5;0.220419679;500000;114.3475;0.82489;0.60098;0.9986;5.342;0.057174;0.2027935;-10;8.2457;580.56;0.011892;111.77;;;;500
0;0.5;0.264503615;600000;105.4554;0.83596;0.64387;0.99878;5.7251;0.063273;0.2198932;-10;8.9339;591.08;0.01228;201.09;;;;600
0;0.5;0.308587551;700000;99.2489;0.84583;0.6765;0.99893;6.0563;0.069474;0.2336443;-10;9.5585;600.74;0.012746;294.5;;;;700
0;0.5;0.352671487;800000;94.6595;0.85542;0.70647;0.99907;6.3604;0.075728;0.244972;-10;10.15;609.89;0.013229;392.52;;;;800
0;0.5;0.396755422;900000;91.0436;0.86445;0.73724;0.99919;6.6418;0.081939;0.2547014;-10;10.709;618.25;0.013708;493.14;;;;900
0;0.5;0.440839358;1000000;88.1473;0.87298;0.76355;0.99929;6.9093;0.088147;0.2630701;-10;11.249;625.95;0.014176;597.31;;;;1000
0;0.5;0.484923294;1100000;85.8085;0.88112;0.7852;0.99939;7.1675;0.094389;0.2702404;-10;11.776;633.12;0.014632;705.76;;;;1100
0;0.5;0.52900723;1200000;83.9302;0.8895;0.80478;0.99947;7.4138;0.10072;0.2762883;-10;12.288;639.84;0.015094;818.25;;;;1200
0;0.5;0.573091166;1300000;82.3883;0.89792;0.82171;0.99955;7.653;0.1071;0.2814592;-10;12.792;646.35;0.01555;934.96;;;;1300
0;0.5;0.617175101;1400000;81.0788;0.90607;0.83801;0.99963;7.8895;0.11351;0.286005;-10;13.291;652.54;0.015986;1055.89;;;;1400
0;0.5;0.661259037;1500000;79.9871;0.914;0.85381;0.9997;8.1254;0.11998;0.2899084;-10;13.791;658.49;0.016407;1182.14;;;;1500
0;0.5;0.705342973;1600000;79.0899;0.92172;0.86903;0.99976;8.3612;0.12654;0.2931973;-10;14.293;664.22;0.016817;1314.15;;;;1600
0;0.5;0.749426909;1700000;78.3232;0.92919;0.88427;0.99982;8.5963;0.13315;0.2960673;-10;14.795;669.73;0.017209;1451.2;;;;1700
0;0.5;0.793510845;1800000;77.6304;0.93613;0.89558;0.99988;8.8343;0.13973;0.2987095;-10;15.297;674.75;0.017575;1592.18;;;;1800
0;0.5;0.83759478;1900000;77.0633;0.94238;0.90636;0.99993;9.0695;0.14642;0.3009078;-10;15.798;679.66;0.017938;1738.26;;;;1900
0;0.5;0.881678716;2000000;76.6309;0.94777;0.91731;0.99998;9.2988;0.15326;0.3026055;-10;16.295;684.64;0.018313;1889.02;;;;2000
0;0.5;0.925762652;2100000;76.3449;0.95332;0.93;1;9.5252;0.16032;0.3037389;-10;16.795;689.79;0.018702;2046.33;;;;2100
0;0.5;0.969846588;2200000;76.1245;0.95869;0.94273;1.0001;9.7521;0.16747;0.3046186;-10;17.298;694.8;0.019081;2208.79;;;;2200
0;0.5;1.013930524;2300000;75.9917;0.96403;0.95526;1.0001;9.9791;0.17478;0.3051509;-10;17.804;699.79;0.019461;2377.13;;;;2300
0;0.6;0.255384353;600000;103.0807;0.83407;0.61676;0.99878;5.7692;0.061848;0.2249591;-10;8.9645;593.44;0.011912;5.84;;;;600
0;0.6;0.297948412;700000;96.9085;0.84449;0.65288;0.99893;6.1118;0.067836;0.2392868;-10;9.5983;602.71;0.012333;87.56;;;;700
0;0.6;0.340512471;800000;92.4048;0.85344;0.68205;0.99907;6.4247;0.073924;0.2509494;-10;10.197;611.52;0.012785;175.26;;;;800
0;0.6;0.38307653;900000;88.983;0.86215;0.70712;0.99919;6.7063;0.080085;0.2605997;-10;10.756;619.68;0.013269;266.89;;;;900
0;0.6;0.425640589;1000000;86.2303;0.87052;0.736;0.99929;6.9756;0.08623;0.2689188;-10;11.299;627.43;0.013735;362.56;;;;1000
0;0.6;0.468204648;1100000;83.9964;0.87854;0.76051;0.99939;7.236;0.092396;0.2760704;-10;11.829;634.74;0.014188;462.66;;;;1100
0;0.6;0.510768707;1200000;82.189;0.88625;0.78239;0.99947;7.4849;0.098627;0.2821415;-10;12.343;641.47;0.014641;566.95;;;;1200
0;0.6;0.553332766;1300000;80.7187;0.89386;0.80069;0.99955;7.7275;0.10493;0.2872808;-10;12.851;647.89;0.015088;676.14;;;;1300
0;0.6;0.595896825;1400000;79.4906;0.90181;0.81837;0.99963;7.9654;0.11129;0.2917193;-10;13.353;654.12;0.015524;789.74;;;;1400
0;0.6;0.638460884;1500000;78.5013;0.90962;0.83372;0.9997;8.1999;0.11775;0.2953954;-10;13.853;660.19;0.015956;908.85;;;;1500
0;0.6;0.681024943;1600000;77.684;0.91726;0.84911;0.99976;8.435;0.12429;0.2985032;-10;14.355;666.03;0.016373;1033.61;;;;1600
0;0.6;0.723589001;1700000;76.9867;0.9247;0.86386;0.99982;8.6688;0.13088;0.301207;-10;14.855;671.65;0.016775;1162.9;;;;1700
0;0.6;0.76615306;1800000;76.3962;0.93191;0.87813;0.99988;8.9016;0.13751;0.3035353;-10;15.355;677.05;0.017165;1296.86;;;;1800
0;0.6;0.808717119;1900000;75.8959;0.93891;0.89237;0.99993;9.1341;0.1442;0.3055361;-10;15.856;682.26;0.017542;1435.5;;;;1900
0;0.6;0.851281178;2000000;75.4595;0.94549;0.90345;0.99998;9.3705;0.15092;0.3073031;-10;16.361;687.08;0.017896;1579.36;;;;2000
0;0.6;0.893845237;2100000;75.1493;0.95145;0.91372;1;9.6066;0.15781;0.3085716;-10;16.869;691.84;0.018253;1729.9;;;;2100
0;0.6;0.936409296;2200000;74.9068;0.95656;0.92373;1.0001;9.8394;0.16479;0.3095705;-10;17.372;696.59;0.018615;1883.44;;;;2200
0;0.6;0.978973355;2300000;74.819;0.96187;0.93582;1.0001;10.066;0.17208;0.3099339;-10;17.883;701.58;0.018995;2046.23;;;;2300
0;0.6;1.021537414;2400000;74.7671;0.96707;0.948;1.0002;10.295;0.17944;0.310149;-10;18.394;706.45;0.019367;2212.66;;;;2400
304.8;0;0.049975012;100000;297.0459;0.72346;0.36461;0.99699;2.8737;0.029706;0.0780651;-10;4.1839;481.98;0.011486;314.27;;;;100
304.8;0;0.099950025;200000;195.237;0.77923;0.47125;0.99768;3.6428;0.039048;0.1187732;-10;5.4656;524.51;0.01191;503.12;;;;200
304.8;0;0.149925037;300000;154.4421;0.8013;0.5512;0.99809;4.2321;0.046333;0.1501464;-10;6.448;546.45;0.012165;672.65;;;;300
304.8;0;0.19990005;400000;131.7965;0.81433;0.61829;0.99838;4.737;0.052719;0.1759449;-10;7.2918;560.76;0.012366;834.48;;;;400
304.8;0;0.249875062;500000;118.61;0.82745;0.6651;0.9986;5.1414;0.059305;0.1955057;-10;8.019;573.91;0.012817;987.82;;;;500
304.8;0;0.299850075;600000;109.7357;0.83961;0.71004;0.99878;5.495;0.065841;0.2113163;-10;8.681;585.75;0.013314;1137.82;;;;600
304.8;0;0.349825087;700000;103.2552;0.85066;0.74627;0.99893;5.8093;0.072279;0.2245788;-10;9.2871;595.95;0.013824;1284.12;;;;700
304.8;0;0.3998001;800000;98.3304;0.86083;0.77441;0.99907;6.1068;0.078664;0.2358266;-10;9.8681;605.12;0.014314;1432.04;;;;800
304.8;0;0.449775112;900000;94.514;0.87133;0.79763;0.99919;6.3758;0.085063;0.2453491;-10;10.411;613.39;0.014824;1577.93;;;;900
304.8;0;0.499750125;1000000;91.4488;0.88137;0.81864;0.99929;6.6365;0.091449;0.2535729;-10;10.941;621.08;0.015311;1726.61;;;;1000
304.8;0;0.549725137;1100000;88.9452;0.89093;0.83809;0.99939;6.8903;0.09784;0.2607104;-10;11.462;628.24;0.015777;1878.56;;;;1100
304.8;0;0.59970015;1200000;86.8767;0.90009;0.85649;0.99947;7.1355;0.10425;0.2669176;-10;11.97;634.87;0.016234;2032.84;;;;1200
304.8;0;0.649675162;1300000;85.0991;0.90856;0.871;0.99955;7.381;0.11063;0.2724932;-10;12.475;640.88;0.016654;2191.66;;;;1300
304.8;0;0.699650175;1400000;83.5709;0.91663;0.88402;0.99963;7.626;0.117;0.2774761;-10;12.979;646.46;0.017046;2355.25;;;;1400
304.8;0;0.749625187;1500000;82.4301;0.92319;0.898;0.9997;7.8598;0.12365;0.2813164;-10;13.476;652.37;0.017479;2522.79;;;;1500
304.8;0;0.7996002;1600000;81.4911;0.92965;0.913;0.99976;8.0899;0.13039;0.284558;-10;13.971;658.23;0.017908;2694.93;;;;1600
304.8;0;0.849575212;1700000;80.6956;0.93584;0.92789;0.99982;8.3186;0.13718;0.2873629;-10;14.465;663.87;0.018324;2871.6;;;;1700
304.8;0;0.899550225;1800000;80.1743;0.9428;0.93948;0.99988;8.5263;0.14431;0.2892317;-10;14.941;670.23;0.018807;3048.47;;;;1800
304.8;0;0.949525237;1900000;79.7484;0.94957;0.951;0.99993;8.7327;0.15152;0.290776;-10;15.417;676.43;0.019279;3229.59;;;;1900
304.8;0;0.99950025;2000000;79.4512;0.95623;0.9626;0.99998;8.9402;0.1589;0.291864;-10;15.898;682.53;0.019749;3417.63;;;;2000
304.8;0;1.049475262;2100000;79.2649;0.96288;0.9748;1;9.1466;0.16646;0.2925499;-10;16.382;688.65;0.020221;3611.49;;;;2100
304.8;0.1;0.049753719;100000;295.8179;0.72294;0.36367;0.99699;2.8807;0.029583;0.0783892;-10;4.1887;482.05;0.011411;218.79;;;;100
304.8;0.1;0.099507438;200000;194.6627;0.77875;0.46955;0.99768;3.6478;0.038933;0.1191237;-10;5.4689;524.63;0.011859;381.98;;;;200
304.8;0.1;0.149261157;300000;154.1338;0.80123;0.54883;0.99809;4.2347;0.046241;0.1504468;-10;6.4496;546.72;0.012133;531.77;;;;300
304.8;0.1;0.199014876;400000;131.5124;0.8142;0.61578;0.99838;4.7408;0.052605;0.176325;-10;7.2943;560.95;0.012329;676.9;;;;400
304.8;0.1;0.248768595;500000;118.3465;0.82724;0.66316;0.9986;5.146;0.059173;0.1959409;-10;8.0223;574.08;0.012777;816.85;;;;500
304.8;0.1;0.298522315;600000;109.5061;0.83939;0.70708;0.99878;5.4999;0.065704;0.2117593;-10;8.6844;585.89;0.013274;955.16;;;;600
304.8;0.1;0.348276034;700000;103.0487;0.85042;0.7436;0.99893;5.8144;0.072134;0.2250289;-10;9.2907;596.09;0.013785;1091.03;;;;700
304.8;0.1;0.398029753;800000;98.101;0.86046;0.77229;0.99907;6.1124;0.078481;0.236378;-10;9.8696;605.25;0.014273;1228.12;;;;800
304.8;0.1;0.447783472;900000;94.3298;0.87094;0.79581;0.99919;6.3817;0.084897;0.2458282;-10;10.416;613.52;0.014781;1366.11;;;;900
304.8;0.1;0.497537191;1000000;91.2848;0.88097;0.8167;0.99929;6.6421;0.091285;0.2540285;-10;10.946;621.23;0.015271;1506.14;;;;1000
304.8;0.1;0.54729091;1100000;88.7904;0.89051;0.83623;0.99939;6.896;0.097669;0.2611648;-10;11.466;628.41;0.015737;1649.63;;;;1100
304.8;0.1;0.597044629;1200000;86.7378;0.89968;0.85453;0.99947;7.1409;0.10409;0.2673451;-10;11.974;635.05;0.016196;1795.83;;;;1200
304.8;0.1;0.646798348;1300000;84.9758;0.90821;0.86974;0.99955;7.3854;0.11047;0.2728886;-10;12.479;641.12;0.01662;1946.3;;;;1300
