Alt;mn;Throttle;Power;SFC;SFC (gr/MJ);Fuel flow (kg/s);TET (K);COT (K);Eta;P3 (bar);T3 (K);PCN HP;PCN LP;PCN PT;Residual Thrust (N)
609.6;0.4;0.3;600000;78.2625;0;0;0;0;0;0;0;0;0;0;1
609.6;0.4;0.35;700000;74.6944;0;0;0;0;0;0;0;0;0;0;1
609.6;0.4;0.4;800000;71.9296;0;0;0;0;0;0;0;0;0;0;1
609.6;0.4;0.45;900000;69.7634;0;0;0;0;0;0;0;0;0;0;1
609.6;0.4;0.5;1000000;68.0324;0;0;0;0;0;0;0;0;0;0;1
609.6;0.4;0.55;1100000;66.6526;0;0;0;0;0;0;0;0;0;0;1
609.6;0.4;0.6;1200000;65.489;0;0;0;0;0;0;0;0;0;0;1
609.6;0.4;0.65;1300000;64.4792;0;0;0;0;0;0;0;0;0;0;1
609.6;0.4;0.7;1400000;63.6191;0;0;0;0;0;0;0;0;0;0;1
609.6;0.4;0.75;1500000;62.9208;0;0;0;0;0;0;0;0;0;0;1
609.6;0.4;0.8;1600000;62.331;0;0;0;0;0;0;0;0;0;0;1
609.6;0.4;0.85;1700000;61.8041;0;0;0;0;0;0;0;0;0;0;1
609.6;0.4;0.9;1800000;61.3652;0;0;0;0;0;0;0;0;0;0;1
609.6;0.4;0.95;1900000;61.0101;0;0;0;0;0;0;0;0;0;0;1
609.6;0.4;1;2000000;60.6891;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.047638095;100040;165.4268;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.095252381;200030;115.8648;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.142861905;300010;97.092;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.190480952;400010;86.806;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.238095238;500000;80.2191;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.285714286;600000;75.8619;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.333333333;700000;72.5579;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.380952381;800000;69.9382;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.428571429;900000;67.9061;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.476190476;1000000;66.2385;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.523809524;1100000;64.8842;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.571428571;1200000;63.8248;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.619047619;1300000;62.8984;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.666666667;1400000;62.1159;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.714285714;1500000;61.4377;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.761904762;1600000;60.872;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.80952381;1700000;60.3843;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.857142857;1800000;59.9919;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.904761905;1900000;59.6538;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;0.952380952;2000000;59.3477;0;0;0;0;0;0;0;0;0;0;1
609.6;0.5;1;2100000;59.0934;0;0;0;0;0;0;0;0;0;0;1
914.4;0;0.055572222;100030;185.1815;0;0;0;0;0;0;0;0;0;0;1
914.4;0;0.111127778;200030;127.1523;0;0;0;0;0;0;0;0;0;0;1
914.4;0;0.166677778;300020;105.4988;0;0;0;0;0;0;0;0;0;0;1
914.4;0;0.222227778;400010;93.8465;0;0;0;0;0;0;0;0;0;0;1
914.4;0;0.277777778;500000;86.5232;0;0;0;0;0;0;0;0;0;0;1
914.4;0;0.333333333;600000;81.3613;0;0;0;0;0;0;0;0;0;0;1
914.4;0;0.388888889;700000;77.5348;0;0;0;0;0;0;0;0;0;0;1
914.4;0;0.444444444;800000;74.6947;0;0;0;0;0;0;0;0;0;0;1
914.4;0;0.5;900000;72.4601;0;0;0;0;0;0;0;0;0;0;1
914.4;0;0.555555556;1000000;70.5979;0;0;0;0;0;0;0;0;0;0;1
914.4;0;0.611111111;1100000;69.0747;0;0;0;0;0;0;0;0;0;0;1
914.4;0;0.666666667;1200000;67.8133;0;0;0;0;0;0;0;0;0;0;1
914.4;0;0.722222222;1300000;66.7469;0;0;0;0;0;0;0;0;0;0;1
914.4;0;0.777777778;1400000;65.8768;0;0;0;0;0;0;0;0;0;0;1
914.4;0;0.833333333;1500000;65.1549;0;0;0;0;0;0;0;0;0;0;1
914.4;0;0.888888889;1600000;64.5163;0;0;0;0;0;0;0;0;0;0;1
914.4;0;0.944444444;1700000;63.952;0;0;0;0;0;0;0;0;0;0;1
914.4;0;1;1800000;63.572;0;0;0;0;0;0;0;0;0;0;1
914.4;0.1;0.055572222;100030;184.2198;0;0;0;0;0;0;0;0;0;0;1
914.4;0.1;0.111127778;200030;126.651;0;0;0;0;0;0;0;0;0;0;1
914.4;0.1;0.166677778;300020;105.097;0;0;0;0;0;0;0;0;0;0;1
914.4;0.1;0.222227778;400010;93.5041;0;0;0;0;0;0;0;0;0;0;1
914.4;0.1;0.277777778;500000;86.2348;0;0;0;0;0;0;0;0;0;0;1
914.4;0.1;0.333333333;600000;81.1026;0;0;0;0;0;0;0;0;0;0;1
914.4;0.1;0.388888889;700000;77.3011;0;0;0;0;0;0;0;0;0;0;1
914.4;0.1;0.444444444;800000;74.4615;0;0;0;0;0;0;0;0;0;0;1
914.4;0.1;0.5;900000;72.2436;0;0;0;0;0;0;0;0;0;0;1
914.4;0.1;0.555555556;1000000;70.3978;0;0;0;0;0;0;0;0;0;0;1
914.4;0.1;0.611111111;1100000;68.8844;0;0;0;0;0;0;0;0;0;0;1
914.4;0.1;0.666666667;1200000;67.6263;0;0;0;0;0;0;0;0;0;0;1
914.4;0.1;0.722222222;1300000;66.5672;0;0;0;0;0;0;0;0;0;0;1
914.4;0.1;0.777777778;1400000;65.7034;0;0;0;0;0;0;0;0;0;0;1
914.4;0.1;0.833333333;1500000;64.984;0;0;0;0;0;0;0;0;0;0;1
914.4;0.1;0.888888889;1600000;64.3522;0;0;0;0;0;0;0;0;0;0;1
914.4;0.1;0.944444444;1700000;63.7941;0;0;0;0;0;0;0;0;0;0;1
914.4;0.1;1;1800000;63.399;0;0;0;0;0;0;0;0;0;0;1
914.4;0.2;0.055577778;100040;181.2719;0;0;0;0;0;0;0;0;0;0;1
914.4;0.2;0.111127778;200030;124.9463;0;0;0;0;0;0;0;0;0;0;1
914.4;0.2;0.166677778;300020;103.878;0;0;0;0;0;0;0;0;0;0;1
914.4;0.2;0.222227778;400010;92.4817;0;0;0;0;0;0;0;0;0;0;1
914.4;0.2;0.277777778;500000;85.375;0;0;0;0;0;0;0;0;0;0;1
914.4;0.2;0.333333333;600000;80.32;0;0;0;0;0;0;0;0;0;0;1
914.4;0.2;0.388888889;700000;76.5993;0;0;0;0;0;0;0;0;0;0;1
914.4;0.2;0.444444444;800000;73.7605;0;0;0;0;0;0;0;0;0;0;1
914.4;0.2;0.5;900000;71.5975;0;0;0;0;0;0;0;0;0;0;1
914.4;0.2;0.555555556;1000000;69.7973;0;0;0;0;0;0;0;0;0;0;1
914.4;0.2;0.611111111;1100000;68.3184;0;0;0;0;0;0;0;0;0;0;1
914.4;0.2;0.666666667;1200000;67.0719;0;0;0;0;0;0;0;0;0;0;1
914.4;0.2;0.722222222;1300000;66.0299;0;0;0;0;0;0;0;0;0;0;1
914.4;0.2;0.777777778;1400000;65.1901;0;0;0;0;0;0;0;0;0;0;1
914.4;0.2;0.833333333;1500000;64.4723;0;0;0;0;0;0;0;0;0;0;1
914.4;0.2;0.888888889;1600000;63.8578;0;0;0;0;0;0;0;0;0;0;1
914.4;0.2;0.944444444;1700000;63.3174;0;0;0;0;0;0;0;0;0;0;1
914.4;0.2;1;1800000;62.8798;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;0.052652632;100040;176.6262;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;0.105278947;200030;122.299;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;0.157905263;300020;101.8732;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;0.210526316;400000;90.7502;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;0.263157895;500000;83.9286;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;0.315789474;600000;79.0336;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;0.368421053;700000;75.4238;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;0.421052632;800000;72.6318;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;0.473684211;900000;70.5173;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;0.526315789;1000000;68.7906;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;0.578947368;1100000;67.3775;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;0.631578947;1200000;66.1717;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;0.684210526;1300000;65.1388;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;0.736842105;1400000;64.3346;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;0.789473684;1500000;63.6397;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;0.842105263;1600000;63.0344;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;0.894736842;1700000;62.5245;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;0.947368421;1800000;62.1066;0;0;0;0;0;0;0;0;0;0;1
914.4;0.3;1;1900000;61.729;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.05002;100040;170.445;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.100015;200030;118.5547;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.15001;300020;99.0946;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.200005;400010;88.4278;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.25;500000;81.8857;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.3;600000;77.2529;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.35;700000;73.7613;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.4;800000;71.1248;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.45;900000;68.9841;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.5;1000000;67.3755;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.55;1100000;66.0538;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.6;1200000;64.9197;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.65;1300000;63.9383;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.7;1400000;63.1393;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.75;1500000;62.4833;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.8;1600000;61.911;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.85;1700000;61.4077;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.9;1800000;61.0299;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;0.95;1900000;60.6851;0;0;0;0;0;0;0;0;0;0;1
914.4;0.4;1;2000000;60.3764;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.047638095;100040;162.129;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.095252381;200030;113.7125;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.142861905;300010;95.5447;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.190480952;400010;85.4831;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.238095238;500000;79.2107;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.285714286;600000;74.9345;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.333333333;700000;71.7047;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.380952381;800000;69.1653;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.428571429;900000;67.2059;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.476190476;1000000;65.5711;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.523809524;1100000;64.3365;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.571428571;1200000;63.2989;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.619047619;1300000;62.4045;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.666666667;1400000;61.6714;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.714285714;1500000;61.0218;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.761904762;1600000;60.4766;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.80952381;1700000;60.0373;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.857142857;1800000;59.6711;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.904761905;1900000;59.3412;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;0.952380952;2000000;59.0681;0;0;0;0;0;0;0;0;0;0;1
914.4;0.5;1;2100000;58.821;0;0;0;0;0;0;0;0;0;0;1
1219.2;0;0.055572222;100030;180.988;0;0;0;0;0;0;0;0;0;0;1
1219.2;0;0.111127778;200030;124.7262;0;0;0;0;0;0;0;0;0;0;1
1219.2;0;0.166677778;300020;103.6314;0;0;0;0;0;0;0;0;0;0;1
1219.2;0;0.222227778;400010;92.3935;0;0;0;0;0;0;0;0;0;0;1
1219.2;0;0.277777778;500000;85.2793;0;0;0;0;0;0;0;0;0;0;1
1219.2;0;0.333333333;600000;80.2773;0;0;0;0;0;0;0;0;0;0;1
1219.2;0;0.388888889;700000;76.5558;0;0;0;0;0;0;0;0;0;0;1
1219.2;0;0.444444444;800000;73.8533;0;0;0;0;0;0;0;0;0;0;1
1219.2;0;0.5;900000;71.6737;0;0;0;0;0;0;0;0;0;0;1
1219.2;0;0.555555556;1000000;69.8737;0;0;0;0;0;0;0;0;0;0;1
1219.2;0;0.611111111;1100000;68.4107;0;0;0;0;0;0;0;0;0;0;1
1219.2;0;0.666666667;1200000;67.2034;0;0;0;0;0;0;0;0;0;0;1
1219.2;0;0.722222222;1300000;66.1896;0;0;0;0;0;0;0;0;0;0;1
1219.2;0;0.777777778;1400000;65.38;0;0;0;0;0;0;0;0;0;0;1
1219.2;0;0.833333333;1500000;64.6806;0;0;0;0;0;0;0;0;0;0;1
1219.2;0;0.888888889;1600000;64.0612;0;0;0;0;0;0;0;0;0;0;1
1219.2;0;0.944444444;1700000;63.6062;0;0;0;0;0;0;0;0;0;0;1
1219.2;0;1;1800000;63.2475;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.1;0.055577778;100040;180.0298;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.1;0.111127778;200030;124.1685;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.1;0.166677778;300020;103.2423;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.1;0.222227778;400010;92.0643;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.1;0.277777778;500000;84.9955;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.1;0.333333333;600000;80.0256;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.1;0.388888889;700000;76.3158;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.1;0.444444444;800000;73.6263;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.1;0.5;900000;71.4656;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.1;0.555555556;1000000;69.6788;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.1;0.611111111;1100000;68.2263;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.1;0.666666667;1200000;67.0228;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.1;0.722222222;1300000;66.0171;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.1;0.777777778;1400000;65.2061;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.1;0.833333333;1500000;64.5136;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.1;0.888888889;1600000;63.9009;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.1;0.944444444;1700000;63.4315;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.1;1;1800000;63.0793;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.2;0.055577778;100040;177.2334;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.2;0.111127778;200030;122.6667;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.2;0.166677778;300020;102.0677;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.2;0.222227778;400010;91.0771;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.2;0.277777778;500000;84.1576;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.2;0.333333333;600000;79.2654;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.2;0.388888889;700000;75.6366;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.2;0.444444444;800000;72.946;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.2;0.5;900000;70.8376;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.2;0.555555556;1000000;69.0967;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.2;0.611111111;1100000;67.6695;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.2;0.666666667;1200000;66.4767;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.2;0.722222222;1300000;65.4939;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.2;0.777777778;1400000;64.6903;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.2;0.833333333;1500000;64.0135;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.2;0.888888889;1600000;63.419;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.2;0.944444444;1700000;62.9279;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.2;1;1800000;62.5715;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;0.052652632;100040;172.819;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;0.105278947;200030;119.9541;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;0.157905263;300020;100.1283;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;0.210526316;400000;89.4256;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;0.263157895;500000;82.7507;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;0.315789474;600000;78.0032;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;0.368421053;700000;74.4978;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;0.421052632;800000;71.8082;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;0.473684211;900000;69.789;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;0.526315789;1000000;68.1239;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;0.578947368;1100000;66.7529;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;0.631578947;1200000;65.5839;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;0.684210526;1300000;64.627;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;0.736842105;1400000;63.855;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;0.789473684;1500000;63.1786;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;0.842105263;1600000;62.6153;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;0.894736842;1700000;62.1558;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;0.947368421;1800000;61.7516;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.3;1;1900000;61.4507;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;0.052647368;100030;166.9137;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;0.105278947;200030;116.3664;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;0.157905263;300020;97.4634;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;0.210531579;400010;87.062;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;0.263157895;500000;80.7747;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;0.315789474;600000;76.2788;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;0.368421053;700000;72.8892;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;0.421052632;800000;70.3273;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;0.473684211;900000;68.3127;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;0.526315789;1000000;66.75;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;0.578947368;1100000;65.4652;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;0.631578947;1200000;64.3608;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;0.684210526;1300000;63.4368;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;0.736842105;1400000;62.6826;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;0.789473684;1500000;62.0557;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;0.842105263;1600000;61.5013;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;0.894736842;1700000;61.0696;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;0.947368421;1800000;60.7014;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.4;1;1900000;60.3692;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.05002;100040;158.8655;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.100015;200030;111.7259;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.15;300000;93.9105;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.200005;400010;84.2285;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.25;500000;78.1825;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.3;600000;74.0133;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.35;700000;70.8693;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.4;800000;68.4191;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.45;900000;66.5255;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.5;1000000;64.9726;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.55;1100000;63.7985;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.6;1200000;62.7858;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.65;1300000;61.9444;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.7;1400000;61.2226;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.75;1500000;60.6119;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.8;1600000;60.1023;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.85;1700000;59.7079;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.9;1800000;59.3289;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;0.95;1900000;59.0558;0;0;0;0;0;0;0;0;0;0;1
1219.2;0.5;1;2000000;58.7932;0;0;0;0;0;0;0;0;0;0;1
1524;0;0.058847059;100040;176.8727;0;0;0;0;0;0;0;0;0;0;1
1524;0;0.117664706;200030;122.3531;0;0;0;0;0;0;0;0;0;0;1
1524;0;0.176482353;300020;101.8048;0;0;0;0;0;0;0;0;0;0;1
1524;0;0.2353;400010;90.9645;0;0;0;0;0;0;0;0;0;0;1
1524;0;0.294117647;500000;84.0562;0;0;0;0;0;0;0;0;0;0;1
1524;0;0.352941176;600000;79.2088;0;0;0;0;0;0;0;0;0;0;1
1524;0;0.411764706;700000;75.647;0;0;0;0;0;0;0;0;0;0;1
1524;0;0.470588235;800000;73.0277;0;0;0;0;0;0;0;0;0;0;1
1524;0;0.529411765;900000;70.904;0;0;0;0;0;0;0;0;0;0;1
1524;0;0.588235294;1000000;69.1767;0;0;0;0;0;0;0;0;0;0;1
1524;0;0.647058824;1100000;67.7783;0;0;0;0;0;0;0;0;0;0;1
1524;0;0.705882353;1200000;66.6034;0;0;0;0;0;0;0;0;0;0;1
1524;0;0.764705882;1300000;65.6645;0;0;0;0;0;0;0;0;0;0;1
1524;0;0.823529412;1400000;64.8906;0;0;0;0;0;0;0;0;0;0;1
1524;0;0.882352941;1500000;64.214;0;0;0;0;0;0;0;0;0;0;1
1524;0;0.941176471;1600000;63.663;0;0;0;0;0;0;0;0;0;0;1
1524;0;1;1700000;63.2746;0;0;0;0;0;0;0;0;0;0;1
1524;0.1;0.058841176;100030;175.9842;0;0;0;0;0;0;0;0;0;0;1
1524;0.1;0.117664706;200030;121.8499;0;0;0;0;0;0;0;0;0;0;1
1524;0.1;0.176482353;300020;101.4315;0;0;0;0;0;0;0;0;0;0;1
1524;0.1;0.2353;400010;90.6491;0;0;0;0;0;0;0;0;0;0;1
1524;0.1;0.294117647;500000;83.7795;0;0;0;0;0;0;0;0;0;0;1
1524;0.1;0.352941176;600000;78.9658;0;0;0;0;0;0;0;0;0;0;1
1524;0.1;0.411764706;700000;75.405;0;0;0;0;0;0;0;0;0;0;1
1524;0.1;0.470588235;800000;72.8058;0;0;0;0;0;0;0;0;0;0;1
1524;0.1;0.529411765;900000;70.6992;0;0;0;0;0;0;0;0;0;0;1
1524;0.1;0.588235294;1000000;68.9843;0;0;0;0;0;0;0;0;0;0;1
1524;0.1;0.647058824;1100000;67.5916;0;0;0;0;0;0;0;0;0;0;1
1524;0.1;0.705882353;1200000;66.43;0;0;0;0;0;0;0;0;0;0;1
1524;0.1;0.764705882;1300000;65.4853;0;0;0;0;0;0;0;0;0;0;1
1524;0.1;0.823529412;1400000;64.7233;0;0;0;0;0;0;0;0;0;0;1
1524;0.1;0.882352941;1500000;64.052;0;0;0;0;0;0;0;0;0;0;1
1524;0.1;0.941176471;1600000;63.4842;0;0;0;0;0;0;0;0;0;0;1
1524;0.1;1;1700000;63.1041;0;0;0;0;0;0;0;0;0;0;1
1524;0.2;0.055577778;100040;173.2724;0;0;0;0;0;0;0;0;0;0;1
1524;0.2;0.111127778;200030;120.4827;0;0;0;0;0;0;0;0;0;0;1
1524;0.2;0.166677778;300020;100.3045;0;0;0;0;0;0;0;0;0;0;1
1524;0.2;0.222227778;400010;89.6977;0;0;0;0;0;0;0;0;0;0;1
1524;0.2;0.277777778;500000;82.9537;0;0;0;0;0;0;0;0;0;0;1
1524;0.2;0.333333333;600000;78.2285;0;0;0;0;0;0;0;0;0;0;1
1524;0.2;0.388888889;700000;74.6873;0;0;0;0;0;0;0;0;0;0;1
1524;0.2;0.444444444;800000;72.1453;0;0;0;0;0;0;0;0;0;0;1
1524;0.2;0.5;900000;70.0915;0;0;0;0;0;0;0;0;0;0;1
1524;0.2;0.555555556;1000000;68.4189;0;0;0;0;0;0;0;0;0;0;1
1524;0.2;0.611111111;1100000;67.0377;0;0;0;0;0;0;0;0;0;0;1
1524;0.2;0.666666667;1200000;65.8973;0;0;0;0;0;0;0;0;0;0;1
1524;0.2;0.722222222;1300000;64.978;0;0;0;0;0;0;0;0;0;0;1
1524;0.2;0.777777778;1400000;64.2167;0;0;0;0;0;0;0;0;0;0;1
1524;0.2;0.833333333;1500000;63.5642;0;0;0;0;0;0;0;0;0;0;1
1524;0.2;0.888888889;1600000;63.0111;0;0;0;0;0;0;0;0;0;0;1
1524;0.2;0.944444444;1700000;62.5936;0;0;0;0;0;0;0;0;0;0;1
1524;0.2;1;1800000;62.27;0;0;0;0;0;0;0;0;0;0;1
1524;0.3;0.055566667;100020;169.1833;0;0;0;0;0;0;0;0;0;0;1
1524;0.3;0.111127778;200030;117.7308;0;0;0;0;0;0;0;0;0;0;1
1524;0.3;0.166677778;300020;98.4274;0;0;0;0;0;0;0;0;0;0;1
1524;0.3;0.222227778;400010;88.0907;0;0;0;0;0;0;0;0;0;0;1
