Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;;Power (kW)
1000;0.4;0.09018936;100020;191.9275;0.71635;0.43662;0.9977;1.2354;0.019197;0.1208213;-10;4.9909;516.37;0.017265;5.62;;;;100.02
1000;0.4;0.270513977;300000;106.2083;0.82175;0.68348;0.9988;1.9443;0.031863;0.2183345;-10;8.1765;582.53;0.018209;146.57;;;;300
1000;0.4;0.450856628;500000;87.9983;0.88282;0.81654;0.99931;2.4023;0.043999;0.2635157;-10;10.504;619.48;0.020351;316.12;;;;500
1000;0.4;0.631199279;700000;80.3633;0.92726;0.89717;0.99964;2.7955;0.056254;0.2885513;-10;12.607;646.25;0.022355;514.52;;;;700
1000;0.4;0.81154193;900000;76.5919;0.96666;0.95512;0.99989;3.1726;0.068933;0.3027594;-10;14.67;668.65;0.024142;747.31;;;;900
1000;0.4;0.991884581;1100000;75.3927;0.99932;1.0059;1.0001;3.5056;0.082932;0.3075753;-10;16.662;693.14;0.026286;1013.36;;;;1100
1000;0.4;1.172227232;1300000;75.23;1.0309;1.0579;1.0003;3.8232;0.097799;0.3082404;-10;18.642;716.76;0.028423;1309.99;;;;1300
1000;0.6;0.24939729;300000;102.7587;0.812;0.6379;0.9988;1.9779;0.030828;0.225664;-10;8.24;585.77;0.017318;15.26;;;;300
1000;0.6;0.41566215;500000;85.4517;0.87256;0.77118;0.99931;2.4428;0.042726;0.2713689;-10;10.586;622.46;0.019435;155.16;;;;500
1000;0.6;0.58192701;700000;78.3724;0.9164;0.8591;0.99964;2.8376;0.054861;0.2958814;-10;12.698;649.91;0.021483;328.78;;;;700
1000;0.6;0.74819187;900000;74.9062;0.95588;0.92423;0.99989;3.2155;0.067416;0.3095729;-10;14.769;672.9;0.023297;537.99;;;;900
1000;0.6;0.91445673;1100000;73.4172;0.98905;0.97702;1.0001;3.5833;0.080759;0.3158517;-10;16.845;693.7;0.025044;785.22;;;;1100
1000;0.6;1.080721589;1300000;73.3395;1.0186;1.0227;1.0003;3.9131;0.095341;0.3161861;-10;18.862;716.27;0.027072;1064.96;;;;1300
2000;0;0.103759492;100020;188.5445;0.72264;0.47532;0.9977;1.1186;0.018858;0.1229892;-10;4.5955;511.61;0.018731;161.64;;;;100.02
2000;0;0.311216233;300000;104.3381;0.82884;0.74619;0.9988;1.7934;0.031302;0.222248;-10;7.629;576.44;0.019393;394.58;;;;300
2000;0;0.518693722;500000;86.8738;0.89096;0.86471;0.99931;2.2367;0.043437;0.2669266;-10;9.8843;612.73;0.021578;629.49;;;;500
2000;0;0.72617121;700000;79.7221;0.94165;0.94002;0.99964;2.6322;0.055805;0.2908721;-10;11.983;639.59;0.023557;893.93;;;;700
2000;0;0.933648699;900000;77.3296;0.98203;1.0003;0.99989;2.9671;0.069597;0.2998713;-10;13.966;669.07;0.026063;1187.26;;;;900
2000;0;1.141126188;1100000;76.6305;1.0196;1.0665;1.0001;3.2877;0.084294;0.3026071;-10;15.942;696.58;0.028489;1514.56;;;;1100
2000;0.2;0.101916669;100020;187.1428;0.71973;0.46846;0.9977;1.1238;0.018718;0.1239104;-10;4.6049;512.17;0.018507;88.69;;;;100.02
2000;0.2;0.30568887;300000;103.7138;0.82658;0.73571;0.9988;1.7996;0.031114;0.2235857;-10;7.6408;577.01;0.019211;277.82;;;;300
2000;0.2;0.50948145;500000;86.4552;0.88915;0.85689;0.99931;2.2429;0.043228;0.268219;-10;9.8973;613.54;0.021415;484;;;;500
2000;0.2;0.71327403;700000;79.3454;0.93998;0.93246;0.99964;2.6405;0.055542;0.2922529;-10;12.001;640.23;0.023372;723.1;;;;700
2000;0.2;0.91706661;900000;76.9166;0.97968;0.99342;0.99989;2.9811;0.069225;0.3014816;-10;13.999;669;0.025802;995.92;;;;900
2000;0.2;1.12085919;1100000;76.2337;1.0168;1.0571;1.0001;3.3045;0.083857;0.3041823;-10;15.982;696.18;0.028197;1303.33;;;;1100
2000;0.4;0.096871671;100020;182.6891;0.71109;0.4491;0.9977;1.1405;0.018273;0.1269311;-10;4.6349;513.55;0.017796;14.54;;;;100.02
2000;0.4;0.290556901;300000;101.8264;0.82024;0.70217;0.9988;1.8183;0.030548;0.2277301;-10;7.6761;578.65;0.018667;160.12;;;;300
2000;0.4;0.484261501;500000;85.1536;0.88397;0.83415;0.99931;2.2627;0.042577;0.2723189;-10;9.9395;615.78;0.020907;338.1;;;;500
2000;0.4;0.677966102;700000;78.3398;0.93233;0.91141;0.99964;2.6603;0.054838;0.2960045;-10;12.047;642.93;0.022904;552.01;;;;700
2000;0.4;0.871670702;900000;75.6685;0.97302;0.9754;0.99989;3.0228;0.068102;0.3064542;-10;14.095;668.94;0.025033;805.52;;;;900
2000;0.4;1.065375303;1100000;75.0902;1.009;1.0319;1.0001;3.3519;0.082599;0.3088144;-10;16.096;695.62;0.027381;1094.25;;;;1100
2000;0.6;0.268456376;300000;98.6454;0.80995;0.65909;0.9988;1.8502;0.029594;0.2350735;-10;7.737;581.63;0.017773;38.99;;;;300
2000;0.6;0.447427293;500000;82.8588;0.87549;0.79499;0.99931;2.2996;0.041429;0.2798609;-10;10.017;619.09;0.020019;188.92;;;;500
2000;0.6;0.62639821;700000;76.6072;0.92085;0.8813;0.99964;2.6955;0.053625;0.3026993;-10;12.127;647.19;0.022106;378.28;;;;700
2000;0.6;0.805369128;900000;73.7882;0.96403;0.94404;0.99989;3.0816;0.066409;0.3142634;-10;14.231;670.63;0.023946;610.11;;;;900
2000;0.6;0.984340045;1100000;73.2019;0.99761;0.99968;1.0001;3.4292;0.080522;0.3167806;-10;16.282;695.42;0.026091;880.89;;;;1100
2000;0.6;1.163310962;1300000;73.7887;1.0307;1.052;1.0003;3.7611;0.095925;0.3142612;-10;18.343;720.27;0.028343;1197.95;;;;1300
3000;0;0.111821658;100020;178.7957;0.71432;0.48908;0.9977;1.0306;0.017883;0.1296951;-10;4.2563;507.93;0.019282;156.03;;;;100.02
3000;0;0.335397894;300000;100.0215;0.82762;0.76636;0.9988;1.6775;0.030006;0.2318395;-10;7.1649;572.77;0.019877;389.9;;;;300
3000;0;0.55899649;500000;84.0826;0.89386;0.87846;0.99931;2.1117;0.042041;0.2757875;-10;9.3725;609.08;0.022121;633.08;;;;500
3000;0;0.782595085;700000;78.3011;0.94727;0.95647;0.99964;2.4928;0.054811;0.2961508;-10;11.445;639.63;0.024432;912.17;;;;700
3000;0;1.006193681;900000;76.69;0.99109;1.0282;0.99989;2.8285;0.069021;0.3023724;-10;13.448;671.21;0.027115;1228.32;;;;900
3000;0.2;0.109884315;100020;177.5784;0.71173;0.48178;0.9977;1.0347;0.017762;0.1305842;-10;4.2634;508.53;0.019074;89.63;;;;100.02
3000;0.2;0.329587027;300000;99.4463;0.82521;0.75802;0.9988;1.6833;0.029834;0.2331804;-10;7.1761;573.27;0.019694;282.09;;;;300
3000;0.2;0.549311712;500000;83.7117;0.8916;0.8735;0.99931;2.1172;0.041856;0.2770094;-10;9.3845;609.93;0.021967;497.49;;;;500
3000;0.2;0.769036397;700000;77.87;0.94516;0.95094;0.99964;2.5043;0.054509;0.2977902;-10;11.471;639.63;0.024185;753.09;;;;700
3000;0.2;0.988761082;900000;76.302;0.98856;1.0198;0.99989;2.8421;0.068672;0.3039099;-10;13.48;671.02;0.026848;1048.59;;;;900
3000;0.2;1.208485767;1100000;76.5348;1.0292;1.0914;1.0001;3.1529;0.084188;0.3029853;-10;15.465;702.35;0.02967;1384.16;;;;1100
3000;0.4;0.104446905;100010;173.907;0.70236;0.46139;0.9977;1.0482;0.017392;0.133341;-10;4.2874;510.17;0.018437;22.32;;;;100.01
3000;0.4;0.313309383;300000;97.7171;0.8187;0.72809;0.9988;1.7005;0.029315;0.2373069;-10;7.209;574.8;0.019154;173.48;;;;300
3000;0.4;0.522182304;500000;82.5571;0.88585;0.85329;0.99931;2.1345;0.041279;0.2808835;-10;9.4221;612.31;0.021488;361.66;;;;500
3000;0.4;0.731055226;700000;76.6514;0.93909;0.93329;0.99964;2.5356;0.053656;0.3025247;-10;11.541;640.29;0.023512;594.15;;;;700
3000;0.4;0.939928148;900000;75.1472;0.98151;0.99785;0.99989;2.8818;0.067633;0.30858;-10;13.574;670.73;0.026076;870.3;;;;900
3000;0.4;1.148801069;1100000;75.2723;1.0211;1.067;1.0001;3.2129;0.0828;0.3080673;-10;15.613;699.75;0.028635;1191.68;;;;1100
3000;0.6;0.289939113;300000;94.8718;0.80872;0.6785;0.9988;1.7287;0.028462;0.2444239;-10;7.2627;577.65;0.018293;61.94;;;;300
3000;0.6;0.483231855;500000;80.5125;0.87785;0.81688;0.99931;2.1671;0.040256;0.2880166;-10;9.492;615.81;0.020641;223.23;;;;500
3000;0.6;0.676524597;700000;75.1206;0.92736;0.90243;0.99964;2.5664;0.052584;0.3086895;-10;11.614;644.84;0.022766;431.44;;;;700
3000;0.6;0.869817338;900000;73.2133;0.97089;0.96928;0.99989;2.9483;0.065892;0.3167311;-10;13.73;670.72;0.024832;688.38;;;;900
3000;0.6;1.06311008;1100000;73.4897;1.0087;1.0271;1.0001;3.2893;0.080839;0.3155398;-10;15.802;698.86;0.027307;992.97;;;;1100
4000;0;0.121070153;100010;169.8068;0.70572;0.50419;0.9977;0.94868;0.016982;0.1365607;-10;3.9422;504.75;0.019891;151.02;;;;100.01
4000;0;0.363174142;300000;96.1321;0.82776;0.78384;0.9988;1.5652;0.02884;0.2412195;-10;6.7213;569.29;0.020475;385.71;;;;300
4000;0;0.605290237;500000;81.6786;0.89817;0.89519;0.99931;1.9981;0.040839;0.2839045;-10;8.9121;605.98;0.022713;641.63;;;;500
4000;0;0.847406331;700000;77.3145;0.95455;0.978;0.99964;2.3662;0.05412;0.2999299;-10;10.969;640.81;0.025416;939.02;;;;700
4000;0;1.089522426;900000;76.5678;1.0017;1.0632;0.99989;2.6962;0.068911;0.3028547;-10;12.98;675.72;0.028403;1279.04;;;;900
4000;0.2;0.11894116;100020;168.7726;0.70354;0.4965;0.9977;0.952;0.016881;0.1373975;-10;3.948;505.39;0.019703;90.68;;;;100.02
4000;0.2;0.356752129;300000;95.6081;0.82521;0.77637;0.9988;1.5707;0.028683;0.2425415;-10;6.7324;569.75;0.020292;286.48;;;;300
4000;0.2;0.594586881;500000;81.3448;0.89569;0.88804;0.99931;2.0034;0.040672;0.2850697;-10;8.924;606.72;0.02256;515.14;;;;500
4000;0.2;0.832421633;700000;76.9141;0.9523;0.97133;0.99964;2.3774;0.05384;0.3014912;-10;10.995;640.7;0.025165;790.31;;;;700
4000;0.2;1.070256386;900000;76.1617;0.99941;1.0541;0.99989;2.7121;0.068546;0.3044698;-10;13.018;674.98;0.028085;1111.02;;;;900
4000;0.4;0.113142237;100020;165.7228;0.69353;0.4748;0.9977;0.96204;0.016576;0.139926;-10;3.9655;507.32;0.019145;29.63;;;;100.02
4000;0.4;0.339358838;300000;94.0148;0.81817;0.75173;0.9988;1.5871;0.028205;0.246652;-10;6.7646;571.19;0.019746;186.61;;;;300
4000;0.4;0.565598063;500000;80.3151;0.8889;0.87222;0.99931;2.0188;0.040158;0.2887243;-10;8.9588;609.18;0.022102;388.53;;;;500
4000;0.4;0.791837289;700000;75.7089;0.94593;0.95374;0.99964;2.4108;0.052996;0.3062906;-10;11.072;640.59;0.024426;642.48;;;;700
4000;0.4;1.018076514;900000;75.0269;0.99202;1.0281;0.99989;2.7543;0.067524;0.3090749;-10;13.121;673.83;0.027241;945.17;;;;900
4000;0.6;0.314333613;300000;91.4224;0.80804;0.69846;0.9988;1.6134;0.027427;0.253646;-10;6.8156;573.77;0.018888;84.13;;;;300
4000;0.6;0.523889355;500000;78.5156;0.88045;0.83829;0.99931;2.0472;0.039258;0.2953415;-10;9.0215;612.94;0.021307;259.88;;;;500
4000;0.6;0.733445096;700000;73.9579;0.93502;0.92312;0.99964;2.4541;0.051771;0.3135423;-10;11.171;642.67;0.02344;490.64;;;;700
4000;0.6;0.943000838;900000;73.2362;0.98067;0.99275;0.99989;2.8181;0.065913;0.316632;-10;13.275;673.38;0.025988;775.78;;;;900
4000;0.6;1.15255658;1100000;74.379;1.0227;1.0645;1.0001;3.1664;0.081817;0.311767;-10;15.418;704.26;0.028711;1125.09;;;;1100
5000;0;0.132532036;100010;161.6722;0.69536;0.51889;0.9977;0.86947;0.016169;0.1434318;-10;3.6428;501.86;0.020662;146.05;;;;100.01
5000;0;0.397556354;300000;92.6222;0.82882;0.80062;0.9988;1.4605;0.027787;0.2503605;-10;6.3115;566.33;0.021142;383.32;;;;300
5000;0;0.662593923;500000;79.6939;0.90478;0.91516;0.99931;1.8915;0.039847;0.2909749;-10;8.4901;603.92;0.023411;654.34;;;;500
5000;0;0.927631492;700000;76.717;0.96366;1.0067;0.99964;2.25;0.053702;0.3022661;-10;10.544;643.19;0.026524;973.45;;;;700
5000;0;1.192669061;900000;77.5448;1.0175;1.0902;0.99989;2.5475;0.06979;0.2990393;-10;12.516;687.13;0.030447;1338.54;;;;900
5000;0.2;0.129959067;100010;160.9128;0.69239;0.51075;0.9977;0.87156;0.016093;0.1441087;-10;3.6463;502.64;0.020516;91.45;;;;100.01
5000;0.2;0.389838217;300000;92.1377;0.82622;0.79323;0.9988;1.4656;0.027641;0.2516769;-10;6.3216;566.8;0.020959;291.92;;;;300
5000;0.2;0.649730362;500000;79.3516;0.90158;0.90985;0.99931;1.8981;0.039676;0.2922302;-10;8.5066;604.37;0.023225;536.66;;;;500
5000;0.2;0.909622507;700000;76.333;0.96121;0.99853;0.99964;2.2609;0.053433;0.3037864;-10;10.57;643;0.026265;834.07;;;;700
5000;0.2;1.169514651;900000;77.0211;1.0139;1.0828;0.99989;2.5717;0.069319;0.3010725;-10;12.576;684.78;0.029955;1184.98;;;;900
5000;0.4;0.123113475;100010;158.4685;0.68301;0.48789;0.9977;0.87879;0.015848;0.1463315;-10;3.6585;504.72;0.020038;36.39;;;;100.01
5000;0.4;0.369303494;300000;90.6809;0.81869;0.77132;0.9988;1.4808;0.027204;0.2557202;-10;6.3521;568.08;0.020413;200.12;;;;300
5000;0.4;0.615505823;500000;78.3775;0.89408;0.8885;0.99931;1.9131;0.039189;0.295862;-10;8.5392;606.5;0.022762;418.38;;;;500
5000;0.4;0.861708152;700000;75.1966;0.9544;0.97694;0.99964;2.2931;0.052638;0.3083775;-10;10.646;642.56;0.025507;696.23;;;;700
5000;0.4;1.107910481;900000;75.6065;1.0047;1.0672;0.99989;2.6348;0.068046;0.3067054;-10;12.732;679.83;0.028699;1036.14;;;;900
5000;0.6;0.342270394;300000;88.2911;0.80809;0.72667;0.9988;1.506;0.026487;0.2626418;-10;6.4019;570.34;0.019542;106.06;;;;300
5000;0.6;0.570450656;500000;76.7819;0.88411;0.86145;0.99931;1.9381;0.038391;0.3020105;-10;8.5964;610.44;0.022009;298.63;;;;500
5000;0.6;0.798630918;700000;73.3328;0.94426;0.94888;0.99964;2.3461;0.051333;0.316215;-10;10.77;642.45;0.024312;555.59;;;;700
5000;0.6;1.026811181;900000;73.8258;0.99306;1.0254;0.99989;2.704;0.066443;0.3141032;-10;12.904;677.79;0.027303;879.88;;;;900
6000;0;0.146046906;100010;154.3883;0.68222;0.53186;0.9977;0.79217;0.01544;0.1501987;-10;3.3545;499.13;0.021657;140.94;;;;100.01
6000;0;0.438096907;300000;89.5181;0.83085;0.81695;0.9988;1.3618;0.026855;0.2590417;-10;5.9295;563.5;0.021912;382.59;;;;300
6000;0;0.730161512;500000;78.3459;0.91237;0.9339;0.99931;1.7883;0.039173;0.2959816;-10;8.1036;604.04;0.024339;671.94;;;;500
6000;0;1.022226116;700000;76.8615;0.97474;1.0406;0.99964;2.1327;0.053803;0.3016976;-10;10.153;649.55;0.028031;1015.68;;;;700
6000;0.2;0.143182339;100010;153.7643;0.67967;0.52362;0.9977;0.79374;0.015378;0.1508083;-10;3.3571;499.97;0.021526;91.86;;;;100.01
6000;0.2;0.429504066;300000;89.0586;0.82858;0.8098;0.9988;1.3662;0.026718;0.2603784;-10;5.937;563.94;0.021733;298.36;;;;300
6000;0.2;0.71584011;500000;77.9162;0.91036;0.92813;0.99931;1.7967;0.038958;0.2976136;-10;8.1201;603.95;0.024098;562.04;;;;500
6000;0.2;1.002176154;700000;76.3807;0.97207;1.0327;0.99964;2.1476;0.053467;0.3035967;-10;10.184;648.35;0.027672;886.09;;;;700
6000;0.4;0.135346181;100010;151.736;0.67156;0.50042;0.9977;0.79936;0.015175;0.1528242;-10;3.3668;502.23;0.021093;42.46;;;;100.01
6000;0.4;0.405997943;300000;87.7525;0.82073;0.78903;0.9988;1.3805;0.026326;0.2642539;-10;5.9668;565.21;0.02119;214.23;;;;300
6000;0.4;0.676663238;500000;76.8906;0.90171;0.91199;0.99931;1.8167;0.038445;0.3015834;-10;8.1662;604.94;0.023517;452.84;;;;500
6000;0.4;0.947328534;700000;75.1755;0.9652;1.0086;0.99964;2.187;0.052623;0.308464;-10;10.279;646.08;0.02674;759.7;;;;700
6000;0.4;1.217993829;900000;77.5246;1.0238;1.0989;0.99989;2.4953;0.069772;0.2991169;-10;12.349;694.21;0.031068;1141.6;;;;900
6000;0.6;0.374545863;300000;85.5262;0.80916;0.75204;0.9988;1.4049;0.025658;0.2711325;-10;6.0163;567.23;0.020293;128;;;;300
6000;0.6;0.624243105;500000;75.3945;0.88961;0.88033;0.99931;1.8416;0.037697;0.307568;-10;8.2242;608.29;0.022745;341.33;;;;500
6000;0.6;0.873940347;700000;73.4413;0.95427;0.97374;0.99964;2.2389;0.051409;0.3157477;-10;10.405;645.44;0.025515;629.7;;;;700
6000;0.6;1.123637589;900000;75.2503;1.0084;1.0694;0.99989;2.6006;0.067725;0.3081573;-10;12.614;685.42;0.028938;1005.86;;;;900
7000;0;0.162496344;100010;147.6265;0.6681;0.54533;0.9977;0.72054;0.014764;0.1570784;-10;3.0875;496.8;0.022767;136.32;;;;100.01
7000;0;0.487440289;300000;86.719;0.83206;0.8307;0.9988;1.272;0.026016;0.2674031;-10;5.582;560.95;0.022725;384.39;;;;300
7000;0;0.812400481;500000;77.5325;0.92012;0.9582;0.99931;1.6921;0.038766;0.2990868;-10;7.7568;605.99;0.025456;695.52;;;;500
7000;0;1.137360673;700000;78.1203;0.99228;1.0687;0.99964;2.0057;0.054684;0.2968361;-10;9.7736;662.86;0.030294;1066.37;;;;700
7000;0.2;0.158937766;100010;147.0938;0.66586;0.53687;0.9977;0.72181;0.014711;0.1576472;-10;3.0896;497.63;0.022645;92.29;;;;100.01
7000;0.2;0.476765622;300000;86.3488;0.83044;0.82637;0.9988;1.2758;0.025905;0.2685496;-10;5.5903;561.56;0.02256;307.02;;;;300
7000;0.2;0.79460937;500000;77.1521;0.91794;0.95123;0.99931;1.7003;0.038576;0.3005614;-10;7.7753;605.79;0.025209;593.5;;;;500
7000;0.2;1.112453118;700000;77.5887;0.98859;1.0612;0.99964;2.0257;0.054312;0.2988698;-10;9.8226;660.32;0.02979;949.12;;;;700
7000;0.4;0.149987252;100010;145.5114;0.65763;0.51316;0.9977;0.72549;0.014552;0.1593616;-10;3.0958;500.15;0.022287;48.04;;;;100.01
7000;0.4;0.449916765;300000;85.1413;0.82385;0.80748;0.9988;1.2881;0.025542;0.2723583;-10;5.6142;562.94;0.022036;229.33;;;;300
7000;0.4;0.749861276;500000;76.033;0.91194;0.93309;0.99931;1.724;0.038017;0.304985;-10;7.829;605.55;0.024501;492.29;;;;500
7000;0.4;1.049805786;700000;76.1378;0.97893;1.0458;0.99964;2.0794;0.053296;0.3045654;-10;9.9533;654.58;0.028479;836.31;;;;700
7000;0.6;0.137599406;100010;142.602;0.64033;0.47793;0.9977;0.73316;0.014261;0.162613;-10;3.1087;503.74;0.021613;3.01;;;;100.01
7000;0.6;0.412756941;300000;83.1079;0.81151;0.77428;0.9988;1.3111;0.024932;0.2790219;-10;5.6622;564.77;0.021131;150.38;;;;300
7000;0.6;0.687928235;500000;74.4265;0.89828;0.90577;0.99931;1.7546;0.037213;0.3115683;-10;7.8978;607.25;0.023569;388.49;;;;500
7000;0.6;0.963099529;700000;74.1845;0.96726;1.0085;0.99964;2.1446;0.051929;0.3125846;-10;10.11;650.42;0.026908;717.86;;;;700
7000;0.6;1.238270824;900000;77.7818;1.0296;1.1052;0.99989;2.4693;0.070004;0.298128;-10;12.287;701.41;0.0315;1131.19;;;;900
8000;0;0.182443403;100010;141.4917;0.65235;0.55723;0.9977;0.6512;0.01415;0.163889;-10;2.8309;494.48;0.024144;131.51;;;;100.01
8000;0;0.54727548;300000;84.3537;0.83465;0.84578;0.9988;1.1911;0.025306;0.2749012;-10;5.2722;559.03;0.023608;389.79;;;;300
8000;0;0.9121258;500000;77.4563;0.92981;0.98885;0.99931;1.5958;0.038728;0.299381;-10;7.4339;611.66;0.026966;723.8;;;;500
8000;0;1.276976121;700000;80.6901;1.0142;1.1077;0.99964;1.8736;0.056483;0.2873827;-10;9.4242;684.63;0.033495;1130.6;;;;700
8000;0.2;0.178391781;100010;141.0934;0.64986;0.5483;0.9977;0.65189;0.014111;0.1643516;-10;2.832;495.4;0.024051;92.27;;;;100.01
8000;0.2;0.535121829;300000;84.0209;0.83288;0.83945;0.9988;1.1946;0.025206;0.2759899;-10;5.2799;559.58;0.023445;318.43;;;;300
8000;0.2;0.891869716;500000;77.0058;0.92739;0.98129;0.99931;1.6068;0.038503;0.3011325;-10;7.4594;610.58;0.026624;629.93;;;;500
8000;0.2;1.248617602;700000;80.0854;1.0107;1.101;0.99964;1.8965;0.05606;0.2895526;-10;9.4812;680.86;0.032845;1024.57;;;;700
8000;0.4;0.167436799;100010;139.7905;0.64207;0.52393;0.9977;0.65459;0.01398;0.1658835;-10;2.8365;497.97;0.02373;52.9;;;;100.01
