Alt (m);Mach number;Throttle;Power (W);SFC (gr/MJ);PCN HP;PCN LP;PCN PT;Inlet airflow (kg/s);Fuel flow (kg/s);eta;ISA dev C;P3 (bar);T3 (K);FAR;Residual thrust (N);;;;Power (kW)
0;0.6;0.885970398;1700000;68.4838;0.98796;0.96093;1.0001;5.2078;0.11642;0.3386048;-10;17.818;688.55;0.024842;1001.23;;;;1700
0;0.6;0.99020221;1900000;68.1552;1.0045;0.9941;1.0002;5.5248;0.12949;0.3402371;-10;19.189;701.32;0.026043;1236.54;;;;1900
0;0.6;1.094434021;2100000;68.218;1.022;1.0209;1.0003;5.8201;0.14326;0.3399242;-10;20.528;714.81;0.027353;1487.16;;;;2100
1000;0;0.064610914;100050;215.6333;0.68838;0.39107;0.9973;1.4222;0.021574;0.1075387;-10;4.1054;480.4;0.016855;163.18;;;;100.05
1000;0;0.193742331;300010;115.3593;0.79431;0.62144;0.99839;2.2295;0.034609;0.2010149;-10;6.6607;544.88;0.017248;381.57;;;;300.01
1000;0;0.322893122;500000;93.0647;0.84619;0.7503;0.9989;2.7387;0.046532;0.24917;-10;8.4654;578.37;0.018879;585.24;;;;500
1000;0;0.452050371;700000;83.1361;0.88346;0.83036;0.99924;3.153;0.058195;0.2789274;-10;10.022;602.24;0.020508;793.75;;;;700
1000;0;0.58120762;900000;77.6134;0.91589;0.88781;0.99949;3.5252;0.069852;0.2987748;-10;11.467;621.17;0.022017;1014.4;;;;900
1000;0;0.710364869;1100000;74.2004;0.94593;0.93095;0.99969;3.8846;0.08162;0.3125175;-10;12.879;637.09;0.023348;1254.13;;;;1100
1000;0;0.839522118;1300000;72.4818;0.96954;0.97093;0.99986;4.2023;0.094226;0.3199275;-10;14.229;654.49;0.024914;1508.39;;;;1300
1000;0;0.968679367;1500000;71.6359;0.9927;1.0072;1;4.5024;0.10745;0.3237057;-10;15.556;671.67;0.026518;1780.57;;;;1500
1000;0;1.097836616;1700000;71.2694;1.015;1.0456;1.0001;4.794;0.12116;0.3253701;-10;16.877;688.13;0.028081;2070.91;;;;1700
1000;0.2;0.063511712;100050;213.3718;0.68332;0.38634;0.9973;1.432;0.021348;0.1086785;-10;4.1179;480.79;0.016563;69.21;;;;100.05
1000;0.2;0.190446264;300010;114.6512;0.79261;0.6114;0.99839;2.2359;0.034397;0.2022564;-10;6.6695;545.84;0.017093;234.42;;;;300.01
1000;0.2;0.31739986;500000;92.4753;0.84372;0.73994;0.9989;2.7487;0.046238;0.2507582;-10;8.4795;578.95;0.018691;404.79;;;;500
1000;0.2;0.444359804;700000;82.679;0.88174;0.82267;0.99924;3.1631;0.057875;0.2804694;-10;10.037;603.01;0.02033;586.12;;;;700
1000;0.2;0.571319749;900000;77.242;0.91349;0.88135;0.99949;3.535;0.069518;0.3002115;-10;11.482;622.05;0.021851;782.39;;;;900
1000;0.2;0.698279693;1100000;73.8776;0.9433;0.92347;0.99969;3.8948;0.081265;0.313883;-10;12.897;638.04;0.023184;998.81;;;;1100
1000;0.2;0.825239637;1300000;72.0674;0.96736;0.96539;0.99986;4.2222;0.093688;0.3217671;-10;14.261;654.56;0.024655;1233.42;;;;1300
1000;0.2;0.952199581;1500000;71.2513;0.99035;1.0003;1;4.5237;0.10688;0.3254529;-10;15.593;671.67;0.026251;1486.52;;;;1500
1000;0.2;1.079159525;1700000;70.9025;1.0124;1.0371;1.0001;4.8171;0.12053;0.3270537;-10;16.918;688.01;0.027803;1758.42;;;;1700
1000;0.4;0.181242071;300010;112.4274;0.78772;0.58297;0.99839;2.257;0.033729;0.2062569;-10;6.6982;548.51;0.016605;85.88;;;;300.01
1000;0.4;0.30206005;500000;90.6658;0.83666;0.70628;0.9989;2.7796;0.045333;0.2557627;-10;8.5226;580.59;0.018122;222.68;;;;500
1000;0.4;0.422884069;700000;81.2794;0.87711;0.79833;0.99924;3.1946;0.056896;0.2852991;-10;10.085;605.25;0.019789;377.37;;;;700
1000;0.4;0.543708089;900000;76.0729;0.90662;0.85858;0.99949;3.5673;0.068466;0.304825;-10;11.534;624.36;0.021325;549.8;;;;900
1000;0.4;0.664532109;1100000;72.9351;0.93608;0.90645;0.99969;3.923;0.080229;0.3179392;-10;12.945;641.12;0.022723;742.99;;;;1100
1000;0.4;0.785356129;1300000;70.9578;0.96233;0.9455;0.99986;4.2714;0.092245;0.3267991;-10;14.344;655.84;0.023995;957.99;;;;1300
1000;0.4;0.906180149;1500000;70.1034;0.98372;0.98258;1;4.5869;0.10516;0.330782;-10;15.701;671.88;0.025472;1193.73;;;;1500
1000;0.4;1.027004168;1700000;69.8074;1.005;1.0156;1.0001;4.8855;0.11867;0.3321847;-10;17.037;687.91;0.02699;1448.26;;;;1700
1000;0.6;0.279282802;500000;87.6717;0.82656;0.66385;0.9989;2.8318;0.043836;0.2644973;-10;8.5975;583.8;0.017201;35.04;;;;500
1000;0.6;0.390995922;700000;78.8441;0.86612;0.75071;0.99924;3.2511;0.055191;0.2941113;-10;10.169;608.26;0.018862;163;;;;700
1000;0.6;0.502709043;900000;74.0735;0.89844;0.81968;0.99949;3.6236;0.066666;0.313053;-10;11.622;628.23;0.020444;311.97;;;;900
1000;0.6;0.614422164;1100000;71.2021;0.92422;0.87185;0.99969;3.9807;0.078322;0.3256777;-10;13.04;645.16;0.021861;483.14;;;;1100
1000;0.6;0.726135285;1300000;69.437;0.9509;0.91666;0.99986;4.3256;0.090268;0.3339565;-10;14.436;660.63;0.023189;675.66;;;;1300
1000;0.6;0.837848405;1500000;68.3568;0.97554;0.95026;1;4.6758;0.10254;0.3392335;-10;15.854;674.06;0.024365;893.3;;;;1500
1000;0.6;0.949561526;1700000;67.9826;0.99419;0.98703;1.0001;4.9986;0.11557;0.3411008;-10;17.234;688.31;0.025692;1130.84;;;;1700
1000;0.6;1.061274647;1900000;68.1093;1.0139;1.0164;1.0002;5.2976;0.12941;0.3404663;-10;18.588;703.39;0.027143;1388.28;;;;1900
2000;0;0.069243546;100050;204.1209;0.68716;0.40222;0.9973;1.3141;0.020422;0.1136039;-10;3.8106;477.86;0.017267;157.61;;;;100.05
2000;0;0.207633746;300010;109.8285;0.79118;0.64227;0.99839;2.0843;0.03295;0.2111376;-10;6.2406;540.71;0.017566;374.22;;;;300.01
2000;0;0.346044709;500000;89.3517;0.84675;0.772;0.9989;2.5736;0.044676;0.2595243;-10;7.9813;574.66;0.019288;580.53;;;;500
2000;0;0.484462593;700000;80.323;0.88526;0.84873;0.99924;2.9771;0.056226;0.288696;-10;9.4981;598.48;0.020985;795.26;;;;700
2000;0;0.622880476;900000;75.3704;0.92043;0.90148;0.99949;3.3503;0.067833;0.3076662;-10;10.937;617.47;0.022497;1028.02;;;;900
2000;0;0.76129836;1100000;72.7349;0.95046;0.95074;0.99969;3.6929;0.080008;0.3188145;-10;12.326;635.89;0.024074;1280.52;;;;1100
2000;0;0.899716243;1300000;71.5892;0.97695;0.99122;0.99986;4.0009;0.093066;0.3239166;-10;13.667;655.3;0.025847;1551.25;;;;1300
2000;0;1.038134127;1500000;71.1031;1.002;1.0346;1;4.3002;0.10665;0.3261311;-10;15.003;673.65;0.027559;1843.47;;;;1500
2000;0.2;0.068061224;100050;202.1647;0.68227;0.39708;0.9973;1.3223;0.020226;0.1147032;-10;3.8207;478.23;0.016996;71.83;;;;100.05
2000;0.2;0.204088435;300010;109.1284;0.78919;0.63232;0.99839;2.0914;0.03274;0.2124922;-10;6.2503;541.44;0.017395;238.38;;;;300.01
2000;0.2;0.340136054;500000;88.8136;0.84421;0.76374;0.9989;2.5828;0.044407;0.2610965;-10;7.9945;575.24;0.019104;413.04;;;;500
2000;0.2;0.476190476;700000;79.9199;0.8835;0.84125;0.99924;2.9857;0.055944;0.2901521;-10;9.5114;599.29;0.020819;601.59;;;;700
2000;0.2;0.612244898;900000;75.0564;0.9182;0.89613;0.99949;3.3579;0.067551;0.3089535;-10;10.95;618.52;0.022352;810.14;;;;900
2000;0.2;0.74829932;1100000;72.3161;0.94835;0.94546;0.99969;3.7105;0.079548;0.3206609;-10;12.355;635.96;0.023821;1041.78;;;;1100
2000;0.2;0.884353741;1300000;71.2036;0.97465;0.98452;0.99986;4.02;0.092565;0.3256709;-10;13.699;655.29;0.025585;1293.12;;;;1300
2000;0.2;1.020408163;1500000;70.7421;0.99951;1.0262;1;4.3209;0.10611;0.3277952;-10;15.04;673.55;0.027287;1566.63;;;;1500
2000;0.4;0.194369938;300010;107.0853;0.78399;0.60344;0.99839;2.1115;0.032127;0.2165463;-10;6.2781;543.91;0.016906;101.26;;;;300.01
2000;0.4;0.323939099;500000;87.2068;0.83724;0.73331;0.9989;2.6099;0.043603;0.2659074;-10;8.0328;576.99;0.018563;244.24;;;;500
2000;0.4;0.453514739;700000;78.6737;0.8785;0.81845;0.99924;3.0135;0.055072;0.2947481;-10;9.5545;601.6;0.020306;407.23;;;;700
2000;0.4;0.583090379;900000;74.0619;0.91136;0.87929;0.99949;3.3838;0.066656;0.3131021;-10;10.993;621.34;0.021887;592.14;;;;900
2000;0.4;0.712666019;1100000;71.3191;0.94262;0.92379;0.99969;3.7451;0.078451;0.3251435;-10;12.413;638.09;0.023275;801.88;;;;1100
2000;0.4;0.842241659;1300000;70.0533;0.96821;0.96751;0.99986;4.0761;0.091069;0.3310185;-10;13.794;655.52;0.024825;1035.97;;;;1300
2000;0.4;0.971817298;1500000;69.6682;0.99241;1.0046;1;4.3815;0.1045;0.3328481;-10;15.145;673.49;0.026501;1291.8;;;;1500
2000;0.4;1.101392938;1700000;69.7035;1.0157;1.0442;1.0001;4.6796;0.1185;0.3326795;-10;16.495;690.7;0.028136;1569.53;;;;1700
2000;0.6;0.300210147;500000;84.4369;0.82677;0.68509;0.9989;2.6585;0.042218;0.2746303;-10;8.1021;579.84;0.017646;70.47;;;;500
2000;0.6;0.420294206;700000;76.492;0.86968;0.77702;0.99924;3.0641;0.053544;0.3031548;-10;9.6314;604.97;0.019418;208.16;;;;700
2000;0.6;0.540378265;900000;72.2618;0.90161;0.84202;0.99949;3.4347;0.065036;0.3209019;-10;11.075;625.24;0.02104;370.25;;;;900
2000;0.6;0.660462324;1100000;69.8084;0.93096;0.89518;0.99969;3.7914;0.076789;0.3321797;-10;12.49;642.86;0.022505;557.23;;;;1100
2000;0.6;0.780546382;1300000;68.3955;0.95899;0.93467;0.99986;4.1483;0.088914;0.3390416;-10;13.917;658.18;0.023816;771.64;;;;1300
2000;0.6;0.900630441;1500000;67.8688;0.98176;0.97636;1;4.4827;0.1018;0.3416732;-10;15.32;673.87;0.025234;1010.92;;;;1500
2000;0.6;1.0207145;1700000;67.9978;1.004;1.0095;1.0001;4.7886;0.1156;0.3410248;-10;16.689;690.65;0.026823;1272.78;;;;1700
3000;0;0.074458585;100050;193.4612;0.68281;0.41304;0.9973;1.2084;0.019356;0.1198635;-10;3.5248;475.08;0.017798;151.77;;;;100.05
3000;0;0.223271564;300010;104.7691;0.78855;0.66055;0.99839;1.9474;0.031432;0.2213338;-10;5.8483;536.95;0.017935;368.05;;;;300.01
3000;0;0.372106869;500000;85.9364;0.84752;0.79122;0.9989;2.4166;0.042968;0.2698383;-10;7.5232;570.82;0.019757;577.2;;;;500
3000;0;0.520949617;700000;77.7774;0.88853;0.86686;0.99924;2.8136;0.054444;0.2981449;-10;9.0141;594.92;0.021502;800.66;;;;700
3000;0;0.669792364;900000;73.4731;0.92681;0.92334;0.99949;3.1883;0.066126;0.3156111;-10;10.455;614.5;0.023046;1048.72;;;;900
3000;0;0.818635112;1100000;71.6991;0.95729;0.96948;0.99969;3.5082;0.078869;0.3234202;-10;11.813;636.38;0.02498;1314.68;;;;1100
3000;0;0.96747786;1300000;71.0007;0.98599;1.0181;0.99986;3.8161;0.092301;0.3266015;-10;13.165;657.14;0.026876;1606.27;;;;1300
3000;0;1.116320607;1500000;70.9671;1.0131;1.0693;1;4.1094;0.10645;0.3267561;-10;14.505;677.39;0.028785;1919.8;;;;1500
3000;0.2;0.073232323;100050;191.8039;0.67821;0.40756;0.9973;1.2152;0.01919;0.1208992;-10;3.5334;475.5;0.017546;73.89;;;;100.05
3000;0.2;0.219587176;300000;104.098;0.78634;0.65314;0.99839;1.9547;0.03123;0.2227606;-10;5.8586;537.57;0.017752;242.79;;;;300
3000;0.2;0.365978627;500000;85.4546;0.84559;0.78323;0.9989;2.4246;0.042727;0.2713598;-10;7.535;571.5;0.019582;421.87;;;;500
3000;0.2;0.512370078;700000;77.4154;0.88625;0.86076;0.99924;2.8213;0.054191;0.2995388;-10;9.0264;595.75;0.021342;619.97;;;;700
3000;0.2;0.658761528;900000;73.178;0.92425;0.91571;0.99949;3.1961;0.06586;0.3168839;-10;10.468;615.44;0.022897;844.2;;;;900
3000;0.2;0.805152979;1100000;71.3165;0.95514;0.96354;0.99969;3.5245;0.078448;0.3251552;-10;11.841;636.43;0.024732;1090.95;;;;1100
3000;0.2;0.95154443;1300000;70.6327;0.98349;1.0098;0.99986;3.8345;0.091823;0.328303;-10;13.194;656.98;0.026613;1363.1;;;;1300
3000;0.2;1.097935881;1500000;70.5897;1.0107;1.0601;1;4.133;0.10588;0.3285032;-10;14.547;676.85;0.028467;1659.95;;;;1500
3000;0.4;0.20918282;300010;102.1495;0.78063;0.62564;0.99839;1.9753;0.030646;0.2270098;-10;5.8872;539.64;0.017238;116.33;;;;300.01
3000;0.4;0.348626412;500000;84.0033;0.83837;0.75805;0.9989;2.4495;0.042002;0.2760478;-10;7.5714;573.3;0.019052;265.68;;;;500
3000;0.4;0.488076977;700000;76.3115;0.8808;0.83835;0.99924;2.8455;0.053418;0.3038722;-10;9.0648;598.14;0.020858;438.88;;;;700
3000;0.4;0.627527541;900000;72.2733;0.91701;0.89601;0.99949;3.2197;0.065046;0.3208504;-10;10.508;618.25;0.022448;639.63;;;;900
3000;0.4;0.766978106;1100000;70.163;0.94894;0.94743;0.99969;3.574;0.077179;0.3305008;-10;11.923;636.67;0.023995;868.1;;;;1100
3000;0.4;0.906428671;1300000;69.5791;0.9767;0.9891;0.99986;3.8878;0.090453;0.3332745;-10;13.289;657.03;0.025851;1122.63;;;;1300
3000;0.4;1.045879236;1500000;69.5628;1.003;1.0339;1;4.1937;0.10434;0.3333523;-10;14.655;676.28;0.027646;1402.64;;;;1500
3000;0.6;0.323624595;500000;81.5484;0.82796;0.70512;0.9989;2.4917;0.040774;0.2843581;-10;7.6317;576.15;0.018182;105.18;;;;500
3000;0.6;0.453074434;700000;74.3749;0.87321;0.80046;0.99924;2.89;0.052062;0.3117842;-10;9.1345;601.83;0.020016;254.03;;;;700
3000;0.6;0.582524272;900000;70.667;0.90592;0.86527;0.99949;3.2635;0.0636;0.3281439;-10;10.579;622.49;0.021659;431.52;;;;900
3000;0.6;0.71197411;1100000;68.6584;0.93857;0.91457;0.99969;3.6259;0.075524;0.3377435;-10;12.012;640.48;0.023143;638.81;;;;1100
3000;0.6;0.841423948;1300000;67.785;0.96635;0.96175;0.99986;3.9776;0.088121;0.3420953;-10;13.443;657.41;0.024616;876.43;;;;1300
3000;0.6;0.970873786;1500000;67.8846;0.99158;0.99909;1;4.2908;0.10183;0.3415934;-10;14.827;676.25;0.026369;1140.23;;;;1500
3000;0.6;1.100323625;1700000;68.4297;1.016;1.0393;1.0001;4.6008;0.11633;0.3388722;-10;16.229;694.38;0.028096;1438;;;;1700
4000;0;0.080451914;100050;183.2999;0.67659;0.4259;0.9973;1.1114;0.018339;0.1265081;-10;3.2612;472.33;0.018334;146.54;;;;100.05
4000;0;0.241235124;300000;100.0061;0.78606;0.68189;0.99839;1.8164;0.030002;0.2318751;-10;5.4741;533.02;0.018356;362.09;;;;300
4000;0;0.40205854;500000;82.8055;0.84781;0.80947;0.9989;2.2706;0.041403;0.2800411;-10;7.0988;567.11;0.020263;576.44;;;;500
4000;0;0.562881956;700000;75.5076;0.89284;0.88107;0.99924;2.6657;0.052855;0.3071071;-10;8.578;591.41;0.022031;812.06;;;;700
4000;0;0.723705372;900000;72.1641;0.93251;0.94123;0.99949;3.0204;0.064948;0.3213363;-10;9.9874;614.23;0.023895;1072.64;;;;900
4000;0;0.884528787;1100000;71.0332;0.96582;0.99456;0.99969;3.3389;0.078137;0.3264519;-10;11.358;638;0.026002;1360.31;;;;1100
4000;0;1.045352203;1300000;70.8231;0.99671;1.0526;0.99986;3.6419;0.09207;0.3274206;-10;12.713;660.78;0.028094;1673.18;;;;1300
4000;0.2;0.079065908;100050;181.9052;0.67242;0.42003;0.9973;1.117;0.0182;0.1274781;-10;3.2684;472.82;0.018103;75.83;;;;100.05
4000;0.2;0.237087087;300010;99.4469;0.78401;0.67044;0.99839;1.8225;0.029835;0.2331789;-10;5.4827;533.57;0.018191;246.82;;;;300.01
4000;0.2;0.395131974;500000;82.3839;0.84632;0.80182;0.9989;2.2775;0.041192;0.2814742;-10;7.1092;567.84;0.020098;432.39;;;;500
4000;0.2;0.553184764;700000;75.1891;0.89062;0.87551;0.99924;2.672;0.052632;0.3084081;-10;8.5874;592.35;0.021888;642.88;;;;700
4000;0.2;0.711237553;900000;71.7789;0.9305;0.9359;0.99949;3.0347;0.064601;0.3230606;-10;10.011;614.32;0.023655;882.51;;;;900
4000;0.2;0.869290343;1100000;70.6589;0.96352;0.98721;0.99969;3.3545;0.077725;0.3281811;-10;11.383;637.94;0.025747;1150.12;;;;1100
4000;0.2;1.027343133;1300000;70.4425;0.99446;1.0436;0.99986;3.6631;0.091575;0.3291896;-10;12.75;660.17;0.027781;1445.72;;;;1300
4000;0.4;0.075384383;100020;177.6261;0.65985;0.40362;0.9973;1.1349;0.017766;0.1305491;-10;3.2911;474.19;0.017394;3.79;;;;100.02
4000;0.4;0.226115466;300010;97.6774;0.77814;0.64716;0.99839;1.8415;0.029304;0.2374033;-10;5.5095;535.51;0.017681;130.58;;;;300.01
4000;0.4;0.376846548;500000;81.0802;0.84029;0.7792;0.9989;2.2999;0.04054;0.2859999;-10;7.1431;569.79;0.019586;287.8;;;;500
4000;0.4;0.527585167;700000;74.2205;0.88407;0.8597;0.99924;2.6928;0.051954;0.3124328;-10;8.6216;594.97;0.021438;473.86;;;;700
4000;0.4;0.678323787;900000;70.7433;0.92405;0.9177;0.99949;3.0696;0.063669;0.3277899;-10;10.07;615.57;0.023048;692.29;;;;900
4000;0.4;0.829062406;1100000;69.5832;0.95692;0.96771;0.99969;3.402;0.076542;0.3332547;-10;11.464;637.91;0.025;941.93;;;;1100
4000;0.4;0.979801025;1300000;69.4326;0.98699;1.018;0.99986;3.7161;0.090262;0.3339774;-10;12.844;659.7;0.02699;1220.48;;;;1300
4000;0.4;1.130539644;1500000;69.9737;1.0158;1.0723;1;4.0198;0.10496;0.3313951;-10;14.233;681.17;0.029013;1535.71;;;;1500
4000;0.6;0.210032204;300010;94.8505;0.77061;0.60061;0.99839;1.8703;0.028456;0.2444787;-10;5.5496;539.25;0.016904;11.13;;;;300.01
4000;0.6;0.350042005;500000;78.871;0.82949;0.73419;0.9989;2.3381;0.039436;0.294011;-10;7.1988;572.72;0.018741;139.52;;;;500
4000;0.6;0.490058807;700000;72.5056;0.87596;0.8232;0.99924;2.7317;0.050754;0.3198228;-10;8.6842;598.85;0.020644;301.91;;;;700
4000;0.6;0.630075609;900000;69.3499;0.91278;0.88813;0.99949;3.1066;0.062415;0.3343758;-10;10.134;620.22;0.022323;497.66;;;;900
4000;0.6;0.770092411;1100000;67.8485;0.94759;0.94008;0.99969;3.4764;0.074633;0.3417753;-10;11.59;638.8;0.023854;728.8;;;;1100
4000;0.6;0.910109213;1300000;67.7753;0.97602;0.98439;0.99986;3.8018;0.088108;0.3421445;-10;12.995;659.72;0.02575;990.96;;;;1300
4000;0.6;1.050126015;1500000;68.3524;1.0037;1.0302;1;4.12;0.10253;0.3392554;-10;14.415;680.08;0.027651;1291.96;;;;1500
5000;0;0.08778626;100050;173.8991;0.66794;0.43934;0.9973;1.0184;0.017399;0.133347;-10;3.0101;469.51;0.018983;141.33;;;;100.05
5000;0;0.263235939;300010;95.6983;0.78434;0.70812;0.99839;1.6925;0.02871;0.2423128;-10;5.1243;529.49;0.018851;357.35;;;;300.01
5000;0;0.438711942;500000;80.014;0.84914;0.82793;0.9989;2.1331;0.040007;0.289811;-10;6.703;563.56;0.020843;578.2;;;;500
5000;0;0.614196718;700000;73.5684;0.89886;0.90335;0.99924;2.5294;0.051498;0.3152023;-10;8.1805;588.65;0.022627;829.05;;;;700
5000;0;0.789681495;900000;71.2847;0.94007;0.96305;0.99949;2.8661;0.064156;0.3253001;-10;9.5713;615.32;0.024877;1106.57;;;;900
5000;0;0.965166272;1100000;70.7602;0.97625;1.0275;0.99969;3.18;0.077836;0.3277116;-10;10.947;641.34;0.027196;1416;;;;1100
5000;0;1.140651049;1300000;71.4731;1.0109;1.0802;0.99986;3.4504;0.092915;0.324443;-10;12.266;669.99;0.029931;1751.16;;;;1300
5000;0.2;0.086183134;100050;172.7534;0.66403;0.43302;0.9973;1.0227;0.017284;0.1342314;-10;3.0154;470.03;0.018778;77.38;;;;100.05
5000;0.2;0.258420191;300000;95.1848;0.7821;0.6982;0.99839;1.6984;0.028556;0.2436202;-10;5.1335;530.03;0.018681;251.45;;;;300
5000;0.2;0.430700319;500000;79.6244;0.84751;0.8206;0.9989;2.1394;0.039812;0.2912291;-10;6.7125;564.26;0.02068;444.66;;;;500
5000;0.2;0.602980446;700000;73.2889;0.8964;0.89588;0.99924;2.5355;0.051302;0.3164046;-10;8.1911;589.55;0.022486;670.99;;;;700
5000;0.2;0.775260574;900000;70.9202;0.9379;0.95658;0.99949;2.8799;0.063828;0.3269721;-10;9.5948;615.29;0.02463;928.84;;;;900
5000;0.2;0.947540701;1100000;70.3555;0.97385;1.0188;0.99969;3.199;0.077391;0.3295963;-10;10.977;640.7;0.026886;1219.32;;;;1100
5000;0.2;1.119820829;1300000;71.0413;1.0077;1.075;0.99986;3.4788;0.092354;0.3264148;-10;12.318;668.25;0.029502;1541.8;;;;1300
5000;0.4;0.081813721;100050;169.2042;0.65167;0.41534;0.9973;1.0364;0.016929;0.137047;-10;3.0324;471.5;0.01815;12.45;;;;100.05
5000;0.4;0.245318505;300000;93.616;0.7763;0.66424;0.99839;1.715;0.028085;0.2477026;-10;5.156;531.76;0.018196;144.62;;;;300
5000;0.4;0.408864175;500000;78.4713;0.84302;0.79887;0.9989;2.1592;0.039236;0.2955084;-10;6.7435;566.35;0.020192;310.88;;;;500
5000;0.4;0.572409845;700000;72.4088;0.88949;0.87606;0.99924;2.5547;0.050686;0.32025;-10;8.2234;592.05;0.022046;513.08;;;;700
