1e+05,1000,1001,1001,0,0,26
1e+05,1000,1001,1001,47.699,0.92195,26
1e+05,1000,1001,1001,95.398,0.95925,26
1e+05,1000,1001,1001,143.1,0.9723,26
1e+05,1000,1001,1001,190.8,0.97891,26
1e+05,1000,1001,1001,238.49,0.98289,26
1e+05,1000,1001,1001,286.19,0.98552,26
1e+05,1000,1001,1001,333.89,0.98738,26
1e+05,1000,1001,1001,381.59,0.98876,26
1e+05,1000,1001,1001,429.29,0.98981,26
1e+05,1000,1001,1001,476.99,0.99063,26
1e+05,1000,1001,1001,524.69,0.99129,26
1e+05,1000,1001,1001,572.39,0.99182,26
1e+05,1000,1001,1001,620.08,0.99226,26
1e+05,1000,1001,1001,667.78,0.99262,26
1e+05,1000,1001,1001,715.48,0.99291,26
1e+05,1000,1001,1001,763.18,0.99316,26
1e+05,1000,1001,1001,810.88,0.99337,26
1e+05,1000,1001,1001,858.58,0.99355,26
1e+05,1000,1001,1001,906.28,0.99369,26
1e+05,1000,1001,1001,953.98,0.99381,26
1e+05,1000,1003,1003,0,0,28
1e+05,1000,1003,1003,47.604,0.92183,28
1e+05,1000,1003,1003,95.207,0.95919,28
1e+05,1000,1003,1003,142.81,0.97226,28
1e+05,1000,1003,1003,190.41,0.97888,28
1e+05,1000,1003,1003,238.02,0.98286,28
1e+05,1000,1003,1003,285.62,0.9855,28
1e+05,1000,1003,1003,333.23,0.98736,28
1e+05,1000,1003,1003,380.83,0.98874,28
1e+05,1000,1003,1003,428.43,0.9898,28
1e+05,1000,1003,1003,476.04,0.99062,28
1e+05,1000,1003,1003,523.64,0.99128,28
1e+05,1000,1003,1003,571.24,0.99181,28
1e+05,1000,1003,1003,618.85,0.99225,28
1e+05,1000,1003,1003,666.45,0.99261,28
1e+05,1000,1003,1003,714.06,0.99291,28
1e+05,1000,1003,1003,761.66,0.99316,28
1e+05,1000,1003,1003,809.26,0.99337,28
1e+05,1000,1003,1003,856.87,0.99354,28
1e+05,1000,1003,1003,904.47,0.99369,28
1e+05,1000,1003,1003,952.07,0.99381,28
1e+05,1000,1004,1004,0,0,29
1e+05,1000,1004,1004,47.556,0.92178,29
1e+05,1000,1004,1004,95.113,0.95916,29
1e+05,1000,1004,1004,142.67,0.97224,29
1e+05,1000,1004,1004,190.23,0.97887,29
1e+05,1000,1004,1004,237.78,0.98285,29
1e+05,1000,1004,1004,285.34,0.98549,29
1e+05,1000,1004,1004,332.89,0.98736,29
1e+05,1000,1004,1004,380.45,0.98874,29
1e+05,1000,1004,1004,428.01,0.98979,29
1e+05,1000,1004,1004,475.56,0.99062,29
1e+05,1000,1004,1004,523.12,0.99127,29
1e+05,1000,1004,1004,570.68,0.99181,29
1e+05,1000,1004,1004,618.23,0.99224,29
1e+05,1000,1004,1004,665.79,0.9926,29
1e+05,1000,1004,1004,713.34,0.9929,29
1e+05,1000,1004,1004,760.9,0.99315,29
1e+05,1000,1004,1004,808.46,0.99336,29
1e+05,1000,1004,1004,856.01,0.99354,29
1e+05,1000,1004,1004,903.57,0.99368,29
1e+05,1000,1004,1004,951.13,0.99381,29
1e+05,1000,1007,1007,0,0,31
1e+05,1000,1007,1007,47.415,0.92161,31
1e+05,1000,1007,1007,94.829,0.95907,31
1e+05,1000,1007,1007,142.24,0.97218,31
1e+05,1000,1007,1007,189.66,0.97882,31
1e+05,1000,1007,1007,237.07,0.98281,31
1e+05,1000,1007,1007,284.49,0.98546,31
1e+05,1000,1007,1007,331.9,0.98733,31
1e+05,1000,1007,1007,379.32,0.98871,31
1e+05,1000,1007,1007,426.73,0.98977,31
1e+05,1000,1007,1007,474.15,0.9906,31
1e+05,1000,1007,1007,521.56,0.99126,31
1e+05,1000,1007,1007,568.97,0.99179,31
1e+05,1000,1007,1007,616.39,0.99223,31
1e+05,1000,1007,1007,663.8,0.99259,31
1e+05,1000,1007,1007,711.22,0.99289,31
1e+05,1000,1007,1007,758.63,0.99315,31
1e+05,1000,1007,1007,806.05,0.99336,31
1e+05,1000,1007,1007,853.46,0.99353,31
1e+05,1000,1007,1007,900.88,0.99368,31
1e+05,1000,1007,1007,948.29,0.9938,31
1e+05,1000,1009,1009,0,0,33
1e+05,1000,1009,1009,47.321,0.92149,33
1e+05,1000,1009,1009,94.641,0.959,33
1e+05,1000,1009,1009,141.96,0.97213,33
1e+05,1000,1009,1009,189.28,0.97879,33
1e+05,1000,1009,1009,236.6,0.98279,33
1e+05,1000,1009,1009,283.92,0.98544,33
1e+05,1000,1009,1009,331.24,0.98731,33
1e+05,1000,1009,1009,378.56,0.9887,33
1e+05,1000,1009,1009,425.89,0.98976,33
1e+05,1000,1009,1009,473.21,0.99059,33
1e+05,1000,1009,1009,520.53,0.99125,33
1e+05,1000,1009,1009,567.85,0.99179,33
1e+05,1000,1009,1009,615.17,0.99222,33
1e+05,1000,1009,1009,662.49,0.99259,33
1e+05,1000,1009,1009,709.81,0.99289,33
1e+05,1000,1009,1009,757.13,0.99314,33
1e+05,1000,1009,1009,804.45,0.99335,33
1e+05,1000,1009,1009,851.77,0.99353,33
1e+05,1000,1009,1009,899.09,0.99368,33
1e+05,1000,1009,1009,946.41,0.9938,33
1e+05,1000,1011,1011,0,0,35
1e+05,1000,1011,1011,47.227,0.92138,35
1e+05,1000,1011,1011,94.454,0.95894,35
1e+05,1000,1011,1011,141.68,0.97209,35
1e+05,1000,1011,1011,188.91,0.97876,35
1e+05,1000,1011,1011,236.13,0.98276,35
1e+05,1000,1011,1011,283.36,0.98542,35
1e+05,1000,1011,1011,330.59,0.98729,35
1e+05,1000,1011,1011,377.82,0.98868,35
1e+05,1000,1011,1011,425.04,0.98974,35
1e+05,1000,1011,1011,472.27,0.99058,35
1e+05,1000,1011,1011,519.5,0.99124,35
1e+05,1000,1011,1011,566.72,0.99178,35
1e+05,1000,1011,1011,613.95,0.99222,35
1e+05,1000,1011,1011,661.18,0.99258,35
1e+05,1000,1011,1011,708.4,0.99288,35
1e+05,1000,1011,1011,755.63,0.99313,35
1e+05,1000,1011,1011,802.86,0.99335,35
1e+05,1000,1011,1011,850.09,0.99352,35
