2.227199638634500391e-05,-4.534700680321123806e-05,6.185793861331495558e-02,1.446416614225210038e-03,1.644566455469978483e-01,4.086707735494707859e-03
-1.549633377270147501e-02,8.167754080294277463e-03,-1.394572491560728059e-02,1.514615108656852845e-02,-9.758776163925210467e-03,2.806457664674264635e-02
-2.290908942936469115e-04,3.039600368535524087e-03,-4.795526202938485069e-03,5.248023657212515410e-03,-1.232738683418256251e-02,9.204426428447104111e-03
-2.680953678823950594e-05,-2.548482770059329113e-05,3.923987009275392394e-03,-1.893730479256262216e-03,1.049569852701674744e-02,-5.846856263463707550e-03
1.016301714164106812e-03,6.416839848451904140e-04,5.969567338602331345e-03,-3.069668850731913090e-03,1.395862226787387972e-02,-1.068516477833383882e-02
7.900560102147592136e-05,3.689768494084178554e-05,4.140171426859621975e-04,1.565555899740012037e-03,9.901081058077091258e-04,4.378042569484647331e-03
1.758693922488603723e-05,3.211685939944710266e-05,1.161978130906028694e-02,-1.798353131113806028e-02,3.085049096594167164e-02,-5.351040229918986590e-02
3.085297356643516072e-05,1.882578379659017562e-05,4.333414251727405256e-03,-9.788738613421004917e-03,1.140772486516776832e-02,-2.900815732003990399e-02
2.917351071474491575e-03,-1.908326706498012339e-03,8.584905492291978329e-03,-1.299830590200543555e-02,1.773536583609868975e-02,-3.452074163558504355e-02
5.433126053297638312e-05,4.141719472870248422e-06,-6.087850559398718005e-03,-5.112295736186068910e-03,-1.613862728778705721e-02,-1.509663863800271046e-02
-8.589973655042573827e-05,-5.648795559872857487e-05,-1.421658471334473657e-02,2.310826122864288040e-02,-3.763584093082780052e-02,6.840941943919159884e-02
-1.640743980035817807e-04,-1.988573399446252012e-05,-2.538437318569859887e-03,1.881569552473559776e-03,-6.281643379141927871e-03,5.816577512961526412e-03
1.943332177496418219e-05,-4.458465839867001437e-05,-2.637535565253132808e-03,1.406487148313874088e-03,-7.024224825029798738e-03,4.467546890433012237e-03
-8.357747619508313456e-06,-2.300697651317197219e-06,-8.717364828182486147e-03,1.298150050745011490e-02,-2.316439305792183934e-02,3.852122006264197679e-02
-1.545298216222781179e-04,-5.854794157259971481e-05,2.058960105559075836e-04,-6.422300196465516309e-03,8.560134476267633246e-04,-1.906964159788578778e-02
1.929946161374324314e-04,2.451675710093409043e-04,1.935149010310274276e-03,3.102561632223486011e-03,4.709133116035102429e-03,9.244704795953179524e-03
-6.509276049323993495e-05,-2.884442475064751319e-05,-3.736695737992221425e-04,-1.941637648365838196e-03,-9.549075616493454778e-04,-5.715105586131979595e-03
1.197236855963573472e-04,5.192057402073500176e-05,5.482202848605588485e-02,-3.765691320344916743e-02,1.454921603898841620e-01,-1.118042979603019738e-01
1.261114323564920924e-04,4.128433702009279548e-05,2.761309222784658112e-04,1.173045173839192554e-03,5.694785356046825654e-04,3.699130217324866996e-03
7.797702481687623921e-04,6.169770778960583088e-04,3.366673023587273342e-03,9.249889303442607917e-04,7.499789985127819358e-03,1.560202537198946034e-03
1.349036470557208247e-05,-3.429098859216347917e-05,-1.090813390449652644e-05,2.753460981284640025e-03,3.581892754557443369e-05,8.324171149118261143e-03
3.340230966849846138e-05,2.375901541228039022e-05,1.150541300759736927e-03,5.033445797433037895e-04,2.827360745555401820e-03,1.655663962959150713e-03
-8.145549575737823602e-05,-4.192660575654625358e-05,3.790235772976312950e-02,-4.356483537942099776e-02,1.008933907401082936e-01,-1.296668082281218770e-01
4.300026561659577712e-05,-1.052208986547946723e-06,2.564391747337964583e-04,3.608039462817571978e-04,6.832491069060909984e-04,7.913813911998277039e-04
-1.382293116880294384e-05,3.409955150557399036e-05,-1.640580391188056276e-04,-2.565968745667434985e-03,-4.373057087858173934e-04,-7.677772432553534900e-03
1.231090053108365313e-04,9.936335590355859491e-05,2.187319138926646189e-04,8.186393754901461579e-04,2.544000403046121905e-04,2.364086145962267932e-03
-7.023013238086551655e-05,-1.895535104279707906e-05,-1.227561800243973100e-02,1.065444897663135257e-02,-3.275398947261285582e-02,3.139801333887781015e-02
7.801488561737312622e-05,1.502172203319883197e-05,6.796220992724341919e-04,1.093798209806748139e-03,1.565980164811085372e-03,2.876367225193801006e-03
-4.885983922479259260e-05,-1.718791863144889754e-05,-9.713293223632544354e-03,1.369473734448388783e-02,-2.576345238996089609e-02,4.127857539264729453e-02
-2.030739676283085590e-02,-6.738993975242825452e-02,-2.052302313260863029e-02,-5.129398903450010233e-02,-1.902516514195177338e-02,-1.285907593685186798e-02
-1.236170038214923174e-03,-3.583221282799690655e-01,5.061986817700607835e-03,-2.239633262845941442e-01,1.632198006280785596e-02,8.502695930136468239e-02
4.921551492914449629e-04,-3.783462243375686901e-02,6.453737952224191396e-04,-5.782571206700148903e-02,8.915323576044096275e-04,-9.304485188049001210e-02
-2.497209134323141494e-04,-2.726673338164406837e-03,-1.307621524941500989e-04,2.596898058732094450e-01,5.917144655898464280e-04,7.776044461690900800e-01
9.171549626418557357e-05,-2.490874341134657541e-03,-8.671147991605332060e-04,7.980494240297633657e-02,-2.740841820332828947e-03,2.421353288318603136e-01
2.150844452381982957e-04,-3.847435615217247604e-05,1.007894571286862932e-03,1.487030723335412046e-03,2.573093723156102530e-03,4.949352566977053593e-03
-9.225096450260403789e-05,1.272140608565212167e-04,-9.452045587115763189e-03,2.451345257463719007e-01,-2.483539699380443375e-02,7.295376109027462697e-01
-1.319261289602159702e-04,-5.193953907940145092e-05,-3.601225907931954445e-03,1.462271324144817364e-01,-8.954725930145233589e-03,4.356685213024708014e-01
-6.190784972873814712e-02,5.828512059376533133e-02,-5.252852642296981095e-02,5.958053996228258181e-02,-3.013158136292562461e-02,5.495410458978148421e-02
-1.118170224272637282e-03,2.306411499546190055e-02,-1.313442884598928391e-02,4.445451217196406263e-03,-3.285689545115110660e-02,-3.564266619466694569e-02
-1.018013213100304993e-04,-2.092762794502178421e-04,1.845947643093079002e-02,4.522286702020048704e-02,4.929283486234151829e-02,1.352150778659559904e-01
3.806598007671923873e-03,1.959404282857691356e-03,1.129850617748853585e-02,1.449167961094569891e-02,2.310574299261780595e-02,3.754700516775266034e-02
5.870826188135325890e-04,8.241208328783770963e-05,2.348702166065830179e-03,1.274113314899150660e-02,5.665737311709819098e-03,3.788085925708249702e-02
3.855554826190689399e-04,2.028754412799829709e-04,4.851299721195029974e-02,-3.131559924911068299e-02,1.286381120503816977e-01,-9.368943734790963207e-02
3.579938347044510382e-04,4.672117390550721149e-05,3.332032436258356226e-03,-3.017204585079581725e-02,8.212229937924767076e-03,-9.008363995593142437e-02
1.135057169806886340e-02,-1.948878756291612044e-02,2.156700381256632104e-02,-2.687327124704508644e-02,3.767968238261727026e-02,-3.784768714508770365e-02
5.342802177839533475e-04,-4.019636849943896339e-05,-2.950454410898079721e-02,-6.071363535663971273e-02,-7.859693240904956635e-02,-1.805718265234063924e-01
-4.082034287028274639e-04,8.342410690959497978e-05,-2.280595870852104509e-02,1.632477662659827591e-02,-5.993798890132446405e-02,4.577306058584601489e-02
-5.225572714962882243e-04,5.408365170211750693e-05,-1.078942363712695127e-02,-1.463318941740992044e-02,-2.729354579905041156e-02,-4.334970595005224747e-02
-1.057678077072419565e-04,-1.848215163479853356e-04,-1.244676229725929541e-02,-1.177157781951292982e-02,-3.302084011126230761e-02,-3.448313644375196330e-02
-2.453646303861098258e-04,-1.399287968905429292e-05,-1.667113132758094030e-02,6.305551927553811921e-03,-4.400534197900431155e-02,1.779319979896936202e-02
-5.453456479943696736e-04,-4.234421007476266608e-04,-9.055853250708369856e-04,3.084462576463978603e-02,-1.373873360971261193e-03,9.207283423256749921e-02
4.391403511008584834e-04,4.768075494144681753e-04,4.818831479475903408e-03,8.850744697932028376e-04,1.202321509932877987e-02,3.324982212324358380e-03
-2.411506894437077519e-04,-2.392351737405412095e-04,-3.041674483317563342e-03,-1.171435567988502423e-02,-7.795366781785587409e-03,-3.457473251164618760e-02
4.961498123299511176e-04,1.685727221254722100e-04,2.176760731797616477e-01,1.195517186568160334e-01,5.775899001914438502e-01,3.569735061606287840e-01
5.785447568246640917e-04,2.553742859633241990e-04,3.266493792373178877e-03,2.468813629715920291e-03,7.701808759785971209e-03,7.419365126896622364e-03
2.998412663279606798e-03,1.889758236040080556e-03,4.539046022341813001e-03,1.991669396763292091e-02,6.815753258535891396e-03,5.554229342637133360e-02
9.749163209680997155e-05,-2.004648473612576282e-04,-5.463188687537650625e-04,3.956937766043832315e-03,-9.940735276664179870e-04,1.291690003748803550e-02
5.607809527630669492e-05,1.777046482041522916e-04,2.035884656052656169e-03,-1.184931481160724507e-03,4.603684449655376550e-03,-3.429155338263795150e-03
-2.676136134794138491e-04,-1.224602651940446109e-04,7.736392327813031156e-02,-1.535698835422399933e-02,2.062920803970752226e-01,-4.500425441814961958e-02
-2.569684272952520209e-04,8.809204676320703167e-05,1.497965285263348940e-04,3.362041834601359452e-03,7.561106414124488121e-04,8.448690397586553977e-03
3.341236694602310381e-04,1.347742243590012337e-04,-2.266139967041825600e-04,-9.853180270076205768e-03,-1.402358363239693999e-03,-2.898584430604600123e-02
4.005547366827714399e-04,3.581416486889630853e-04,1.550777218658410750e-03,3.645898106711522712e-03,3.043053662421815308e-03,9.811669283227237096e-03
-1.659881047862788535e-04,-4.046982608097319827e-06,-4.685360026793416316e-02,3.680885403337545714e-02,-1.251658084274245575e-01,1.093981077266980295e-01
1.003780550169296854e-04,1.154558212582902128e-04,2.263331983046346519e-03,7.546562245357033884e-03,5.199262909208446880e-03,2.177595422127767688e-02
-1.006752136525006469e-04,-2.009185870794975002e-04,-2.946933959313696727e-02,1.360832346853874109e-02,-7.805408890551679413e-02,4.284334780217894517e-02
1.382118339361444390e-02,1.046175998042967381e-03,1.330493944658416722e-02,-1.064515525352314508e-02,1.093609639156030780e-02,-3.382526781632184260e-02
1.205068832985804793e-03,-6.936129463105275778e-04,5.770523702092840088e-03,-3.374812804506657077e-03,1.370846887599508172e-02,-8.691880261547105940e-03
6.679612491814786298e-04,4.595772356158698267e-04,-7.452228005447913799e-03,1.112957362305816997e-03,-2.111907112474168888e-02,1.597465907429704681e-03
4.759756460157397832e-03,2.875198638769424324e-03,3.383184709439657645e-03,2.401303969848344894e-03,6.338169031496586206e-04,1.425492084200588767e-03
-2.673120034252116843e-04,-2.058934012269749184e-04,-6.218641319093640412e-04,-3.995792250587057253e-04,-4.151630028260218288e-04,-2.850025859974099698e-03
2.551231035685550485e-04,1.521691602064550758e-04,-4.087438069730058195e-03,1.146689263772284265e-02,-1.084488075290213939e-02,3.359566877424534359e-02
-4.301277527778309389e-05,7.512133502335798820e-05,7.527973489179118794e-05,5.937526045137633476e-03,-1.861495063741131688e-04,1.747548158059410509e-02
1.591902063141880565e-05,2.812667381309689584e-04,1.057147730729184878e-03,6.365795615320303654e-04,2.408779858364750587e-03,-1.522398373980974825e-04
-1.514481639253743232e-04,1.355318838462215872e-05,7.458010726518114926e-03,4.138627967214557660e-04,2.047785534116200110e-02,2.040972303745228027e-03
-1.895727596650022566e-04,5.285182347865929154e-05,1.925761191150766015e-03,-3.996098275146867974e-03,5.288442758132141236e-03,-1.005328866474971758e-02
-4.954626773714863831e-04,-1.149900906324472617e-04,5.973658287453069692e-05,3.475571129512574926e-03,1.332277092328768529e-03,9.858278859116048967e-03
2.600227234950240889e-04,-5.509853290540845080e-06,-3.631517206694453125e-03,3.659441081271405660e-03,-1.030305153107761301e-02,1.183159175188571756e-02
-3.213659848284363546e-04,-1.972805221010169694e-04,-3.917652703767148491e-03,7.215457414292721213e-04,-1.012610820054246283e-02,2.727086753544656888e-03
-1.062844503188470590e-04,2.423368750739786164e-04,-1.159985097263734402e-02,-2.829374484887651683e-03,-3.089804367732833235e-02,-5.298704604505054955e-03
4.437241849759317029e-04,2.799759773422488135e-04,7.012821489186361152e-04,-1.839528726662354471e-04,8.045645149213123118e-04,-1.923648522698352291e-03
1.174069622674153203e-04,1.391338764184563604e-04,4.075015862400096622e-04,1.115803830108665681e-03,8.604652381873765426e-04,1.630242205288686937e-03
3.436127563657385715e-04,7.839651551782376841e-05,1.273978439620163973e-02,8.946476684063358123e-03,3.389498741750332500e-02,2.629548746355074573e-02
3.319713202642332345e-04,2.495392945630107670e-04,-1.575510612329351413e-04,-5.372148527593551513e-04,-7.143130985798562494e-04,-2.998785540923607461e-03
7.511547827120134465e-04,1.919004103440519800e-04,5.975895015211651331e-04,2.281262079919261360e-03,-3.142632932030450777e-04,6.371632611578553762e-03
2.455369133981286373e-06,1.474830093634942572e-04,6.263530105985005503e-04,-2.849820819965672813e-04,1.790188576931790385e-03,-2.362432293445057129e-03
4.550793321023476816e-04,1.606974230932587885e-04,7.148048752303075900e-04,-3.226936800126970883e-03,9.456328926103175440e-04,-1.097898605264829158e-02
-2.375322310814319997e-04,-2.855979249576628203e-05,1.014864301162817992e-02,1.427484032223012367e-03,2.713196744431085883e-02,4.851962906695450085e-03
3.658853982335324518e-04,8.402800383460180096e-05,4.389696095416108749e-05,-1.909307768344333314e-03,-2.187153199893169403e-04,-4.612784719962383963e-03
1.279341283398633392e-05,1.978735137291172646e-04,9.444976760303728288e-04,3.067417466792681565e-03,1.618270959383221515e-03,8.477673253552918051e-03
3.367328734346698737e-04,1.494844406587362738e-04,2.986758298455208954e-04,-1.051430126375452754e-03,2.105858264483790489e-05,-4.420218154795813384e-03
-2.442530262690116995e-04,-1.923423634341626433e-04,-2.914041738851808755e-03,4.800500661210996625e-03,-8.250657757187475697e-03,1.541164564521794317e-02
3.064595597507996133e-04,-3.112427706764185555e-05,4.226009247191498579e-04,-5.423285924969304403e-04,4.806380335465490852e-04,-2.213618634272144451e-03
-1.074875238159363010e-04,1.871896898061237811e-05,1.588587667443539268e-03,1.235586404078738458e-03,4.454411873090030095e-03,2.475846388189020721e-03
-1.952903692584637401e-03,1.786260977393530928e-03,-5.648779373878481599e-03,8.614980795336509706e-03,-1.122124452005122085e-02,2.312976267938677416e-02
-8.889086704615635948e-05,-1.043555050179737691e-04,-1.156877890431233253e-03,1.395970496720295604e-03,-2.769621618340845429e-03,5.090520031847957719e-03
6.233796438376802956e-04,1.662945961653506646e-04,9.261006918008617486e-03,-1.326304089963350336e-02,2.353965779972374758e-02,-3.994456271559219951e-02
-2.310928918741416132e-04,-3.132294269920872965e-04,8.365269481539937746e-04,1.338710059370722431e-03,3.289992892268706667e-03,3.356904369363218361e-03
-1.825557516411319744e-04,-1.255760248135616246e-04,1.495842970105813220e-03,-4.839572930818479037e-03,4.801287645884154756e-03,-1.306685658013004292e-02
-1.690427044036359780e-04,-1.038723628512624347e-04,5.682621573165725498e-03,-7.890368595421939218e-03,1.630002322535527640e-02,-2.428535533801001733e-02
3.427776704498195783e-04,1.980762803811650548e-04,9.863280656593967008e-03,-3.962113386473059030e-03,2.650517771047495794e-02,-1.296004764410936365e-02
-9.598795918475449206e-05,6.671471665532980504e-05,-1.100827017914071670e-03,-7.243004680755947642e-04,-2.437059061226995796e-03,-1.835489213101567036e-03
-8.121885481014686544e-04,-9.799031905178267612e-05,-2.615269908012482405e-03,2.996821781993438526e-03,-5.701646807625531874e-03,9.835052374684100096e-03
2.181288216034867923e-04,-6.481348047149926110e-05,-8.434317334186605675e-03,6.549031391216359951e-03,-2.352829219314081163e-02,1.911875352125887509e-02
1.476522229946413496e-04,6.435434405264093790e-05,1.404952694366002307e-04,7.290417686944672794e-04,5.466678612511928021e-05,2.685393866758926246e-03
-1.554832344000217062e-04,-1.600495226428560990e-06,3.165753580594715851e-03,-6.827822774298225247e-03,9.117799330726804666e-03,-2.076040158209688236e-02
-2.040356405984633070e-04,-1.058720166317139559e-04,-6.611927039377239832e-04,-4.563936870608527969e-04,-1.206823024762626291e-03,-1.308460189812261183e-03
3.551543862271454755e-04,1.210750289314238277e-04,-6.738715740820385661e-04,-2.492853133294352830e-04,-1.990343822430994287e-03,-3.118845444563465331e-03
-4.153232232855368100e-05,-1.109006925575409231e-04,-1.756886051151811123e-02,1.373166864645028636e-02,-4.651476058423047177e-02,4.075973020981292494e-02
5.094731388605023940e-04,2.315655256892590059e-04,1.164763620929090969e-04,2.956757642476883180e-04,-7.648308774838245144e-04,-3.970269082380918071e-04
2.921630831845227613e-04,2.150700546804615331e-04,-3.878541956352136912e-03,2.380476515609000667e-03,-1.021380807653253682e-02,6.349054438674429923e-03
5.597857272553079851e-04,1.564187045045166739e-04,4.670153785653687636e-04,-4.010937797002827351e-04,3.770964827749205138e-04,-6.207550616962431277e-04
1.998394213966763378e-04,-1.613130798680233671e-05,1.367446368378467947e-03,-1.465404374209926079e-03,3.317959118249584269e-03,-4.413737199278172998e-03
-3.297505490618467890e-04,-1.878362780969424016e-04,-3.557695236993889507e-04,7.587986458832614604e-04,-4.408013433400371703e-05,4.608569161266698640e-03
1.342036956174605270e-04,-1.183413120224553289e-04,2.219810847802023476e-03,-5.883934614848135465e-03,6.065222803653397624e-03,-1.805549531582853473e-02
-2.264846654723805654e-04,-1.821242094131817618e-04,-6.082017237361450265e-03,2.889807488119515433e-02,-1.511102659376027495e-02,8.535934636431916078e-02
3.774575474983445002e-04,4.030788434246767985e-04,-1.235405483858618720e-03,-4.717809112992244792e-03,-3.690839426060182372e-03,-1.601855422328329892e-02
-5.454082757820502385e-04,-2.810709455048747700e-04,-1.692058914034171241e-03,-9.529896632365983519e-04,-3.838463520783323441e-03,-2.593150505211986407e-04
7.691748255560899254e-04,5.738884114473215715e-04,7.137379992227587538e-03,4.347270674083135965e-03,1.817766919984845075e-02,1.077679228018028554e-02
-6.558558615824716014e-05,-1.061912862446774566e-04,1.531072644124229493e-05,9.932526300034979615e-04,-1.918011540070787256e-05,3.415995753143952381e-03
-5.061429472296986561e-04,-1.482253079870677996e-03,2.018337657222243030e-03,3.464708505603447501e-03,5.988204002822695646e-03,1.100903951254070083e-02
9.495588985422128550e-06,-3.327562976149295646e-05,-1.472130458630459607e-04,4.742899153338614449e-03,-6.510917293829428416e-04,1.432919085077201567e-02
2.611395792020089132e-04,-4.877032001899311901e-05,2.069637889691383105e-03,-3.966470015328324265e-04,5.558738895220553637e-03,-1.442031448519102532e-04
6.600219500832532832e-04,3.546832075326722053e-04,1.705401255507995673e-03,-4.828821395170399184e-04,3.255633505592007895e-03,-3.095593600928973465e-03
-3.774488832216742185e-05,-7.782172796746723029e-05,8.470761611551684122e-04,1.671298240105108203e-03,2.924052373757609399e-03,5.770239278357858388e-03
8.400328386216714517e-05,-8.268038281512477515e-05,1.832712212080895935e-04,1.524867553040877045e-03,3.842739512323242713e-04,5.353886734440341418e-03
-3.439960868485982502e-04,-4.658822949787059945e-05,3.684249606528444855e-05,1.615614906223063630e-03,1.557930749771381767e-04,5.869207145307681235e-03
-1.027631237212471739e-04,1.447971319033669076e-05,-1.740223225266915308e-02,2.197667539355109903e-02,-4.693901849088602529e-02,6.662320569373450518e-02
-4.138978567851216758e-04,-2.256265364631322560e-04,-6.654492990515333245e-05,-8.487032814793644500e-06,3.992709512872156846e-04,2.557853317991012876e-04
-2.027655987189526041e-04,-1.565825230263299549e-04,-2.785455802419906286e-04,-5.522631894138743365e-04,-9.312806567141175898e-04,-2.137103661229962284e-03
-5.766112720928862935e-04,5.128771371501148488e-04,-1.008385006206473714e-02,1.116479233451204110e-02,-2.640962558437476987e-02,3.006532178488209237e-02
2.293061096469620316e-04,2.006413571669720427e-04,-7.273785640828268765e-05,9.882579989822608268e-04,-5.317229420734288043e-04,2.266541305726248526e-03
-2.694159440508568106e-04,-5.013074322852974609e-07,7.764253157135106399e-05,-5.270815675181384852e-04,4.569883291938086831e-04,-8.991923287656168823e-04
-3.007871019963448606e-04,-3.360232828842345151e-05,7.685873471000605889e-03,3.655922242668116755e-03,2.065783941253435466e-02,1.039406353757377569e-02
2.448932706130675869e-04,-5.630015028495879363e-05,4.811890801774007195e-04,3.793108135909186579e-03,8.257815689831500246e-04,1.150341516766619117e-02
-3.432109896159403982e-04,-2.726662339801479886e-06,-7.207750709187620702e-04,2.155263223081665697e-03,-1.140542098503588998e-03,7.398477281099480156e-03
3.620017135079213987e-04,1.620882526800064051e-04,6.241394577155215265e-04,5.492167756101384466e-04,3.912056599345442869e-04,1.037743457353874866e-03
-3.781090504135118063e-04,-2.354284708337662450e-04,-9.825445234919942365e-04,2.013032888030330796e-03,-2.782642417249220519e-03,7.095523940949655280e-03
3.447070566430667339e-04,1.536017181919968491e-04,8.988824455175402220e-04,6.507101256690877482e-04,1.894560333175399373e-03,2.022158481070691557e-03
-6.068792425473981287e-04,-5.073748681124874921e-04,-9.634951263471245794e-03,1.960747127051728003e-02,-2.474867643367232792e-02,5.866888610080832345e-02
6.399647445829962256e-05,2.954401443686548876e-06,-7.152240979937515494e-04,-3.293292964064384928e-03,-1.825989283614895325e-03,-8.032936545704208453e-03
3.821054632111805008e-04,3.757208454382809752e-04,1.497946852279554006e-04,-2.175422172823925841e-04,4.008266694883153860e-04,-2.445199461700009284e-03
8.204211548097836964e-04,5.259296895081753400e-04,6.682637873806943855e-04,-3.190648552259235876e-04,1.319115090896066434e-04,-1.982395826206732447e-03
-1.880872896955963455e-04,-1.160244436093115422e-04,3.009864838129047183e-04,2.157729665974514842e-03,9.440138251513072567e-04,5.161864794767946282e-03
-2.457802590125801232e-04,-1.924587553450581002e-04,-2.013566110155444499e-04,8.035638781663813866e-04,-3.910665315318264464e-04,3.116277490673783918e-03
2.665860583380422677e-04,1.653228334350777067e-04,6.566132462489018135e-04,-4.293976901118210779e-04,1.517075183816889985e-03,-1.588209909960534806e-03
1.898885735999738427e-05,2.924145556731415834e-05,9.367163137433225789e-03,-9.999224782224567371e-04,2.549182883556993032e-02,-3.254113628622776547e-03
8.652662690670364051e-06,9.120163546405066625e-05,-8.597778561992987885e-04,-7.010163524425823325e-04,-2.830827547153164092e-03,-3.183549376894424018e-03
1.736901779826027759e-04,5.759311246795024525e-05,-2.996727746556602156e-04,8.840946852372866000e-04,-1.067350322923047573e-03,2.140296244366185572e-03
-9.581256005568417164e-06,8.489538154830058312e-06,-1.270444759191259685e-03,6.350005215755334317e-03,-3.332307679695904658e-03,1.735415817739983935e-02
3.077908193665278118e-04,-6.626390448267256705e-02,1.485685224914735101e-03,-5.631416675218390427e-02,3.066412658434843237e-03,-2.793151963145269409e-02
-1.511990986618274224e-03,1.746547411964015015e-02,3.878124738834403101e-03,1.904141200154179508e-02,1.261062137374988242e-02,1.766740730469558429e-02
-1.641616660866346698e-05,5.742825257175654700e-04,7.822975894008999884e-04,-1.620822848027402485e-03,2.153146435001809193e-03,-5.497740527246172161e-03
1.386603423892599060e-04,1.104627702697329666e-04,-3.286289327142696143e-04,-2.154247243699430533e-02,-1.811758013577998219e-03,-6.345312757105028845e-02
1.423626811330281434e-04,2.391396424881949995e-04,-6.014975780165477022e-04,9.515075618411456384e-04,-1.755436506583704431e-03,1.964589820280384074e-03
-1.885656509864181134e-04,-1.382670857934583254e-04,7.097285072294971927e-04,6.372467800931132112e-04,1.825629832510570734e-03,1.361627213642966619e-03
-1.063513146253107071e-04,-9.499355445557600543e-05,-1.047800225055170627e-02,-7.046732391122110389e-03,-2.737989515589409062e-02,-2.091412871433328755e-02
-1.092649432648659582e-04,2.001794587898428227e-04,-2.771274132873453779e-03,-9.790856408469167035e-03,-7.641744302305885847e-03,-3.000419642069743903e-02
8.091201322583368560e-04,1.068007587533338631e-01,-2.332942370239747022e-03,8.053197637026117406e-02,-8.024513858372016306e-03,1.759285224672014689e-02
-4.595240111576457168e-04,4.306677068136685604e-02,-1.404420404051708949e-03,5.304799950505743357e-03,-3.093224599266205122e-03,-7.398324579440763993e-02
-3.499679375158649405e-05,-3.123511320652987925e-04,8.084124090984827081e-05,7.144655015745719762e-02,3.718246323621227176e-04,2.118213862622290444e-01
4.110444898711576394e-04,3.019467321391365849e-03,1.858412305147683638e-03,4.408805694087289395e-02,4.123583968698732449e-03,1.249542243806479186e-01
-3.059788129338558010e-04,5.712641811416464393e-05,-1.387948967875792059e-03,1.926776052750423657e-02,-3.146279163032667751e-03,5.750140395113285258e-02
4.455902270286512981e-04,-1.713919140158749353e-04,7.170116592018817465e-03,1.377390037427251961e-02,1.833767566614485575e-02,4.142945168747082241e-02
-5.709884420190866996e-05,-2.058990077655072602e-04,2.372288984185726580e-03,-4.633730569133391597e-02,6.175952384672807674e-03,-1.371519519323337322e-01
-1.318447259246527392e-04,-4.472665097053631078e-02,5.833051634722703337e-04,-9.817937549041203665e-03,1.228612081440113787e-03,6.490780130989730334e-02
-7.927526292090092787e-05,-5.372996915093986589e-05,-4.962166752142656376e-04,-5.379593503103218682e-02,-1.400850873970350225e-03,-1.604961320110013245e-01
6.487820110902301439e-05,1.529947792579484987e-04,-1.399748879958495260e-04,-6.452889677013226577e-02,-4.921070190651080905e-04,-1.941448139490286884e-01
9.061226530653571185e-05,3.109284055495545795e-04,1.752844676222002911e-04,-2.942275173231655508e-02,9.485325884431991474e-05,-8.599615591943571280e-02
-5.021549980844316075e-04,-2.380388624798123007e-04,1.123139596709935039e-04,-2.488827530906035854e-02,1.172648708948663540e-03,-7.289227218427628274e-02
1.058835651486610260e-04,6.991449568789521183e-05,5.367680825596314755e-05,-4.056993115819292062e-02,-7.569194731006483971e-06,-1.200012713132634912e-01
-5.308814391880762890e-04,-2.678510736526704909e-04,1.147898497188703544e-04,8.652861218260109177e-02,1.683759507625977661e-03,2.597066173334314776e-01
